"kMEblack"	"kMEcyan"	"kMEdarkgreen"	"kMEdarkorange"	"kMEdarkred"	"kMEdarkturquoise"	"kMElightcyan"	"kMElightyellow"	"kMEred"	"kMEroyalblue"
"TRINITY_DN223899_c1_g1_i2"	0.876449320494941	-0.527104202872433	-0.579096369742254	-0.0307618917876778	-0.810723809395576	-0.192461217902336	-0.579301986707269	-0.229684136719804	0.22716434297883	-0.0984364669785499
"TRINITY_DN264521_c1_g1_i2"	0.965584407379046	-0.50971574840114	-0.600591323895494	-0.0620589860981455	-0.691232816268471	-0.289629169790139	-0.554069598424582	-0.118508627803491	0.31186063512675	-0.0829831127273744
"TRINITY_DN273584_c0_g1_i10"	0.929442066219756	-0.421328681042471	-0.525004995009003	-0.0514994229640554	-0.632690182183225	-0.323844151185768	-0.479526913117036	-0.171729944339795	0.397004667571052	-0.0819675848208533
"TRINITY_DN255631_c0_g1_i1"	0.927864966874846	-0.395794466833563	-0.484332968626458	-0.0569763725237659	-0.727878696962471	-0.329005861369296	-0.457358189609434	-0.318765374060381	0.449043863645109	-0.0801912145646861
"TRINITY_DN242493_c2_g1_i1"	-0.258259717198481	0.198775423005583	0.617035261011202	-0.182344767635806	0.421441828394057	0.971429926247588	-0.167586694902193	-0.181532449764103	-0.29910364632669	-0.202977634454229
"TRINITY_DN242467_c0_g2_i1"	-0.496939791031851	0.366566079155762	0.485390407185418	-0.157382410825642	0.703818888345943	0.642857046223708	-0.0565836670031286	0.230536760149684	-0.431839024794531	-0.470953917870055
"TRINITY_DN279929_c2_g1_i1"	-0.848954852394073	0.302531439638739	0.642581966054758	-0.0627364728601166	0.896528423423258	0.498656203325016	0.490564184724005	0.322095586255724	-0.525126330276288	-0.00143047543333058
"TRINITY_DN232910_c0_g1_i4"	-0.479632915608667	0.0709104528562299	0.387311109931089	-0.492625924720523	0.665185835880046	0.436373206502206	0.21130766774024	0.346225234017353	-0.159949370901694	-0.15140708366985
"TRINITY_DN205175_c3_g1_i1"	-0.680262130043556	0.347543016570035	0.614855198617663	-0.0647629636106125	0.96521290266519	0.60462317038221	0.216781160847785	0.380869664878059	-0.345883342854858	-0.393484638678338
"TRINITY_DN205175_c2_g1_i10"	-0.545216428697958	0.28760026185369	0.584441512141683	-0.160236417946395	0.852319848273433	0.719792580749923	0.0390233036104505	0.282415166938164	-0.433475427256029	-0.412835648158406
"TRINITY_DN224420_c0_g1_i3"	0.611505900687466	-0.305347556851079	-0.522474107408493	0.0983539346584907	-0.829203546199857	-0.288967412161002	-0.333227028611889	-0.277634984592641	0.0929629148607773	0.247361599594653
"TRINITY_DN246026_c0_g1_i2"	0.0470857714273305	0.0150240227494653	-0.157369010058457	-0.135171780691443	0.0992650444646479	0.0854753748605744	-0.372873687605848	0.273573113586381	0.477283232078678	-0.469232357265284
"TRINITY_DN246026_c0_g1_i3"	-0.780932371778081	0.408044263119783	0.593309850616147	0.0389135316631567	0.975656619611939	0.518788290925023	0.298160767141211	0.440648267316779	-0.404701848281275	-0.323905499033691
"TRINITY_DN246026_c2_g1_i1"	-0.726859121213168	0.480549703992895	0.510990808694082	0.19429477593157	0.871297413882026	0.58128531148717	0.17210321159836	0.437497932030762	-0.549198363430317	-0.287872843546086
"TRINITY_DN245997_c0_g1_i2"	0.450735114749509	-0.335956706295085	-0.228821374116167	0.0880828399624317	-0.589315776366533	-0.411594747185677	-0.0697590191135719	-0.490795114487897	0.815422692559154	0.222731044782527
"TRINITY_DN245707_c1_g1_i1"	0.898465264025577	-0.412249972670991	-0.487661142462412	-0.0992179800556299	-0.739944867194534	-0.319374325087215	-0.430257866274116	-0.319285669027197	0.353997657708738	-0.0964140648597905
"TRINITY_DN245685_c2_g4_i1"	0.775764677785725	-0.424131849399002	-0.291171930414336	-0.208010111488143	-0.376060316657348	-0.0441931400376244	-0.426737429965137	-0.14880600101066	0.203043511028366	-0.0488982559070574
"TRINITY_DN267503_c0_g1_i1"	0.315009383601657	-0.0986549953465405	-0.307843985698879	0.0567599032963113	-0.449591926476403	-0.103995241233849	-0.452369189032089	-0.215896176848356	0.964406110714641	-0.278979403066198
"TRINITY_DN267502_c0_g1_i1"	-0.780022894633421	0.463488914412958	0.776623486970951	-0.017904042461314	0.815264691099187	0.380633439856423	0.668097156062839	0.0394506612001471	-0.622617660236111	0.152571864023903
"TRINITY_DN267485_c0_g1_i4"	-0.820484720710944	0.2628030457199	0.642953507222706	-0.133464130460632	0.917190895427816	0.489079776670387	0.436085264276082	0.328434831331651	-0.263354962355539	-0.157264403646863
"TRINITY_DN299268_c0_g1_i1"	0.957937705615064	-0.486644827022481	-0.535752057598995	-0.118279549958224	-0.730528402111576	-0.249890644977937	-0.544188078075853	-0.252043787253237	0.350418329309156	-0.0815930316007787
"TRINITY_DN295515_c0_g1_i1"	0.501179223114075	-0.259976110323376	-0.274192508929455	-0.223660311374625	-0.128240610053275	-0.148870758949772	-0.334339068432076	0.065659269123543	0.354871746274529	-0.385364352209277
"TRINITY_DN286285_c0_g1_i1"	0.33599867976128	-0.248608558971056	-0.299223034982095	-0.0258512433428492	-0.475801794733604	-0.200866287496498	-0.31938160458534	-0.25303343439676	0.990446909305751	-0.148297759073122
"TRINITY_DN245121_c0_g2_i3"	0.917164440458482	-0.368618834244766	-0.41398343033849	0.0461918044524104	-0.612016637268156	-0.299050088737277	-0.378350168182154	-0.260076756114465	0.317924868556008	0.0958051587045818
"TRINITY_DN277691_c0_g1_i1"	-0.571151805852566	0.0537793545538489	0.0580474505717387	-0.128793682778346	0.755287553956793	0.119288131785275	0.188707546770086	0.841423413090407	-0.445194845688039	-0.268290429463102
"TRINITY_DN267991_c0_g1_i2"	0.939886304720115	-0.584968153637321	-0.539966660121922	-0.125161058002047	-0.710707874055924	-0.286156092313264	-0.498946232592298	-0.205712398001277	0.302776207512397	-0.0703780687193732
"TRINITY_DN240679_c0_g1_i7"	0.864083758329955	-0.403383039615618	-0.411570404916678	-0.178596164755879	-0.565031987015189	-0.242463465386255	-0.418281423530872	-0.231695563992047	0.425836550581929	-0.0295040977356869
"TRINITY_DN253224_c0_g2_i4"	0.821765967560714	-0.34344183851543	-0.38337603824091	0.0502674225431987	-0.776702232393153	-0.187754546044244	-0.371314746916774	-0.403611022769241	0.0938772614819919	0.247695680015966
"TRINITY_DN253216_c1_g2_i2"	0.905264420515937	-0.305266282132667	-0.390336868036078	0.018060349499985	-0.620685255950166	-0.331774449078099	-0.322850381040685	-0.292080709344147	0.290522592390613	0.170123629814125
"TRINITY_DN253253_c0_g1_i1"	0.65725489919888	-0.306434428856547	-0.52140520588141	0.12975881603775	-0.82382011910246	-0.296708144088447	-0.332937897812021	-0.274063045670615	0.0977518627106539	0.334053490864387
"TRINITY_DN297711_c0_g1_i1"	-0.377186144299183	-0.0127610921041437	0.478310253060281	-0.230378142001804	0.258182418161134	-0.321065108155703	0.939039883155105	-0.288575129162426	-0.125450445551404	0.529145629663119
"TRINITY_DN252371_c0_g1_i3"	-0.717645819220305	0.160366712181362	0.766756221081154	-0.36869645283286	0.830437230810676	0.313948296867707	0.671988928395785	0.0234677904501789	-0.277050598507567	0.0520513660492768
"TRINITY_DN252371_c0_g1_i1"	-0.760835433602278	0.453963077927844	0.746575328263674	-0.172810550340726	0.883362722414869	0.484117269597262	0.521739606898237	0.146032868696753	-0.666415389799023	-0.00970610344392059
"TRINITY_DN278383_c0_g1_i2"	0.84963954323748	-0.441866590998184	-0.508427768645086	-0.117006687154109	-0.596128041559941	-0.315998427971247	-0.452642862179822	-0.164437513628253	0.499466756707078	-0.180603050065691
"TRINITY_DN219957_c0_g1_i1"	-0.368214133363651	-0.200539838235547	-0.0299018817967351	-0.172765252646254	0.568469701044826	0.434052744897837	-0.14862600819445	0.76016502917824	-0.355111953998883	-0.315595496430578
"TRINITY_DN251315_c0_g1_i1"	0.965893137667346	-0.484054593887661	-0.499398726380513	-0.0684265166622597	-0.664316508756689	-0.226019472517202	-0.497398086850697	-0.211627730437362	0.245050832433534	0.0504667441261433
"TRINITY_DN268164_c0_g1_i1"	0.0965122729602095	-0.122596231410039	0.300518962484318	-0.19103597008166	-0.0315700035607925	-0.431716615350645	0.706843026850209	-0.406430437595852	-0.265251352196845	0.600377350042871
"TRINITY_DN291672_c0_g1_i1"	0.740242435053946	-0.37698333199464	-0.611201025088785	0.0605975381355801	-0.774106278960096	-0.315679268680692	-0.397582432108768	-0.13361683745307	0.0501505915997854	0.347244299630632
"TRINITY_DN201582_c1_g1_i1"	0.974134425748481	-0.505980627646907	-0.57038941244433	-0.0513213285444469	-0.825693209753479	-0.247899104291432	-0.525809834234359	-0.281224779234376	0.209293716047836	0.118210109968058
"TRINITY_DN222006_c0_g3_i1"	0.889741265202273	-0.408802595250366	-0.476480709870763	-0.0499234398342133	-0.514153076521374	-0.289259358717037	-0.417675427971321	-0.0929953071963439	0.26857570113684	0.00910006062066465
"TRINITY_DN271467_c1_g1_i1"	0.157118842239787	-0.226095011881504	-0.110225262499467	-0.0625255026876771	-0.136509238193209	-0.113578642487963	-0.0306320515870365	-0.0819752661472877	0.439785421546589	-0.0386298755980258
"TRINITY_DN225775_c0_g1_i1"	-0.63824341480358	0.393089291943003	0.767731292997159	-0.0572285717583614	0.7735592999388	0.794916927185681	0.199586383886869	0.00484178125339444	-0.543645794220351	-0.156000489870704
"TRINITY_DN225786_c0_g1_i1"	0.820053403571474	-0.274709372416056	-0.352074193065741	-0.000460378310406295	-0.566509114120891	-0.345802389992595	-0.308914770951012	-0.301970063305263	0.538777583779944	0.0367194767483758
"TRINITY_DN225783_c1_g1_i2"	-0.825267182707591	0.385750384840689	0.74192983089451	-0.0129553479467093	0.934220052690177	0.463267204503487	0.501801730153784	0.194435611490953	-0.28590993258368	-0.187069080751588
"TRINITY_DN296116_c2_g1_i1"	-0.0666110548806616	0.532882311702076	-0.144344722153568	0.960588450356914	-0.013304283694689	-0.203178652396894	-0.144380094033287	0.132382861612259	-0.142296329173439	-0.221656793030074
"TRINITY_DN267003_c0_g1_i1"	0.954718497590744	-0.519720160392776	-0.542687313559522	-0.0712690107676966	-0.779926477961556	-0.314860023452159	-0.484389501636168	-0.279741223489405	0.347708810052698	-0.0215396227369051
"TRINITY_DN266985_c0_g1_i1"	0.865647350659726	-0.429085358589345	-0.505587095829045	-0.178647450477958	-0.565676629952259	-0.292380852949425	-0.440678470114665	-0.123576114976755	0.289931056761396	-0.106928334789352
"TRINITY_DN207634_c3_g1_i1"	-0.922329943922765	0.438586521863356	0.55239240054623	0.15611238332273	0.838400021415327	0.379478653570389	0.46124626082285	0.36717369366685	-0.496100535587329	-0.0838380779118656
"TRINITY_DN229854_c0_g1_i1"	0.841113329846185	-0.383376739415324	-0.482355296068623	-0.149548161618349	-0.580141747546197	-0.365524401983777	-0.345773754514876	-0.167474068488815	0.371764871391983	-0.0642944570540628
"TRINITY_DN217885_c1_g1_i1"	0.915966010693642	-0.40857730377093	-0.48848318520882	-0.0107798292002506	-0.566111686532055	-0.302912946280711	-0.419190035643711	-0.127988581481061	0.269995940059125	0.075413314299807
"TRINITY_DN226192_c0_g2_i1"	-0.415531705828179	0.973937081356321	0.35124015572461	0.400985736781513	0.279849455584744	0.154536829086274	0.0774579840181838	-0.126575438827496	-0.225064740348677	-0.180397735380747
"TRINITY_DN291126_c0_g1_i1"	0.556392039939498	-0.172981193791032	0.10193745696133	-0.333912114170361	-0.205335744186267	0.284931237415664	-0.276696729921873	-0.383901567860484	0.0701946050628808	0.0729529363693953
"TRINITY_DN217018_c0_g1_i2"	-0.414990527562056	0.45389421009901	-0.0835467046988565	0.465099895626928	0.390511852799676	0.225164018150443	-0.358999349800668	0.521497883002605	0.261756910666067	-0.683089892215995
"TRINITY_DN217027_c0_g1_i2"	0.732210761093189	-0.346772573297229	-0.548725601190146	0.115618310842546	-0.8606443453522	-0.317718973308072	-0.370220020498758	-0.295636821531386	0.119547254094794	0.267460529037523
"TRINITY_DN216972_c0_g2_i1"	-0.432062646793243	0.995688686479795	0.370392768187913	0.473901542158036	0.33592167846043	0.226964572308298	0.0304288692503059	-0.0910904044145535	-0.224215027424649	-0.198965522234812
"TRINITY_DN219356_c0_g1_i1"	0.880769799893859	-0.367475418478196	-0.437635397482667	-0.116254761341789	-0.6541328138823	-0.303986212147368	-0.435345156533402	-0.301943803634783	0.467918332572426	-0.093546407969149
"TRINITY_DN219409_c0_g1_i2"	0.940448265271181	-0.458900700688772	-0.519519335716336	-0.161555853483938	-0.753526394914759	-0.249513281471384	-0.515001504017285	-0.286179491383953	0.274656140655909	-0.0645615703013457
"TRINITY_DN219400_c0_g1_i11"	0.120608623072619	0.0541520141967922	-0.287259577725161	0.103671556297737	-0.160858804457057	-0.0899438643147188	-0.374751275820999	0.0641490044589459	0.861784845713227	-0.191413059521458
"TRINITY_DN208198_c0_g1_i5"	0.763865560419211	-0.297940325249413	-0.241068508814307	-0.235293856758948	-0.461342427312661	-0.139127266767491	-0.368408175212808	-0.31538878092054	0.316729518181768	-0.275595348474601
"TRINITY_DN208149_c0_g1_i1"	0.805043714894056	-0.272467670336324	-0.35847479247815	-0.172312677407885	-0.504334923399375	-0.158111567717422	-0.398088554311934	-0.214360712012556	0.322687984169025	-0.142884960452638
"TRINITY_DN208236_c1_g1_i1"	0.36439407995949	-0.264405907875745	-0.38597018726929	-0.0729213821902054	-0.576587939938556	-0.273042446121041	-0.307294773077612	-0.257895659840811	0.964536283668406	-0.00763615232706594
"TRINITY_DN202054_c0_g1_i1"	0.953707179549604	-0.436013024334436	-0.547668116909163	-0.0495278835664889	-0.836657728275065	-0.350614548098316	-0.456208686940575	-0.342534230292705	0.329297055335029	0.00157730929891098
"TRINITY_DN214760_c1_g1_i10"	-0.620466064314611	0.367084966505413	0.219414875923834	0.111933645968196	0.681903721219727	0.352298175420199	0.153962051544489	0.599165006165483	-0.62010826481363	0.0395959437761152
"TRINITY_DN214842_c1_g1_i9"	-0.441812402652033	0.481523121371544	0.508062398962706	0.0599243342368863	0.603112377936974	0.913099093201292	-0.238002075688973	0.156657281198199	-0.436809559138959	-0.390664137668371
"TRINITY_DN214842_c0_g1_i1"	-0.462282397487289	0.0520883903076902	0.69846665147694	-0.398805548859263	0.672744532326343	0.699683252089565	0.253180477053431	-0.0380325980800671	-0.412999674013603	-0.0819582975376216
"TRINITY_DN201364_c0_g1_i15"	0.818676972327805	-0.404089961749797	-0.405244409148708	-0.0966801184634232	-0.597513348845048	-0.292738488188051	-0.360966071888481	-0.277068095456135	0.475797776290453	-0.113815693931768
"TRINITY_DN201394_c0_g1_i9"	0.517798328195718	-0.28343233413642	-0.476494408042124	0.138109432493167	-0.754920050923751	-0.258970029402264	-0.312039136736873	-0.248530164502884	0.0884885329532915	0.0598642693620571
"TRINITY_DN201394_c0_g1_i8"	0.94656332120629	-0.399616255158345	-0.463261882239043	0.0101236231946618	-0.779652929841417	-0.222436961897462	-0.436008919974928	-0.338485199581296	0.0929490647796579	0.141109872365119
"TRINITY_DN201394_c0_g1_i4"	0.979507375453452	-0.501582998510794	-0.636360506440597	-0.00112684526707851	-0.830284004525882	-0.312440460851852	-0.552088763023999	-0.201451322703241	0.286639836008238	0.0841849292945148
"TRINITY_DN201394_c0_g1_i5"	0.920543785635172	-0.365601758559898	-0.426559510170119	0.0748163818208756	-0.633785932291859	-0.305500534854659	-0.379486317377801	-0.262454129275122	0.323946354133359	0.131485721815835
"TRINITY_DN245872_c0_g1_i17"	0.88873022101848	-0.635507944224928	-0.428841871625782	-0.294096566147475	-0.651290995836853	-0.395233714291072	-0.22945578996339	-0.285235404228368	0.314041034606712	0.124121343059194
"TRINITY_DN271942_c0_g1_i1"	0.231173431170445	-0.194113437119257	-0.266262919187292	-0.200817472840486	-0.390674648344381	-0.204699151252444	-0.228831601532185	-0.207060303843874	0.950667831020771	-0.00678152977122831
"TRINITY_DN202547_c0_g3_i1"	0.713470635454196	-0.273245045725744	-0.412755649830696	0.157183273820983	-0.634742560669287	-0.266485972385391	-0.284518017321548	-0.21763214180774	0.10939572362615	0.471305894453776
"TRINITY_DN202600_c0_g1_i3"	0.77205470160516	-0.345737636806862	-0.541119795959134	0.0992385669417613	-0.846293426631458	-0.320540580493894	-0.36568262108104	-0.29415770009451	0.122024741031926	0.366296084238602
"TRINITY_DN282993_c0_g1_i1"	0.748666046175966	-0.348414828126454	-0.699061906167631	0.231933980689246	-0.811591521685594	-0.44518438122626	-0.411017421996372	-0.0719452240287623	0.0851903222628277	0.286499027474438
"TRINITY_DN261064_c0_g1_i3"	0.976162129993997	-0.429071825781626	-0.522288383080699	-0.00400714985130801	-0.790351891710689	-0.346381231092666	-0.446799924111184	-0.325307155545793	0.337079311865022	0.0271382090251753
"TRINITY_DN261031_c0_g1_i2"	0.488732131965836	-0.395937581881156	-0.205469569169486	-0.182640372008833	-0.427504489316087	-0.682511125647354	0.276148538813457	-0.312272885194449	0.4812289584342	0.372167997401609
"TRINITY_DN260967_c0_g1_i1"	-0.350669767994673	0.395424375495554	0.491346418658629	0.145483047004319	0.176797893532546	0.145509636002061	0.434214672316872	-0.310583926293033	-0.508031080002019	0.0902207225207378
"TRINITY_DN261042_c0_g1_i3"	0.846942268107919	-0.366784963360868	-0.386558881357379	-0.117905491177972	-0.573605853341507	-0.274188469903718	-0.37693478363148	-0.269390465985631	0.361280055590254	-0.103547877522917
"TRINITY_DN261042_c0_g1_i5"	0.84076468950449	-0.297070284705537	-0.356095445743038	-0.002295788154899	-0.564304123830427	-0.334942300858055	-0.311420030663881	-0.292662752695022	0.48576609227134	0.0338024329234846
"TRINITY_DN230764_c0_g1_i3"	0.461912647336987	-0.240608679562955	-0.37749334077246	-0.10489831792218	-0.626250241403111	-0.352118332607222	-0.255310174656258	-0.330958735639625	0.908699335621196	-0.0549787560689485
"TRINITY_DN230764_c0_g1_i6"	0.877944819140711	-0.401425099853778	-0.45472390329219	-0.00577754129095068	-0.491270844454326	-0.283158087117805	-0.411440399347926	-0.0937112980183193	0.285369266678821	-0.0562973055611934
"TRINITY_DN283330_c0_g1_i1"	0.871684996377687	-0.405831901475265	-0.501065156421878	-0.139865253734905	-0.595164243626331	-0.304803851321329	-0.47783086896224	-0.169392142599429	0.424696635503937	-0.172052110053868
"TRINITY_DN206073_c0_g1_i5"	-0.618334468455314	0.366083519063641	0.441224796809695	0.0867811161364436	0.896194092039705	0.481028283028545	0.0900484493293517	0.483739939946231	-0.36426259808161	-0.473708782832316
"TRINITY_DN206073_c0_g1_i3"	-0.618334468455314	0.366083519063641	0.441224796809695	0.0867811161364436	0.896194092039705	0.481028283028545	0.0900484493293517	0.483739939946231	-0.36426259808161	-0.473708782832316
"TRINITY_DN206127_c0_g1_i1"	-0.451200945601417	0.132565563880098	0.740755445265814	-0.272549399022983	0.457836909592509	0.018232332995599	0.886396377905517	-0.333278153572968	-0.514524165988755	0.422829081498234
"TRINITY_DN206141_c0_g2_i4"	0.981309585085619	-0.418775653131653	-0.511560078074449	0.0340544322664882	-0.77179636922166	-0.344219769230045	-0.435393814995256	-0.313691493109644	0.325324470249109	0.090233465373762
"TRINITY_DN226878_c3_g1_i1"	0.62520663298773	-0.23229520968532	-0.385504475633136	0.197328241743945	-0.59771558530996	-0.244318308849523	-0.248194742892403	-0.19298665731063	0.0878428963461874	0.4959144126685
"TRINITY_DN226936_c3_g1_i1"	0.921412367461885	-0.36328311235397	-0.438035105834011	0.0412225112429548	-0.655987698559074	-0.308732090861611	-0.377822423934502	-0.27076259676284	0.31755413775571	0.197676332086753
"TRINITY_DN226893_c0_g1_i1"	0.931622782646863	-0.42195877817712	-0.613968548808163	-0.0578902910848276	-0.841708218654532	-0.421665625422722	-0.482056469690267	-0.287866164539413	0.528957069500698	-0.0246638890676713
"TRINITY_DN242244_c0_g1_i1"	-0.451610182628007	0.00788534977374454	0.0683410624708927	-0.288582858473894	0.43287161034562	-0.0205022939808543	0.39495222430874	0.504118004705149	-0.404607827927131	0.111865623472184
"TRINITY_DN242244_c0_g1_i2"	-0.614903072963561	0.258480070868105	0.583660006541615	-0.304542069633134	0.901167235635447	0.555094422662595	0.245412558966478	0.373254393233741	-0.39354919520695	-0.318544232822262
"TRINITY_DN214980_c0_g1_i1"	-0.52877157686056	-0.11248660060066	0.170022906427046	-0.314731017231392	0.640107882994145	0.0250166998565953	0.466945205247806	0.614051024610419	-0.655727023273154	0.083458364376457
"TRINITY_DN214967_c2_g3_i2"	-0.577746975391402	0.129232133350985	0.39414590533125	0.0938304513813611	0.758353528996585	0.435801847302552	0.158796003571675	0.402076726524419	-0.4355980963693	-0.237190054683033
"TRINITY_DN214967_c2_g3_i1"	-0.545712081638923	0.208401975396693	0.522892636908444	-0.248789543703074	0.839948582852782	0.45702777266018	0.234644808419981	0.311169611524052	-0.445699244021215	-0.294891425909207
"TRINITY_DN214967_c2_g1_i4"	-0.599365909669019	0.273495264490999	0.551377509436726	-0.0740387519614904	0.903057333388227	0.438641272251815	0.259955477713493	0.351500443903139	-0.426321370547378	-0.354276458215445
"TRINITY_DN214967_c2_g1_i1"	-0.480670014773358	0.15163476903049	0.479636164627654	-0.209320783129081	0.834212363785057	0.501501971737622	0.164820908115765	0.370264291596879	-0.460612770946304	-0.344618595945131
"TRINITY_DN215039_c0_g2_i2"	-0.497648263248794	0.244196340581092	0.670322267473699	-0.185432258402988	0.819394360549219	0.58292669962975	0.187876292601122	0.106261426632328	-0.222872815405304	-0.434967643134444
"TRINITY_DN214963_c0_g1_i1"	-0.610150363572182	0.340791743082772	0.684543270854573	-0.166108322070025	0.599313198047091	0.425622064339395	0.456704503959908	-0.0350771761968834	-0.560761029123543	0.199296994130343
"TRINITY_DN298116_c0_g2_i1"	0.237462828102834	-0.00498351589727539	-0.436200092059226	0.168712995691374	-0.321307270611692	-0.111696539512087	-0.510921704503071	0.0808881568492905	0.884425576998092	-0.21788628444865
"TRINITY_DN214678_c0_g1_i3"	-0.781456259249428	0.457971417473691	0.466453144041203	0.0653095666020088	0.947525828437456	0.511288030644708	0.167573470756682	0.548719254502186	-0.439520335068088	-0.370650381462843
"TRINITY_DN214678_c0_g2_i9"	-0.683271162617545	0.398489704013583	0.530653135460535	-0.0264068630129426	0.943726581922698	0.632518210190788	0.0940792878956649	0.47244745569959	-0.44431531120841	-0.444701173055547
"TRINITY_DN214687_c2_g1_i1"	-0.545012017587446	0.291160662259119	0.715238801758256	-0.170335386145151	0.812446182548059	0.622849250484518	0.184525168229717	0.0524264192694164	-0.141721005435037	-0.426957119720968
"TRINITY_DN257189_c0_g1_i1"	0.855333728450729	-0.537057715317917	-0.409196031003551	-0.15851890600438	-0.592063118437535	-0.272956300347219	-0.345138037729261	-0.263360424569584	0.405365608813726	-0.017580282739603
"TRINITY_DN227013_c0_g1_i1"	-0.636571505312113	0.284528421918984	0.61292846213302	-0.224203188677826	0.853323718826116	0.528671224494136	0.315256466679568	0.286178481246121	-0.553804911580565	-0.158942726919592
"TRINITY_DN255858_c0_g1_i1"	0.911293001518061	-0.383963806878544	-0.458350248985404	-0.0196769685544405	-0.682674979293487	-0.318723732291853	-0.449948966903837	-0.301870212679808	0.459839020520136	-0.124953825530313
"TRINITY_DN255772_c1_g1_i2"	0.917213293595031	-0.353917580147009	-0.435385704993396	0.0483870848954944	-0.647067411969638	-0.310947602643113	-0.404334338627514	-0.273179400843583	0.380751359072824	0.136872419026871
"TRINITY_DN255828_c0_g1_i2"	0.971666403448028	-0.467243012707148	-0.495086700833725	-0.0116939650523859	-0.817135950677702	-0.25542497278829	-0.486918342365817	-0.369384679180938	0.293786300236024	0.0299766469715316
"TRINITY_DN298965_c1_g1_i1"	-0.880791003086894	0.356112750808343	0.661046957659578	-0.0898574277886403	0.868381263828853	0.499699689547896	0.395642277360008	0.227004925065801	-0.119168944663783	-0.201573529229894
"TRINITY_DN230418_c0_g1_i1"	-0.469910661508771	0.350917166681678	0.141804813786799	0.0937347405384702	0.303206065108575	0.0586159012342287	0.275041273546167	0.274638414633962	-0.59250784554218	0.00501717833750709
"TRINITY_DN230416_c0_g1_i7"	-0.472578964317807	0.544304952365416	0.895241799884311	-0.0324715862201429	0.56109290961192	0.59538065801561	0.307863584962821	-0.441804645076907	-0.100691362484633	-0.108639004577291
"TRINITY_DN263825_c0_g1_i1"	0.31120737548426	-0.153058036100906	-0.255987062189708	0.0400225213073542	-0.426454211713956	-0.112157937609086	-0.378327947959026	-0.254613699409911	0.970541781144013	-0.185038421262051
"TRINITY_DN263830_c0_g1_i1"	0.321028640316281	-0.157228010825498	-0.339022758078097	-0.0359152698708248	-0.440626423740987	-0.22256503166535	-0.360580595109644	-0.176214202727293	0.968779622606177	-0.227766984488213
"TRINITY_DN263786_c0_g1_i2"	0.777909150483277	-0.368529005976713	-0.419686864794869	-0.174820480351781	-0.448832362581709	-0.255798208847285	-0.422422684662597	-0.109715107569006	0.381588535441568	-0.223990999393513
"TRINITY_DN275344_c0_g1_i2"	0.79773939771537	-0.309242721669664	-0.333808030688783	-0.126545338326922	-0.487088393656895	-0.252524232339318	-0.367518143538603	-0.245823569188745	0.446553497222765	-0.0608388122353306
"TRINITY_DN223991_c0_g3_i3"	0.875314933282443	-0.389332073741791	-0.41357383346046	0.0342694035429235	-0.78867670578313	-0.300453028755548	-0.344363122834911	-0.42621642903191	0.375870919667046	0.244226827387781
"TRINITY_DN249531_c1_g1_i1"	0.672597458757378	-0.376562958096994	-0.338520221544821	0.128255781428821	-0.678697214763527	-0.0437579093973934	-0.392825019451478	-0.321699883090064	0.0302358183356707	0.258932015308344
"TRINITY_DN292182_c0_g1_i1"	0.930613019370111	-0.528638231311185	-0.567221312461441	0.0220968719411324	-0.840731864907874	-0.407519483594206	-0.420086529062418	-0.330206052179522	0.382025700056851	0.00633473374353655
"TRINITY_DN285921_c0_g1_i1"	0.903121619808947	-0.531898063714123	-0.544800474052551	-0.210052320685591	-0.760904416347169	-0.154994518853123	-0.546141012256161	-0.222540395389971	0.15950662869436	0.132015009960574
"TRINITY_DN285921_c0_g1_i2"	0.964566387420808	-0.510264886833863	-0.604619413235405	0.006159607336926	-0.789659212520035	-0.285992128540154	-0.531740400067312	-0.208414480179255	0.217638588943949	-0.010875172814609
"TRINITY_DN215231_c0_g2_i1"	0.953824924964785	-0.417481691885335	-0.577757852959276	0.0663717570102208	-0.889340691963174	-0.364197931620656	-0.441408529900915	-0.335826337691505	0.270067896703115	0.2172968803459
"TRINITY_DN217424_c1_g1_i3"	-0.451031779008798	0.414800796514474	0.497688261887668	0.00816670899173273	0.496260546770709	0.619581128642789	-0.0297800840510896	-0.0637320300280864	0.0713103272843321	-0.237676914822319
"TRINITY_DN217424_c1_g1_i1"	-0.250143177581521	0.237809972956668	0.59699491289478	-0.240369973056311	0.455120158090787	0.933959700590467	-0.159880137673372	-0.10944462121787	-0.305674724848582	-0.262332995636522
"TRINITY_DN217424_c1_g1_i2"	-0.465884108536397	0.015875903173897	0.297609945580668	-0.325102801711578	0.478958759321852	-0.312800934200458	0.7592354913046	0.217161834220901	-0.398536362303021	0.265331383821903
"TRINITY_DN217447_c1_g1_i1"	-0.728649889039394	0.296693828030104	0.558655988230443	-0.00295939407064614	0.913274400577452	0.697784692213361	0.124761620368342	0.429594317692496	-0.460655371859536	-0.457231859602725
"TRINITY_DN237020_c1_g1_i1"	0.989829051205741	-0.475632351271944	-0.628464048247776	-0.0124600933471481	-0.811808275246595	-0.366801587726886	-0.496158746715551	-0.216866007155431	0.265276886825567	0.0647956215804149
"TRINITY_DN270901_c0_g1_i2"	-0.85029206366998	0.416496301059123	0.612128215794346	-0.0321758971168243	0.745544614716099	0.186020193468321	0.667437840070824	0.129402032055164	-0.273427365041063	0.157995863060042
