"kMEblue"	"kMEcyan"	"kMEgreenyellow"	"kMEmagenta"	"kMEpurple"	"kMEtan"
"TRINITY_DN19234_c0_g2_i1"	-0.743914033234127	0.36744779611064	-0.6499046025691	-0.459684763774898	0.877619439087385	-0.548511476561066
"TRINITY_DN19234_c0_g1_i2"	-0.714964560135523	0.0252710953899683	-0.331014408358496	-0.527351225746883	0.901781320937168	-0.660073287413032
"TRINITY_DN19308_c1_g2_i1"	0.702908888961498	0.0349784470689217	0.169386288768059	0.386914024142866	-0.626256851653616	0.557696639726111
"TRINITY_DN19307_c1_g1_i1"	0.278177439532384	-0.511586313241714	0.0511380517814548	0.853544604103983	-0.459908699568194	0.281769879871233
"TRINITY_DN19275_c0_g1_i1"	-0.873698170650881	0.0396351142991324	-0.0688689921739914	-0.419891566139495	0.613227679157243	-0.160921793313007
"TRINITY_DN19275_c0_g2_i1"	-0.731063330411869	-0.0784688221169828	-0.306268250628313	-0.537848264036032	0.732521631490272	-0.550936871328719
"TRINITY_DN19291_c0_g2_i1"	0.730996783551424	-0.149649175893099	0.178903296039591	0.249307630299286	-0.68365488705939	0.579577237969922
"TRINITY_DN19244_c0_g1_i1"	0.975772512691285	-0.0840251169277006	0.393187803384111	0.371691041378029	-0.747607366354371	0.310059110032711
"TRINITY_DN19235_c1_g1_i1"	0.893014780208205	-0.164459048394943	0.311908834121706	0.281339965990427	-0.799049151669588	0.56840882981044
"TRINITY_DN19235_c0_g1_i1"	0.25308053546258	-0.135813308796459	-0.0995651076675025	-0.32857540749137	0.111720208616981	-0.194219232813359
"TRINITY_DN19235_c0_g1_i3"	0.664824775572153	-0.0915160852120796	0.426547353917802	0.474767380391336	-0.865487757210578	0.697896802697839
"TRINITY_DN19248_c0_g1_i2"	0.67922799329271	-0.269312364871258	-0.0679895885603193	0.476723829054739	-0.527595889292211	0.206078988271426
"TRINITY_DN19263_c1_g1_i1"	-0.699719965520069	0.22802988738947	-0.301476549105092	-0.497301081860646	0.530791501020758	-0.0236815207834071
"TRINITY_DN19292_c0_g1_i1"	-0.297948895092289	-0.0989623546332842	-0.262212039261751	-0.709517582281884	0.596764853733167	-0.468691057967242
"TRINITY_DN19247_c0_g2_i1"	-0.355521308059602	-0.0849851927158376	-0.277234661664717	-0.320450646947231	0.625793770001933	-0.242614025081081
"TRINITY_DN19247_c0_g1_i1"	-0.662288309053078	0.356593597763276	-0.468997022826792	-0.158350636788971	0.635558193825329	-0.510048436333863
"TRINITY_DN8162_c3_g1_i1"	-0.409747693130783	-0.0796487018675709	-0.347525996947713	-0.33745362816714	0.750439960723002	-0.464679820631734
"TRINITY_DN8162_c1_g1_i1"	-0.725708758933916	0.328064282169182	-0.532484606537887	-0.242073816454943	0.864870476568585	-0.672576340961085
"TRINITY_DN8162_c1_g1_i2"	-0.387301239936379	0.0811065916926389	-0.384932138127013	-0.410461075041372	0.804839407603339	-0.619439221019815
"TRINITY_DN8135_c2_g1_i1"	0.354715971727355	-0.070782584832969	-0.188573070411974	0.230668020956039	0.0584981467032714	-0.301721589214754
"TRINITY_DN8189_c1_g1_i1"	-0.648678869866211	0.248548649178034	-0.651198983024085	-0.310617432260398	0.89028627218175	-0.781279661516615
"TRINITY_DN8124_c0_g1_i1"	0.880417237217159	-0.0874189880345189	0.428633705606059	0.3172457933441	-0.859359707017858	0.699213889066906
"TRINITY_DN8102_c0_g1_i10"	-0.568960154150738	-0.0516935178093858	-0.48024068141647	-0.366267333612706	0.834422994876678	-0.582866172307134
"TRINITY_DN8102_c0_g1_i13"	-0.63623532233867	-0.0657934632166823	-0.434493708943305	0.0292505981945856	0.731458089455545	-0.505876908892229
"TRINITY_DN8102_c0_g1_i14"	-0.579670723854526	0.0585571351296099	-0.329181542141795	-0.173966164316706	0.764014070823391	-0.738910245234578
"TRINITY_DN8102_c0_g1_i3"	0.868368740679077	-0.133668497856986	0.292610972431635	0.40554408676117	-0.894799195131388	0.646117053394396
"TRINITY_DN8102_c0_g1_i5"	-0.012544102710355	0.243571366631319	0.225002447418683	-0.548986107955011	0.297881235718523	0.0569061069924139
"TRINITY_DN8102_c2_g1_i1"	-0.109729971833124	-0.422401767114048	0.0688286159506519	0.11874669764504	0.217516335239044	-0.31688575570023
"TRINITY_DN8193_c0_g2_i1"	-0.285432005566458	0.202995540843372	-0.527850737192516	0.2488156231419	0.28683935740906	-0.227417786001509
"TRINITY_DN8193_c0_g1_i1"	-0.285432005566458	0.202995540843372	-0.527850737192516	0.2488156231419	0.28683935740906	-0.227417786001509
"TRINITY_DN8193_c0_g3_i2"	0.0182575894757003	-0.409353792947997	-0.271992830966159	-0.125093729036116	0.281689344852277	-0.67101058240572
"TRINITY_DN8193_c0_g4_i1"	-0.461287250376671	0.3451993825899	-0.406417004716947	-0.0428259365007904	0.659288287733732	-0.389491736044355
"TRINITY_DN8193_c0_g4_i5"	-0.581054814716119	-0.309194921133667	-0.241040420453687	-0.58943389236215	0.724741964710323	-0.534962511424825
"TRINITY_DN8184_c0_g1_i1"	0.812629513115672	-0.290781076563307	0.223951408700811	0.361451193396535	-0.783796499263449	0.601133584240234
"TRINITY_DN8122_c0_g1_i4"	-0.166724839183522	0.110976923725403	-0.347164048603134	0.368561042633187	0.259494612048687	-0.297804496294648
"TRINITY_DN8122_c0_g1_i6"	0.0801374740146479	0.310700525704684	0.0031085236449421	-0.133465531786518	-0.148221341116642	0.426184231538987
"TRINITY_DN8182_c1_g1_i1"	-0.327915121557641	-0.164949214927396	-0.400063367165845	-0.207911443310374	0.764608736521422	-0.709464780778125
"TRINITY_DN8182_c1_g3_i1"	-0.766063583583661	0.262958997236287	-0.393732418843264	-0.556149165958324	0.916897150963062	-0.680990096987045
"TRINITY_DN8182_c0_g1_i1"	-0.750777237588005	0.131494915797504	-0.438868171966085	-0.465087988063105	0.965473207208114	-0.642628124584856
"TRINITY_DN8171_c0_g1_i1"	-0.11536265733589	0.308876092137118	-0.471246985512539	0.257238160233174	0.346329602288774	-0.308644255524617
"TRINITY_DN8171_c1_g1_i1"	-0.533508013703916	0.669888964913361	-0.341795125002812	-0.562672958286586	0.585337554393731	-0.295633820239384
"TRINITY_DN8136_c0_g1_i1"	0.771097065858062	-0.164106104642122	0.382673360611337	0.149684942062105	-0.814571517785111	0.717927837089056
"TRINITY_DN8172_c0_g1_i2"	-0.959738141625418	0.102981989065579	-0.373348453111249	-0.413411017986046	0.855481158274812	-0.499793619217368
"TRINITY_DN8134_c0_g1_i2"	0.367804713276483	0.0122617235384986	0.104457865694394	0.819410996167049	-0.530681472687224	0.337671289634257
"TRINITY_DN8152_c0_g3_i1"	-0.587300318374214	0.0891733552371809	0.085442855221376	-0.479686806385715	0.667363765706139	-0.367162062105221
"TRINITY_DN8101_c2_g1_i1"	0.605068353535752	-0.187652505907618	0.029639774957215	0.418310831106342	-0.315517703847482	0.221935828782636
"TRINITY_DN8174_c0_g1_i1"	-0.658096367954304	0.0394369383024697	-0.316813160688524	-0.33627833084925	0.852998490823962	-0.462328340745955
"TRINITY_DN8111_c0_g2_i1"	-0.924530965140507	0.117011613359528	-0.389679874298762	-0.428203388034152	0.936580038674462	-0.54337710192655
"TRINITY_DN8111_c0_g1_i1"	-0.848350903299844	0.00896219365922917	-0.382106238568399	-0.442108402043854	0.733445289031858	-0.491773599537844
"TRINITY_DN8137_c1_g1_i1"	0.0644809689945491	-0.178528509993494	-0.083786621472834	-0.243695822516263	0.33446988688085	-0.112321459378685
"TRINITY_DN8137_c1_g1_i4"	-0.566554053449566	-0.0763045249374326	-0.118119833650158	-0.163981789968917	0.74892365009006	-0.411658431423184
"TRINITY_DN8106_c0_g1_i1"	-0.745861490423556	0.102432205576937	-0.483663171932745	-0.355584629534296	0.815982048460938	-0.597153422169103
"TRINITY_DN8125_c3_g1_i1"	-0.506477366249134	-0.00750216513074755	-0.386074620283107	-0.397574506202306	0.830961317591466	-0.549681811287899
"TRINITY_DN8115_c0_g1_i1"	0.829448137008004	-0.101279878485612	-0.0877214383302687	0.445252069588928	-0.52583433370823	-0.118022301570242
"TRINITY_DN8166_c0_g2_i1"	0.724207485104306	-0.187379179919605	0.379330781797004	0.230840739195815	-0.667884427489073	0.710227238588262
"TRINITY_DN8188_c1_g1_i1"	0.946781984919344	-0.12895852483313	0.269411614244381	0.519280456740355	-0.738034638132906	0.247036248647303
"TRINITY_DN8188_c1_g1_i2"	0.789301899748958	-0.172407943087429	0.0513765359579429	0.556057863524907	-0.726564149827877	0.296563259863251
"TRINITY_DN8188_c1_g1_i3"	0.629614388756124	-0.0417750181439553	0.412439570485218	0.645869322004399	-0.674813567067254	0.293484345875367
"TRINITY_DN8188_c1_g1_i4"	0.741298720979958	0.00469011961344954	0.116919401591185	0.0088020613888098	-0.334491904831067	-0.254251473731127
"TRINITY_DN8188_c0_g1_i3"	-0.698959723658308	-0.0805764579598898	-0.400004900008766	-0.466195840273557	0.885871577723964	-0.716978392304209
"TRINITY_DN8112_c0_g1_i1"	0.948785448142877	-0.287758964508826	0.280560414048029	0.209253876857387	-0.721440447404743	0.279400623896586
"TRINITY_DN8180_c0_g1_i1"	0.6320890894298	0.204057198338879	-0.0612486026212392	0.390995541128189	-0.336419702359356	-0.26867459430658
"TRINITY_DN8130_c0_g2_i5"	0.701775037157187	-0.162915842601902	0.327903385367733	0.418544917972998	-0.548063494340839	0.00363492058859554
"TRINITY_DN8178_c0_g1_i1"	-0.631658745629037	0.0116095429988687	-0.251309608630419	-0.279911462642564	0.711701474173065	-0.334456375358932
"TRINITY_DN8127_c0_g1_i2"	0.641877966258484	-0.0919925647225886	0.0547884378181544	0.0539583361155848	-0.127936091777841	-0.391408299802807
"TRINITY_DN8113_c0_g1_i1"	0.307106802472149	-0.285173000008433	0.495554763467856	0.378451987152817	-0.739866122285076	0.713284678102972
"TRINITY_DN8107_c0_g2_i1"	-0.152245242881224	0.0180429601593314	0.0672440959727883	-0.383799780071948	0.321586536348587	0.0861093272634343
"TRINITY_DN8148_c1_g1_i3"	-0.0816415839048422	0.312684022117014	0.449926029414876	-0.189109800409283	0.222015328212881	-0.0616220503690841
"TRINITY_DN8123_c0_g1_i1"	0.868924322937084	-0.184879258643875	0.430640881368266	0.191742830567921	-0.830364966710617	0.655602668178019
"TRINITY_DN8108_c2_g1_i4"	0.415360735033815	-0.029221157905549	0.362821545687327	0.0150103959058882	-0.673283721390787	0.785523875227949
"TRINITY_DN8176_c0_g1_i1"	0.922710758498117	-0.290297876357218	0.145031339204833	0.399407806402092	-0.637937988352921	0.153965878798088
"TRINITY_DN8176_c0_g2_i1"	0.951725175621514	-0.203881338966748	0.365545602865885	0.508333292656273	-0.766957577785835	0.33237554822267
"TRINITY_DN8157_c0_g1_i1"	-0.354509347540197	0.183900635652773	-0.532333082847662	-0.240924129796987	0.521545687115681	-0.692369157010375
"TRINITY_DN8164_c0_g3_i1"	-0.343060604322909	-0.43924547978763	0.0909842034530912	-0.12411386583197	0.220055990584628	0.0727754907553079
"TRINITY_DN20128_c2_g1_i1"	-0.101316645275062	0.112435397981341	-0.146982761748787	-0.323448730024119	0.265450068114616	0.163660320352522
"TRINITY_DN20128_c1_g2_i1"	-0.603438454554981	0.0277890187856135	-0.329382917257488	-0.678257849899308	0.80385248529958	-0.72932366990371
"TRINITY_DN20148_c0_g1_i1"	0.794247147877343	-0.126605985218988	0.0817796672625359	0.632234943937071	-0.710141282161378	0.17869590746845
"TRINITY_DN20157_c0_g1_i1"	-0.830357392783681	0.103432973861831	-0.454379716982375	-0.496085144298723	0.973931651588897	-0.66172799104821
"TRINITY_DN20152_c0_g1_i2"	-0.534481162301827	0.226596221855828	-0.426917834369795	-0.359163303418633	0.859355816495502	-0.795117369047055
"TRINITY_DN20135_c0_g1_i1"	-0.421553826996097	0.222044863384578	-0.316847512384986	-0.450799748021671	0.811363103610384	-0.6141092971751
"TRINITY_DN20163_c1_g1_i1"	0.394589457247573	0.531640679199314	0.438434956617022	-0.218515289550919	-0.160483468911317	0.0928263129796383
"TRINITY_DN20180_c0_g1_i20"	-0.857956705185871	0.102092232015891	-0.441484882781897	-0.47748023476807	0.853601471236441	-0.354323540427196
"TRINITY_DN20180_c0_g1_i26"	0.573971612197727	0.215750141686068	0.245702165878317	-0.0932542600654503	-0.241245966918217	0.0766591604561801
"TRINITY_DN20189_c0_g1_i2"	0.497248345196387	-0.237533243466397	0.121676090085008	0.0682675861396514	-0.360277851564403	-0.231305164467906
"TRINITY_DN20144_c0_g1_i2"	0.351789211737897	0.0352961065917546	0.41575727253062	0.386064962930254	-0.443598991104142	0.64352720426264
"TRINITY_DN20187_c0_g1_i14"	-0.600213619416904	-0.0390579427947671	-0.439904989932127	-0.369586480727143	0.908820203799867	-0.80397634293455
"TRINITY_DN20177_c0_g2_i2"	-0.20368563988259	-0.064451689341689	-0.226668114025618	-0.131098290795633	0.438187171905273	-0.183350506631684
"TRINITY_DN20177_c1_g1_i1"	0.531783667271555	0.0102692591168999	0.20264648837769	0.710500763344546	-0.504991335069971	0.347519707266214
"TRINITY_DN20141_c4_g1_i1"	-0.520415320257259	0.235317073526722	-0.124132750679209	-0.155595030046452	0.395522447712021	0.248516478551678
"TRINITY_DN20183_c3_g1_i1"	-0.616602582791864	-0.0576503502467905	-0.596896196415664	-0.515600978396781	0.87279380431291	-0.644158070269878
"TRINITY_DN20175_c1_g2_i1"	-0.0357503159561549	0.97342760385801	-0.0864770722722469	-0.0360630598744844	0.0275020183581974	-0.0486272955687877
"TRINITY_DN20151_c0_g1_i13"	0.310053148852225	-0.223876795189484	0.925290851156766	0.0387672184307653	-0.455705904631136	0.537656209705765
"TRINITY_DN20151_c0_g1_i17"	0.474370326446711	0.213361139820217	0.886044726280832	0.0237030177544676	-0.572613956145309	0.474106250761721
"TRINITY_DN20151_c0_g1_i4"	-0.887345628855382	0.0514327139699532	-0.432395640945281	-0.469108981237597	0.890101298820697	-0.572793155913785
"TRINITY_DN20151_c0_g1_i8"	0.616329211775954	-0.321122430022391	-0.039081558039045	0.517530185123226	-0.524267759597964	0.285360010169499
"TRINITY_DN20190_c0_g2_i1"	-0.592914343486262	0.0459977774416808	-0.558180657485846	-0.329470092493747	0.777412599410319	-0.758864765863142
"TRINITY_DN36605_c0_g1_i1"	0.912073883596482	-0.112901023679281	0.398700798975041	0.18794740020099	-0.646236301245273	0.0922105269606657
"TRINITY_DN36654_c0_g1_i1"	0.808500569954324	-0.168168120337299	-0.0170054303869759	0.299618999265832	-0.456087168102464	-0.201914041411091
"TRINITY_DN36599_c0_g1_i1"	0.804066375927943	-0.131367045387614	0.00466163656281304	0.326460003225969	-0.505138989089698	0.0353356393775171
"TRINITY_DN36624_c0_g1_i1"	-0.0893964932212907	0.192689878675054	0.380158254723475	0.277900240200354	-0.38116628173092	0.703868716966938
"TRINITY_DN36639_c0_g1_i1"	0.213406349914419	-0.0534798592061565	0.140123646735574	0.0447037058649808	0.207889585111395	-0.404613724225936
"TRINITY_DN36611_c0_g1_i1"	0.860257108828852	0.0431423570179858	0.20382628107569	0.37435596025801	-0.603841316780046	0.0149043184293263
"TRINITY_DN11019_c0_g1_i1"	-0.720556815264305	0.0951300078502597	-0.464053714796465	-0.641125140769335	0.875820102198434	-0.750280503665066
"TRINITY_DN11063_c0_g1_i14"	-0.547730727732553	0.161696861564572	-0.328772175268549	-0.350839557256057	0.846906553046994	-0.528244821578096
"TRINITY_DN11063_c0_g1_i17"	-0.688840441672852	0.339829226739818	-0.452330646442002	-0.455858136257636	0.936304735256251	-0.701407325693388
"TRINITY_DN11063_c0_g1_i6"	-0.660142827553094	0.304229698344642	-0.485036173144464	-0.331192474904367	0.9130149047035	-0.805507681352988
"TRINITY_DN11084_c3_g1_i1"	-0.453188606120368	-0.0174469767164221	0.250977010846105	-0.60055105179905	0.421334441624791	-0.203354917788608
"TRINITY_DN11084_c1_g1_i2"	-0.539941478510955	-0.0211022780577101	-0.389496869620341	-0.415874836312967	0.864190750023592	-0.582212702003337
"TRINITY_DN11084_c1_g1_i8"	-0.0436726913046133	-0.0434002415870296	-0.0628002170054551	-0.2231764789509	0.0849851402485489	-0.259763347336206
"TRINITY_DN11084_c1_g1_i9"	-0.677071060315174	-0.154921011765375	-0.11700129960394	-0.49460835557976	0.497610052400916	-0.19573184437743
"TRINITY_DN11102_c0_g1_i1"	0.226975373907362	0.191106168881699	0.139022929343377	0.0614348916344712	-0.185637871083352	-0.294197754388103
"TRINITY_DN11034_c0_g1_i10"	0.873087704127715	-0.164864476688447	0.427303330008802	0.294658093183457	-0.627168552034987	0.383302484083692
"TRINITY_DN11034_c0_g1_i2"	0.70141310000911	-0.100855711249826	-0.0249568104092786	0.164729763634512	-0.496185869987941	0.044364094609667
"TRINITY_DN11034_c0_g1_i4"	0.887120243474865	-0.164985169211897	0.300958460944845	0.184704239096464	-0.471110492792297	-0.0582372532933917
"TRINITY_DN11034_c0_g1_i5"	0.711467486494	-0.0154571144439363	0.245105431771811	-0.0859603124161667	-0.289742291715008	-0.19326702334257
"TRINITY_DN11034_c0_g1_i6"	0.6122668912256	-0.203204155151064	0.00723121735022592	-0.204708365274744	-0.257872248453525	-0.198201281009966
"TRINITY_DN11034_c0_g1_i7"	-0.251820646067328	-0.231011214768413	0.170787603558308	-0.1111298656202	0.150563319414937	0.259897703399917
"TRINITY_DN11067_c1_g3_i1"	0.668404038093998	0.134990904534609	0.0801830051319536	0.00492469680495602	-0.264430744575158	-0.369774971442821
"TRINITY_DN11033_c0_g1_i1"	0.853635686010241	-0.409501928530198	0.31905325746878	0.356871653537811	-0.8246539021205	0.595468998628482
"TRINITY_DN11087_c0_g1_i1"	0.860176318227256	-0.131935088782835	-0.0244846711558093	0.390393391156537	-0.597365789778902	0.0635457050502054
"TRINITY_DN11087_c0_g1_i2"	0.775444018315346	-0.0608288956871934	0.376167522402816	-0.126270496414829	-0.532281816164822	0.15038370720973
"TRINITY_DN11026_c0_g2_i1"	-0.620687373851909	0.260764383777843	-0.43043576930828	-0.186891322587038	0.857303888191793	-0.68861775361584
"TRINITY_DN11083_c2_g3_i1"	-0.189555407434277	0.176644961816657	-0.147503005595785	-0.132320111850166	0.548123739331963	-0.403578374347325
"TRINITY_DN11083_c0_g1_i1"	0.974966497123521	-0.260932230452487	0.288001358718276	0.262607467293858	-0.666957935052565	0.206250350862105
"TRINITY_DN11009_c0_g1_i1"	-0.331479181079917	-0.192754358559483	-0.305263863274846	0.0472817460734646	0.597305443194849	-0.401437438867284
"TRINITY_DN11007_c0_g2_i2"	0.961805479726211	-0.173431809816014	0.38535142488124	0.204063438962827	-0.665038912328605	0.150051991247498
"TRINITY_DN11015_c0_g1_i1"	-0.95614158691754	0.117653364748967	-0.380595888447452	-0.419648467287938	0.876665587783059	-0.514676018253192
"TRINITY_DN11052_c0_g1_i1"	-0.844422568602074	0.0101662265549001	-0.460654410170427	-0.513814395277664	0.907977605894231	-0.640922358231195
"TRINITY_DN11052_c0_g1_i4"	-0.630075317837754	-0.0495400875154872	-0.252490856324122	-0.26966712640935	0.710127401421799	-0.332520708703603
"TRINITY_DN11073_c0_g1_i1"	0.874512248327675	-0.227369574064433	0.141820678792557	0.350487543416468	-0.499865991901005	-0.108636874750279
"TRINITY_DN11012_c1_g1_i1"	0.893344286929187	-0.115534296466693	0.249157658277861	0.273013916232308	-0.633959533877177	0.199750277580573
"TRINITY_DN11012_c0_g1_i1"	0.638300087971105	-0.474179321300721	0.599524974449749	0.279454482745818	-0.602668242512943	0.370567526580747
"TRINITY_DN11012_c0_g1_i5"	0.960756521377319	-0.0674772260505392	0.418820252236577	0.22029889158927	-0.683006929176343	0.194933350554007
"TRINITY_DN11075_c0_g2_i1"	-0.650520175312786	0.0843442518679779	-0.114424622612841	-0.235217265035724	0.543660388798494	-0.536708648607318
"TRINITY_DN11075_c0_g1_i1"	-0.55152117623966	0.0184219983771249	-0.380834304140591	-0.399463524337588	0.860312799996815	-0.555059975369058
"TRINITY_DN11075_c0_g1_i3"	-0.776775320181364	-0.106652045842893	-0.396660283023357	-0.468051995688002	0.871606740490632	-0.687579880784098
"TRINITY_DN11028_c0_g1_i1"	0.723661266228815	-0.011662213696789	0.331880212057178	-0.0271337415140503	-0.356829395651292	-0.212254017210116
"TRINITY_DN27546_c0_g1_i1"	0.956181253731387	-0.164295259958954	0.340054808883203	0.207795605741499	-0.624678547275837	0.0980175105824261
"TRINITY_DN27526_c0_g1_i1"	0.744150663820272	0.0715596417817745	0.557880693652477	0.16489059362324	-0.610314769440971	0.231646185514128
"TRINITY_DN27504_c0_g1_i1"	0.858721617798885	-0.108328917260085	0.222794288288558	0.188252695326085	-0.458164144993193	-0.130743670244425
"TRINITY_DN27484_c0_g1_i1"	-0.359938153667084	0.450515757034494	-0.323617437179891	-0.55778840353223	0.601854074366237	-0.493660949348861
"TRINITY_DN27465_c0_g1_i1"	-0.472228285514929	0.170833198739248	-0.0905575111965614	-0.587458365047726	0.470198399214254	-0.320207747319018
"TRINITY_DN27553_c0_g1_i1"	0.970758200272066	-0.235356069268733	0.341827546344477	0.296647518033704	-0.705259451537784	0.166397677057189
"TRINITY_DN7216_c0_g4_i2"	-0.619420011962009	0.160105447395215	-0.314799333083213	-0.0106273028474902	0.792016233822467	-0.625707975670538
"TRINITY_DN7298_c2_g1_i1"	0.524786575488616	-0.125631207010202	0.40481223199308	0.361601103806342	-0.476332314477349	0.599721535161869
"TRINITY_DN7206_c0_g1_i1"	-0.901888101113714	0.179331032667011	-0.405992079991191	-0.442690722064143	0.929890880403251	-0.586475591330805
"TRINITY_DN7206_c0_g1_i11"	-0.198754642740703	-0.022258372742655	-0.210036439129185	-0.583747151033304	0.673542802446153	-0.638186563096427
"TRINITY_DN7206_c0_g1_i8"	-0.484067006370174	0.348876401761085	-0.215306558468778	-0.424117197375082	0.781368143175189	-0.543970107812198
"TRINITY_DN7254_c1_g1_i1"	-0.548764480059567	-0.0718762104893241	-0.626379916721476	-0.144163760299265	0.855205621083261	-0.694585521284615
"TRINITY_DN7252_c0_g1_i1"	0.871276042900156	-0.170517278517101	0.5355127849535	0.151165681831328	-0.816480014712827	0.601507208079595
"TRINITY_DN7243_c0_g1_i2"	-0.344003461828778	-0.0176888395583052	-0.444209156678667	-0.456658137956493	0.690984459770465	-0.398696218834693
"TRINITY_DN7210_c0_g1_i3"	-0.724931127615581	0.241268868324389	-0.40849349896994	-0.568317922310725	0.934964691870426	-0.724639176798759
"TRINITY_DN7202_c0_g1_i1"	0.00617566359155942	-0.06946366845319	0.337891381705612	-0.371573683802631	0.0259316855579332	0.385019461334873
"TRINITY_DN7273_c1_g1_i4"	-0.785507329879539	0.090848896694743	-0.413215131704362	-0.630687426254734	0.854009093912413	-0.509915676396434
"TRINITY_DN7273_c1_g1_i5"	-0.81996678058991	-0.00527554568167592	-0.503600710453728	-0.549465979085641	0.936760504176	-0.688991275663621
"TRINITY_DN7200_c0_g1_i1"	-0.745324930109132	0.192343682753838	-0.514198006856654	-0.540098574592203	0.886212757359776	-0.632770194516464
"TRINITY_DN7200_c1_g2_i2"	0.111014580766557	-0.157112338670129	-0.381701191407663	0.179509306525902	0.117083209427386	-0.615141178463522
"TRINITY_DN7253_c0_g2_i1"	0.764408197303799	0.228996767775302	0.338219322257087	0.549603672469621	-0.692883759613549	0.226803634179525
"TRINITY_DN7248_c0_g1_i2"	0.829439747753219	-0.108078561170064	0.556781351522235	0.451318532593402	-0.878146094759015	0.689306105538107
"TRINITY_DN7248_c0_g1_i6"	0.713469451625268	-0.180491710167871	-0.0505533592399933	0.598411195599173	-0.570796518211824	0.139994552712126
"TRINITY_DN7248_c0_g2_i1"	0.807156248566136	-0.129682099892161	-0.0551298682554666	0.396592308684115	-0.599125369803754	0.158335343977899
"TRINITY_DN7297_c1_g1_i1"	-0.404428200034628	0.0327153374875107	-0.557501881312584	-0.223857432276894	0.752595047563384	-0.633542853781576
"TRINITY_DN7297_c1_g2_i2"	-0.263914407860296	0.879390855575792	0.0747515679887361	-0.218625569560261	0.156914608602003	0.0596071111392016
"TRINITY_DN7290_c0_g1_i2"	0.946575217344766	-0.0918462552098202	0.310165735319838	0.421296671416204	-0.826593931985857	0.439848728069993
"TRINITY_DN7282_c0_g1_i1"	-0.881455566927588	0.0314003105900226	-0.425431619720394	-0.471724919733726	0.845189470252586	-0.572361296833445
"TRINITY_DN7285_c2_g2_i1"	0.6437217329887	-0.411408760464089	0.146231208404184	0.285512421159408	-0.590391331324946	0.550032667817421
"TRINITY_DN7285_c0_g2_i1"	0.573168614446834	-0.352301037478969	-0.19563141108837	0.458627705205363	-0.411051950985714	0.18897533688644
"TRINITY_DN7245_c0_g1_i13"	0.140021544830363	-0.538508031119991	0.270935873554228	-0.132631110937429	-0.344620417211178	0.508457537305109
"TRINITY_DN7245_c0_g1_i2"	0.0657919359069197	0.228255138780691	-0.165211013096069	-0.249482962837961	0.0802693935067298	0.139405362664693
"TRINITY_DN7277_c2_g2_i1"	0.865710974132226	-0.461139684013742	0.374228044706253	0.442512269007997	-0.845743026605826	0.51462153963869
"TRINITY_DN7222_c0_g1_i1"	0.924349494129596	-0.122004367366757	0.328474299551357	0.367879413346301	-0.818723515211934	0.566923748505478
"TRINITY_DN7266_c0_g2_i2"	-0.757454004797614	0.172664684466587	-0.446529996771529	-0.479631868570034	0.886031458649514	-0.447076566628846
"TRINITY_DN7266_c0_g2_i3"	-0.400594992281281	0.202874262949184	-0.506909525712895	-0.0384572140642161	0.729070240133752	-0.723394143770182
"TRINITY_DN7266_c0_g2_i4"	-0.759401929136301	0.152397335877398	-0.287950460671918	-0.459397260510747	0.909908873976931	-0.698621912538033
"TRINITY_DN7209_c0_g1_i1"	-0.831704253848888	0.184209971794552	-0.403904376523145	-0.43440203102337	0.95714782048728	-0.599219843893522
"TRINITY_DN7234_c0_g1_i1"	-0.596212606370003	0.395716855514137	-0.192350929962322	-0.65148883539785	0.573588013534557	-0.241173712829209
"TRINITY_DN7208_c0_g1_i1"	-0.285596518419709	0.394567007361355	-0.39139079699092	-0.666058289632072	0.455444001899166	-0.303911670680624
"TRINITY_DN7228_c0_g1_i1"	0.586546599826752	-0.0623956825990173	0.532646721954749	0.23883445173171	-0.783279478627152	0.855188839961753
"TRINITY_DN7228_c0_g1_i2"	0.591591713087919	0.0880942336090774	-0.00235098687737373	-0.115940438188189	-0.169220266086765	-0.408665688172274
"TRINITY_DN7228_c0_g1_i6"	0.923221886404025	-0.00386921935912365	0.537144140691945	0.186493245671193	-0.851117991344755	0.54138772080837
"TRINITY_DN7259_c0_g1_i1"	0.675493253876983	-0.703742843257185	0.0953844073854844	0.448363652248631	-0.56308982097551	0.104069793098267
"TRINITY_DN7259_c0_g1_i2"	0.835069210526487	0.0270270044474282	0.346242898282427	0.214010492631101	-0.498674593391195	-0.0395360559332403
"TRINITY_DN7247_c0_g1_i1"	0.471889514320574	-0.0853067899932857	0.929426621894589	0.0206452183496755	-0.498127791633313	0.344443830998712
"TRINITY_DN7287_c0_g1_i11"	0.734953103621253	0.109203291684511	0.23150764364833	0.129763238307719	-0.484637381053873	0.10953637141511
"TRINITY_DN7287_c0_g1_i14"	0.627498269260189	0.0735957182502383	0.0823306045588135	-0.312264524028655	-0.364025273548995	0.0487663264182228
"TRINITY_DN7287_c0_g1_i15"	0.942391480264635	-0.34507401093073	0.343329257534339	0.320634806466038	-0.681453478700043	0.143902557699579
"TRINITY_DN7256_c0_g1_i1"	0.960531201950425	-0.217236807444427	0.181181592156621	0.305302901101383	-0.668511457168592	0.125596105677968
"TRINITY_DN7213_c0_g1_i1"	0.94143012186965	-0.168573149119924	0.338163549949298	0.171548275611926	-0.670357735958	0.138012967991494
