"id118_TPM"	"id349_TPM"	"id481_TPM"
"TRINITY_DN10943_c0_g2_i1"	6.68839	0.643614	0
"TRINITY_DN988_c1_g1_i1"	19.8445	11.9512	9.11408
"TRINITY_DN958_c0_g1_i29"	3.92018	1.36411	0.617364
"TRINITY_DN915_c0_g1_i6"	34.2436	11.21	4.63915
"TRINITY_DN925_c1_g1_i21"	3.10858	2.2075	1.48907
"TRINITY_DN16427_c1_g1_i1"	179.766	160.378	70.9114
"TRINITY_DN6184_c2_g1_i1"	6.94882	1.38309	0.411035
"TRINITY_DN6143_c0_g1_i1"	4.31355	4.04049	2.32918
"TRINITY_DN6151_c2_g2_i1"	48.8978	41.7919	13.7256
"TRINITY_DN15617_c0_g2_i2"	3.93879	2.74367	2.4414
"TRINITY_DN3332_c0_g1_i1"	3.39113	2.57734	2.11187
"TRINITY_DN14837_c0_g1_i1"	6.11998	4.68115	0.919737
"TRINITY_DN2487_c0_g1_i30"	8.96725	4.53796	2.19452
"TRINITY_DN1558_c1_g1_i1"	5.00531	4.25493	2.00569
"TRINITY_DN21277_c0_g1_i2"	746.55	402.915	199.287
"TRINITY_DN21243_c0_g1_i10"	64.611	45.5244	39.7398
"TRINITY_DN21328_c0_g1_i1"	4.02316	2.20716	0.239224
"TRINITY_DN7319_c2_g1_i1"	12.2499	10.1452	4.90126
"TRINITY_DN19511_c0_g1_i1"	15.3777	14.1678	9.02973
"TRINITY_DN20496_c0_g1_i1"	466.968	438.906	341.814
"TRINITY_DN20464_c0_g1_i2"	5.09847	3.12932	0.770113
"TRINITY_DN5513_c1_g4_i1"	5.77924	5.37286	1.29526
"TRINITY_DN5549_c0_g1_i3"	4.58045	2.20324	1.01381
"TRINITY_DN5504_c0_g2_i2"	12.2823	6.77417	4.37179
"TRINITY_DN11315_c0_g2_i2"	12.1844	10.5114	7.30367
"TRINITY_DN4647_c0_g2_i11"	4.55256	2.42854	1.12872
"TRINITY_DN4647_c0_g2_i2"	5.10614	3.47385	3.22559
"TRINITY_DN4633_c0_g6_i1"	7.817	7.11692	6.29734
"TRINITY_DN4609_c0_g1_i1"	2.74624	1.59369	1.33004
"TRINITY_DN10520_c1_g1_i1"	14.139	8.94678	6.84309
"TRINITY_DN9542_c0_g2_i1"	20.256	6.53324	3.04842
"TRINITY_DN1828_c0_g1_i1"	2332.33	893.851	717.695
"TRINITY_DN1889_c0_g2_i1"	6.86642	5.81858	2.01683
"TRINITY_DN8638_c0_g2_i1"	3.80515	1.63795	0
"TRINITY_DN8604_c0_g4_i1"	4.60603	1.8143	1.34779
"TRINITY_DN16080_c0_g1_i1"	13.5935	10.6016	2.86583
"TRINITY_DN16048_c0_g4_i1"	3.80191	1.3932	0.334667
"TRINITY_DN1096_c0_g1_i1"	2.91533	1.85643	1.73791
"TRINITY_DN1047_c1_g1_i1"	8.54529	5.05256	3.02072
"TRINITY_DN1061_c1_g4_i1"	13.2602	3.08381	1.12207
"TRINITY_DN1021_c1_g1_i1"	3.14768	2.51798	0.70019
"TRINITY_DN1020_c0_g1_i17"	32.982	12.6532	10.3371
"TRINITY_DN1020_c0_g1_i26"	17.0657	15.4173	2.90364
"TRINITY_DN1020_c0_g1_i30"	9.2255	1.1705	0
"TRINITY_DN1020_c0_g1_i40"	26.7629	8.57396	4.81323
"TRINITY_DN1095_c9_g1_i7"	40.9172	13.5799	6.68812
"TRINITY_DN1095_c22_g1_i1"	5.86451	4.1914	1.42883
"TRINITY_DN24340_c2_g1_i1"	3.74196	3.15414	2.15628
"TRINITY_DN325_c1_g1_i1"	3.72783	2.91571	1.81232
