"kMEblack"	"kMEblue"	"kMEbrown"	"kMEpink"	"kMEred"	"kMEyellow"
"TRINITY_DN1035_c0_g1_i3"	0.199578508210609	0.767468713714074	-0.284591397100439	0.0312071201506968	0.344259760497491	-0.584607246285123
"TRINITY_DN1035_c0_g1_i4"	0.175970625231367	0.684914146563969	-0.358328475729075	0.183030427982889	0.363770203052858	-0.601117962942802
"TRINITY_DN1035_c0_g1_i5"	0.143611789617944	0.632574695879959	-0.198751814668909	0.287436070144838	0.430200314212859	-0.653384346103573
"TRINITY_DN1082_c4_g1_i1"	-0.32591884306384	-0.37386515041001	0.45486306847592	-0.344527081145844	-0.181673484017517	0.625877095532803
"TRINITY_DN1082_c0_g2_i2"	0.0689348525957159	0.718293630279062	-0.543271119397788	-0.225533581475152	0.222762056329348	-0.631318076818399
"TRINITY_DN1026_c0_g1_i1"	0.374412801408374	0.878445720397038	-0.774839664059453	-0.26850617603941	0.241518715649104	-0.774324205322322
"TRINITY_DN1084_c0_g1_i1"	0.335858102314165	0.7463746936678	-0.626932234943096	0.0552436573925441	0.235127578409613	-0.876341869528217
"TRINITY_DN1051_c0_g1_i3"	0.356954883361508	0.871866131841094	-0.686776175962153	-0.159872219957655	0.237625101472906	-0.862798186616113
"TRINITY_DN1072_c0_g1_i1"	0.273844033412274	0.941369047197308	-0.578604760317081	-0.0641189309379415	0.252325785835275	-0.752113439795989
"TRINITY_DN1070_c0_g1_i21"	-0.312508374909164	-0.398887101129183	0.403380170472982	0.262979384928646	-0.545801464886749	0.581564624169467
"TRINITY_DN1086_c0_g1_i1"	0.187536386774274	0.742370520179871	-0.232003679533718	-0.00750865354338424	0.0908933974090715	-0.450935675361311
"TRINITY_DN1086_c0_g1_i2"	0.46062674040215	0.856128554833175	-0.546889772101531	-0.0765034977689353	0.340885684163993	-0.695366082435958
"TRINITY_DN1049_c0_g1_i1"	0.401107617938372	0.87882701033741	-0.456619069812663	-0.226847274545248	0.214226010606297	-0.606673320097426
"TRINITY_DN1087_c0_g2_i1"	-0.48317047985778	-0.58539156571178	0.943847543333819	0.267813727870395	-0.261780138254367	0.513343485347853
"TRINITY_DN1008_c0_g1_i16"	0.163325910793638	0.436976900589388	-0.700631995156123	-0.10628585421393	0.44206410234727	-0.619451032331761
"TRINITY_DN1008_c0_g1_i17"	0.239352487893766	0.503387734985355	-0.579367257309307	0.044841141423804	0.557557138084039	-0.640412417980451
"TRINITY_DN1008_c0_g1_i21"	-0.0850618727911149	0.600735701694238	-0.144660682154173	-0.154282939631585	0.0565103793090815	-0.410451500425244
"TRINITY_DN1008_c0_g1_i26"	0.22588560504912	0.455913052559219	-0.431122440248221	-0.0444646991852028	0.410590701959911	-0.551880363677286
"TRINITY_DN1076_c0_g3_i1"	0.140900479875384	0.125044139407322	0.105229307234924	0.183371841190047	-0.524422774126095	0.0887962129050654
"TRINITY_DN1076_c0_g2_i5"	-0.231867495814271	-0.334900143931857	0.594004086841912	0.1303795419103	-0.513679717491816	0.474871125513903
"TRINITY_DN1007_c0_g1_i1"	-0.0560464635859669	0.563991194283586	-0.121569720938845	0.215448137265645	-0.0390275618010114	-0.335942742616398
"TRINITY_DN1096_c0_g1_i1"	0.286079007840279	0.276192500026818	-0.405997964576098	0.0262731424994041	-0.182586026982233	-0.337760514493598
"TRINITY_DN1096_c0_g2_i1"	-0.0893012311510455	0.0950799047246195	-0.119148400728356	0.156094603114456	0.424156098368946	-0.0734131171982545
"TRINITY_DN1018_c0_g1_i1"	0.348361517717702	0.954136580558684	-0.440503349882638	-0.118994105994175	0.191075100733283	-0.770314526830955
"TRINITY_DN1018_c0_g1_i5"	-0.0134367495971911	0.414476469928469	-0.317972929185325	-0.00219346072380529	-0.243150567816287	-0.311630522806389
"TRINITY_DN1024_c0_g1_i1"	0.40386403589525	0.78261540932578	-0.313416493030286	-0.154817805581842	-0.122942014590152	-0.485010231592897
"TRINITY_DN1024_c0_g1_i2"	0.189633984761639	0.783418371846006	-0.239573406980283	-0.0930080163783871	0.228736314869656	-0.51407911789446
"TRINITY_DN1047_c1_g1_i1"	0.417017878578265	0.396024449132896	-0.477278725787379	0.0711052834428195	0.112219939606109	-0.535297125350157
"TRINITY_DN1047_c0_g1_i1"	0.457151509376677	0.831502320902654	-0.575311926064042	-0.234700183505855	0.281237974203017	-0.605922827917357
"TRINITY_DN1061_c0_g1_i2"	0.266365570493068	0.900122936230507	-0.370763619646032	-0.128314298548596	0.155472974783075	-0.624602235290295
"TRINITY_DN1061_c0_g1_i4"	0.151509653482984	0.805923397216235	-0.391656629605669	0.000468787660197112	-0.164041440005482	-0.551335510104047
"TRINITY_DN1061_c1_g4_i1"	0.311878180300957	0.737639003820275	-0.797223450567439	-0.371551283370909	0.403805638463844	-0.685085404021787
"TRINITY_DN1016_c0_g1_i6"	-0.0163052359414382	-0.600533480250685	0.230642091451252	0.280210510446271	-0.406709387267535	0.35114794964677
"TRINITY_DN1016_c0_g1_i7"	-0.0961502136704614	-0.465638791404221	0.0463022364043525	0.105185887042431	-0.203913153171587	0.253986690854334
"TRINITY_DN1016_c0_g1_i9"	0.141080900972799	0.0531780308955836	-0.382285423318231	0.070218997390814	-0.129245140694171	-0.235860500586111
"TRINITY_DN1045_c0_g1_i1"	-0.167387960150326	-0.521023663641198	0.547447110000619	0.168732583885812	-0.757166987732414	0.703989215683786
"TRINITY_DN1031_c0_g1_i2"	-0.386299577499883	-0.412924339326363	0.727283266309607	0.421709846933916	-0.23491526162269	0.353742118329687
"TRINITY_DN1059_c0_g2_i1"	0.448650870532056	0.749229526075317	-0.780145721175697	0.0200524886282811	0.167593410448427	-0.822421899922789
"TRINITY_DN1059_c0_g1_i4"	0.061510328542957	0.341826404902939	-0.225255470198661	-0.00723074276956525	0.327728026230445	-0.19086928208241
"TRINITY_DN1059_c0_g1_i5"	-0.0652596093451766	-0.445979315757782	0.42572263261294	-0.18672241609639	-0.351383436680749	0.606692295511246
"TRINITY_DN1033_c0_g1_i1"	0.232325024424728	0.749155018765304	-0.210314459303685	-0.0146987327663734	0.072806947226117	-0.44132718694392
"TRINITY_DN1092_c0_g1_i1"	0.630462885092841	0.77306726617194	-0.680880286095855	-0.426277479073738	0.101916204093065	-0.622121135475777
"TRINITY_DN1092_c0_g1_i2"	0.150309715228419	0.89887572510638	-0.539047681165532	-0.179546995531341	0.252994592667264	-0.694495652935294
"TRINITY_DN1021_c0_g1_i4"	0.449873953595021	0.864299199910605	-0.612122890917474	-0.231733038922506	0.457128200193961	-0.728837574526941
"TRINITY_DN1021_c0_g1_i8"	0.400557173425492	0.873196611440811	-0.437858702232612	-0.216230729830613	0.342091875100267	-0.633878105656977
"TRINITY_DN1048_c0_g1_i1"	0.387436546048108	0.918640022117156	-0.671725465999407	-0.188850660918012	0.218429366435952	-0.77536120350266
"TRINITY_DN1048_c0_g1_i3"	0.205607542431309	0.778756023435803	-0.241799578142846	0.0558815522922116	-0.00532958905211982	-0.504004681055838
"TRINITY_DN1048_c0_g1_i4"	0.0812317775097709	0.751417078233958	-0.205689752589235	-0.0313452310287103	0.229374225182913	-0.502606242310544
"TRINITY_DN1054_c1_g1_i1"	-0.442332844900217	-0.430881475522377	0.359553825908788	-0.0548778406305483	-0.354917607674168	0.672665726502335
"TRINITY_DN1054_c0_g1_i10"	0.0970518515789294	0.629613000126014	-0.265868461281316	-0.179821319465762	0.285186708599345	-0.378834557902728
"TRINITY_DN1054_c0_g1_i13"	0.377152331846575	0.444809442133299	-0.360677006541395	0.0125429522533818	-0.289695758491171	-0.286048574770755
"TRINITY_DN1066_c0_g1_i1"	0.935665087670749	0.356277772586756	-0.326642706486515	-0.172403656964244	0.0412053297070814	-0.303042380932103
"TRINITY_DN1066_c0_g1_i2"	0.947179595658695	0.36235415743421	-0.354830952862739	-0.147460947163403	0.0332422729659423	-0.325193453362309
"TRINITY_DN1043_c0_g1_i1"	0.527315734476559	0.824164659068762	-0.612663188843787	-0.216490569784541	-0.01739353471807	-0.611183564777831
"TRINITY_DN1067_c0_g1_i34"	-0.571413342389199	-0.78984250946159	0.514717438852861	-0.224489078087463	-0.106237305255152	0.873524625110482
"TRINITY_DN1020_c8_g1_i1"	-0.331729568448906	0.269676724247888	0.0460591621730617	0.177164295975646	0.197805762610091	-0.240301826567251
"TRINITY_DN1020_c8_g1_i2"	0.204667714974249	0.249749073416014	0.0100843728402372	-0.23088921462358	0.090658722305303	0.0568729534031186
"TRINITY_DN1020_c6_g1_i1"	0.352220462162415	0.707310212561966	-0.731772543088656	-0.230336018233539	0.227971695580155	-0.66341827585415
"TRINITY_DN1020_c1_g1_i1"	0.200026750336857	0.934676014537839	-0.545534536205503	-0.128335241037568	0.367531481513605	-0.818742633263608
"TRINITY_DN1020_c1_g1_i2"	0.347152801723013	0.970835613935405	-0.581582349551095	-0.177425991142574	0.320993006594785	-0.866880889340751
"TRINITY_DN1020_c46_g1_i1"	-0.119734989644797	-0.244927614341893	0.264754194420269	0.176591500681064	-0.249888632187194	0.185942058327437
"TRINITY_DN1020_c0_g1_i17"	0.23255829097377	0.742174565234493	-0.563992397908089	-0.157767372163943	0.166698079420305	-0.737736982078792
"TRINITY_DN1020_c0_g1_i26"	-0.057153254315562	0.541912479462778	-0.406333126783165	-0.208183752266674	0.345937961629233	-0.480389052580105
"TRINITY_DN1020_c0_g1_i30"	0.340335203683473	0.598776688051282	-0.672218985225745	-0.296727202208913	0.15578302431897	-0.536965138181385
"TRINITY_DN1020_c0_g1_i40"	0.323597846592806	0.806711009363181	-0.66428819601159	-0.239912728934484	0.316111732154885	-0.761776039085774
"TRINITY_DN1020_c0_g1_i51"	0.217661122338497	0.317157427354652	-0.644083128577152	-0.485464394902107	0.139333722548474	-0.131957690785591
"TRINITY_DN1020_c20_g1_i1"	-0.400503653910485	-0.386926870813065	0.543922703603697	-0.187533606649185	-0.0581829993381332	0.628059240384313
"TRINITY_DN1068_c0_g1_i1"	0.204069301383397	0.739551932259232	-0.261792404824898	-0.10405292415001	0.0713440671290183	-0.431135162993858
"TRINITY_DN1068_c0_g1_i4"	0.0977512678684266	0.820442913716541	-0.427406115410459	-0.102502606778842	0.0316816818207776	-0.555059765785324
"TRINITY_DN1095_c9_g1_i2"	0.215125796862225	0.683172009667752	-0.631311090689099	-0.341058213469544	0.270065596695834	-0.59917912330661
"TRINITY_DN1095_c9_g1_i7"	0.267735395180958	0.681153747248168	-0.810543630064282	-0.379311081752032	0.308602459874825	-0.571305613691103
"TRINITY_DN1095_c0_g1_i1"	-0.485780329468257	-0.681807687003737	0.383921533638938	-0.29620062483382	0.00312511346200515	0.767297471533856
"TRINITY_DN1095_c0_g1_i10"	-0.240919647530252	-0.634932543301378	0.406258056667359	-0.320701304805013	0.00280499995595307	0.7293928030156
"TRINITY_DN1095_c0_g1_i11"	-0.194253857275976	-0.416957345441356	0.0844304808684171	-0.102070762507449	-0.194220286378272	0.473867843248462
"TRINITY_DN1095_c0_g1_i13"	-0.250361853539097	-0.506679821387568	0.273985799962859	0.217364150913112	-0.155078339950286	0.630072896759185
"TRINITY_DN1095_c0_g1_i15"	0.0172638790876301	-0.577783931292321	0.421580946310614	0.0125002421708891	-0.669840628526418	0.777293380775478
"TRINITY_DN1095_c0_g1_i16"	-0.23015763031765	-0.558929851103698	0.323662876683898	0.159471103461527	-0.13968095139084	0.653057447358253
"TRINITY_DN1095_c0_g1_i18"	-0.381961373942223	-0.572613133900344	0.347859540226691	-0.355279791746086	-0.270572365604907	0.845795540180672
"TRINITY_DN1095_c0_g1_i2"	0.120246172148724	-0.00897108194865861	0.0497408108408168	-0.205178447237561	-0.431196194129442	0.341604445097311
"TRINITY_DN1095_c0_g1_i3"	-0.368830800942593	-0.678273466373498	0.39805775437384	-0.293277860842935	-0.402670088596302	0.930648532122706
"TRINITY_DN1095_c0_g1_i4"	-0.427173927962624	-0.686343977245476	0.491076159980319	-0.233004146251776	-0.393477119958373	0.924048871522427
"TRINITY_DN1095_c0_g1_i7"	0.176318199091569	0.0501989411664546	0.202482703529923	0.0657957189625389	0.108099304923345	0.0034829412863721
"TRINITY_DN1095_c0_g1_i9"	0.23370034110412	0.0459558335424199	-0.467450282550391	0.0710290102238609	0.277956548019851	-0.441082592327288
"TRINITY_DN1095_c22_g1_i1"	0.417509750827917	0.721154777660544	-0.806349039405981	-0.218749336066411	0.425970526977873	-0.701615090893862
"TRINITY_DN1095_c1_g1_i2"	0.224071467038805	0.799688043987545	-0.285888554292038	-0.104839782999412	0.0897262525731564	-0.499693973284068
"TRINITY_DN1095_c1_g1_i8"	0.232187367275319	0.718787020259945	-0.409909158666289	-0.0211759191408657	0.269267282041042	-0.713631960544368
"TRINITY_DN1093_c0_g2_i1"	0.327441570143659	0.93677549682465	-0.660921493735349	-0.212071064337778	0.346048180282573	-0.8504632636214
"TRINITY_DN1000_c0_g1_i1"	0.447095867036158	0.933595169570028	-0.725092657467136	-0.282665887981316	0.175487215010015	-0.774239991326166
"TRINITY_DN1064_c0_g1_i1"	0.419400108296582	0.807125748796184	-0.379867948947217	-0.0578310446084779	0.21115143226447	-0.591638766764523
"TRINITY_DN1057_c0_g1_i1"	0.271637272320977	0.95964043206751	-0.516477310515302	-0.131531327790632	0.203264266471982	-0.741733037358545
"TRINITY_DN1057_c0_g1_i2"	0.103756089478062	0.816437923498407	-0.322567580048292	-0.0766438380885879	0.143249303243189	-0.559004741700093
"TRINITY_DN1083_c0_g1_i1"	0.430626572772738	0.802197346288462	-0.811504295859342	-0.262787480762365	0.291553902087599	-0.74503546688623
"TRINITY_DN1003_c0_g1_i1"	-0.419385340989799	-0.724618233709535	0.624099841844748	-0.259786235740547	-0.190603273065382	0.870319179794384
"TRINITY_DN1003_c0_g1_i2"	-0.36900348961347	-0.761866190689498	0.711225050600369	0.17029444378782	-0.432317502600989	0.828058732091303
"TRINITY_DN1079_c0_g1_i1"	0.329713101999552	0.985753254248703	-0.664778526573831	-0.186883176860066	0.244684317589976	-0.796709469050244
"TRINITY_DN1044_c1_g1_i1"	0.403849221097273	0.900585742335271	-0.764342887259366	-0.237848554589216	0.316659907493653	-0.821586414733317
"TRINITY_DN1044_c0_g1_i1"	0.461887577763765	0.842158731961884	-0.564558196235577	-0.240371156577448	0.291368163750576	-0.669072845792467
"TRINITY_DN1099_c0_g1_i1"	0.301808943916975	0.669878113679238	-0.242242977530516	-0.177168609664697	0.476538705443565	-0.449401645909933
"TRINITY_DN1090_c0_g1_i1"	-0.375772379938586	-0.527583707214975	0.618744954964933	-0.167252285322591	-0.324863530336117	0.779032157278062
"TRINITY_DN1090_c0_g1_i3"	-0.326595530931483	-0.761391431748587	0.51553397863676	-0.158719397380823	-0.394247097179537	0.908803913992399
"TRINITY_DN1023_c0_g1_i2"	0.320687992374353	0.8831804748819	-0.444509040792098	-0.123558058899481	-0.0452500225351518	-0.613308294668596
"TRINITY_DN1012_c1_g1_i5"	-0.377796599701409	-0.612558275287677	0.868925116939954	0.357076773019641	-0.234084069465889	0.430080857367551
"TRINITY_DN1012_c0_g2_i5"	0.316592806313939	0.0949266927272799	-0.25316327023223	0.101834064869822	0.0439282656496041	-0.240165818713783
"TRINITY_DN1015_c0_g1_i1"	0.23844858407172	0.761959069399606	-0.245117850566271	0.0134189511112727	0.101072904276063	-0.47811830388192
"TRINITY_DN1015_c0_g1_i5"	0.372330851320993	0.983219777540946	-0.620230303638589	-0.201526743436041	0.249444680082189	-0.782379891227115
"TRINITY_DN1069_c0_g1_i3"	-0.636835781164027	-0.83223467848844	0.66849792938736	0.225131444323396	-0.333570431760709	0.820229501994811
"TRINITY_DN1036_c0_g1_i1"	0.420775701112223	0.308014841549731	-0.417186492123674	0.40499028918298	0.0956394563034722	-0.585099867613879
"TRINITY_DN1036_c0_g1_i3"	0.273756882464012	0.799037094543672	-0.632370075576977	0.116918002613371	0.379510036441194	-0.881168409760012
"TRINITY_DN33447_c0_g1_i1"	0.291943918569357	0.0591934844596502	-0.115818753215231	-0.108415163858621	0.114776564308462	-0.0683957863262129
"TRINITY_DN33388_c0_g1_i1"	0.387996048653858	0.930419122011699	-0.794371597864672	-0.244891023298266	0.30694009118454	-0.824968661219848
"TRINITY_DN33417_c0_g1_i1"	-0.330751700711572	-0.256056034454846	0.651513923397047	0.800232894441311	-0.243481593260916	0.0170079103161522
"TRINITY_DN33417_c0_g1_i3"	-0.4058513006878	-0.504097830215229	0.889527191031667	0.332715264152383	-0.166434839632724	0.335011751918006
"TRINITY_DN33455_c0_g1_i1"	-0.336218615767376	-0.661353260039535	0.725465130745647	0.152229740734469	-0.501150846192723	0.722149611133202
"TRINITY_DN33411_c0_g1_i1"	0.495748776166372	0.819570824884112	-0.499889713399676	0.0977669069886609	0.317499982694709	-0.832727199396326
"TRINITY_DN33468_c0_g1_i1"	0.151476799238402	0.317149255609999	-0.378418667792612	-0.2065153894517	0.970270911919948	-0.437548931869715
"TRINITY_DN33372_c0_g1_i1"	0.35738009844208	0.880144939988036	-0.398986049940682	-0.0856140066370996	0.231591106045187	-0.632745659918135
"TRINITY_DN33440_c0_g1_i1"	0.17365110030553	0.79770710521833	-0.297516295093302	-0.0802891124067852	0.013674196680503	-0.511377904717922
"TRINITY_DN24297_c0_g1_i1"	0.00641656774892003	0.379746063766866	-0.467950656401627	0.0345243886108965	-0.0634131191574706	-0.355101906323352
"TRINITY_DN24334_c0_g1_i1"	0.340297522656894	0.655473767781482	-0.701132085913913	-0.496538088840772	0.165522779983638	-0.417147485064984
"TRINITY_DN384_c0_g1_i1"	-0.446195105212938	-0.655666512883364	0.952127901752515	0.309764415980788	-0.275884106500058	0.519120332539488
"TRINITY_DN325_c1_g1_i2"	0.376349204099354	0.888258585307295	-0.692532120700235	-0.128581123549793	0.313519596641112	-0.886882131475789
"TRINITY_DN323_c0_g1_i10"	-0.200207035155014	-0.308060271970534	0.0953964440882864	-0.170118287978201	-0.283931708758531	0.525393101452775
"TRINITY_DN323_c0_g1_i6"	-0.475538947662248	-0.635415408764084	0.484902422266809	-0.307653944174886	-0.364711652376486	0.896871460048444
"TRINITY_DN323_c0_g1_i7"	-0.376008394740083	-0.328029691432624	0.685337270732751	0.0597164671187531	-0.169928746818543	0.523442980284345
"TRINITY_DN323_c0_g1_i9"	-0.354142913449422	-0.613331012524818	0.286097175135245	-0.23527761306655	-0.413224570384513	0.85239335816556
"TRINITY_DN323_c2_g3_i1"	-0.355744199789434	-0.639984799346651	0.502565581488194	0.00524662101303201	-0.411901555382864	0.742085309063926
"TRINITY_DN323_c2_g3_i2"	-0.496981074872786	-0.441014622270456	0.416879483152946	-0.221769489808795	-0.111570908942345	0.734579234723281
"TRINITY_DN323_c1_g2_i1"	-0.119158080864271	-0.708577382464312	0.406409954903933	-0.373795054258257	-0.307620367672415	0.79224819466513
"TRINITY_DN323_c1_g2_i2"	-0.512611666257809	-0.747519315181589	0.603992360073075	-0.15229513334947	-0.472312234380457	0.892846716132579
"TRINITY_DN323_c1_g2_i3"	-0.538378770133468	-0.381598451045746	0.845324185728068	0.276236360315163	-0.0539287243171114	0.370331385278483
"TRINITY_DN323_c4_g1_i1"	-0.453187011547213	-0.52818575078319	0.852212636920701	0.154119213265882	-0.194261052388893	0.534184545749667
"TRINITY_DN323_c2_g2_i1"	0.332740307450851	0.823514035177856	-0.623535542994076	-0.145611356875655	0.298704478976108	-0.645675696549877
"TRINITY_DN380_c0_g1_i10"	0.173352535303429	0.825795110652685	-0.302019783391467	-0.0872114245377722	0.204898268604909	-0.533364580674716
"TRINITY_DN380_c0_g1_i13"	0.120490646833616	0.513063973557464	-0.225999032255255	-0.223343876496586	0.280181289299558	-0.27811489075815
"TRINITY_DN380_c0_g1_i15"	-0.107188852873538	0.0845079588565881	0.38140621133586	0.247514803464594	-0.16869287725045	-0.0449016203344103
"TRINITY_DN332_c0_g1_i5"	0.358580295957417	0.917855822515785	-0.642708650388804	-0.382852382594461	0.23527351087767	-0.699398959586805
"TRINITY_DN327_c0_g2_i6"	-0.297312604437566	-0.390752309265766	0.269097460946328	-0.0149737618398121	0.245201559217534	0.544899273179022
"TRINITY_DN374_c1_g1_i1"	0.341113261344332	0.743234695344238	-0.572928553954169	-0.190186199479375	0.285681173951487	-0.820017848818794
"TRINITY_DN358_c25_g4_i1"	0.482888045055925	0.777057936972422	-0.709720101461773	-0.0802670868163293	0.234886499595159	-0.803037300875263
"TRINITY_DN358_c0_g1_i2"	-0.436445055360781	-0.709417105386986	0.493675712174879	-0.183103176130564	-0.39526338563341	0.866974611271688
"TRINITY_DN358_c0_g1_i4"	-0.32754937987996	-0.739563572627785	0.721731682702331	0.153144562073406	-0.420491687155037	0.76510524616423
"TRINITY_DN358_c0_g1_i7"	0.392730273802448	-0.254812351988448	-0.120681777069119	-0.394748590111947	0.193219635107442	0.347703867726793
"TRINITY_DN358_c0_g1_i9"	-0.380761876344403	-0.575921026947451	0.463599657346257	-0.0398218471657625	-0.145661804443769	0.695519459174912
"TRINITY_DN358_c4_g1_i1"	0.43264072037237	0.773535340774384	-0.585662285879873	-0.288907275326327	0.345149141117512	-0.724598965816778
"TRINITY_DN358_c25_g1_i1"	0.281870400794761	-0.301960564171058	-0.021306467132377	-0.0807151393155087	-0.466718735148391	0.535588212980014
"TRINITY_DN358_c25_g3_i1"	0.303651884002087	0.840824904160445	-0.640796433875509	-0.144741386852819	0.2975403508376	-0.831988441003982
"TRINITY_DN396_c0_g1_i2"	-0.0697038934454563	0.253508352482792	-0.266352937659452	-0.0967277082310912	-0.257131140807581	-0.19110792030839
"TRINITY_DN396_c0_g1_i3"	0.257830321596626	0.885309382855418	-0.532992369970613	-0.120375657599097	-0.036452225840583	-0.598314462608753
"TRINITY_DN396_c0_g1_i4"	0.283762742769164	0.636115154501843	-0.259933376738677	0.253779526023546	-0.301630908948414	-0.413763095547631
"TRINITY_DN396_c0_g1_i5"	0.244715231521808	0.802906519605947	-0.436610115211517	-0.383552947357013	0.305216858081009	-0.569460591402369
"TRINITY_DN397_c0_g1_i1"	0.295734392808579	0.808517278994859	-0.381049113692404	-0.0353754995327678	-0.0104103940922307	-0.534109955198022
"TRINITY_DN310_c1_g3_i1"	0.145551502934027	0.797827545436675	-0.323337200207616	-0.218326515960282	0.227964306470099	-0.464266744375652
"TRINITY_DN310_c0_g4_i1"	0.344648821510966	0.297501255253001	-0.436959207606679	0.0804669028073108	0.094235672747843	-0.216885407032686
"TRINITY_DN310_c0_g4_i2"	-0.16094781773522	0.527299727838831	0.00669176871963105	-0.182940279957603	0.0154097194101623	-0.319186354025226
"TRINITY_DN371_c1_g2_i1"	0.261268124708901	0.94296603352923	-0.606497618290222	-0.136982565887292	0.272938598195518	-0.761950830765142
"TRINITY_DN371_c1_g2_i3"	0.292606211968495	0.823358551429875	-0.355430222614894	-0.100312494151953	0.27244135281641	-0.555320534755558
"TRINITY_DN371_c1_g2_i5"	0.353307473549524	0.905807290778757	-0.691044405117487	-0.0667843927508932	0.389773354943775	-0.915332462471244
"TRINITY_DN338_c2_g1_i1"	0.384639734873864	0.743720391205228	-0.753175789299694	-0.0986322164683084	0.158643304866996	-0.689666790825638
"TRINITY_DN338_c0_g3_i1"	0.413501105267038	0.895976256673318	-0.549918921122271	-0.142980978967784	0.207209294112035	-0.674875088726444
"TRINITY_DN338_c0_g5_i1"	0.250836084578118	0.783725849862418	-0.741017228060508	-0.213371556990789	0.267313833844355	-0.724574717959005
"TRINITY_DN338_c0_g1_i1"	0.432481103408117	0.671007928659907	-0.807276256814088	-0.287863134242907	0.558384510622463	-0.798902857105323
"TRINITY_DN338_c0_g4_i1"	0.442283048621487	0.761861869749444	-0.686065995899156	-0.323488886008956	0.473675827716232	-0.72610032850416
"TRINITY_DN338_c0_g4_i2"	0.403806745699852	0.884453388279609	-0.694089845207406	-0.068883023935713	0.342061625228187	-0.902844915945049
"TRINITY_DN302_c0_g1_i4"	0.225317695502005	0.636903387718646	-0.765278751364968	-0.189250369299985	0.4178892889226	-0.678213388642932
"TRINITY_DN386_c0_g2_i1"	0.210123621580595	0.759100236373431	-0.211293875418735	-0.0280507416680815	0.074897607596544	-0.438059342862795
"TRINITY_DN386_c0_g1_i4"	0.396035148555445	0.764152564673157	-0.410105614730932	0.037622556004835	0.375137603373454	-0.667615690898364
"TRINITY_DN363_c0_g1_i1"	0.0960942523710987	0.624285078634792	-0.120293662635147	0.257565999699239	-0.0788215408372896	-0.431244567382432
"TRINITY_DN363_c0_g1_i4"	0.106586481881754	0.909197181922561	-0.465164137278261	-0.158488143091113	0.185737174612487	-0.658747031915587
"TRINITY_DN306_c18_g1_i1"	-0.302269506270613	-0.0870458494142547	0.259865835222047	-0.0380121602593344	0.154964096517967	0.150830720787852
"TRINITY_DN306_c0_g2_i1"	-0.307657315286074	-0.789022308509562	0.250971725720617	-0.102236219361668	-0.142257443004968	0.786587880874898
"TRINITY_DN306_c0_g2_i2"	-0.390137687062187	-0.71344579112367	0.557029188782745	-0.114855275000602	-0.345386389091876	0.855062282437361
"TRINITY_DN306_c0_g2_i3"	0.207552970870032	-0.537594821807662	0.199956694461236	-0.182923431171083	-0.28226370057825	0.540911639267176
"TRINITY_DN306_c7_g1_i12"	-0.375919692555711	-0.714834500078607	0.756920817849181	0.0548705210247153	-0.338451096745161	0.758817490050852
"TRINITY_DN306_c7_g1_i15"	0.368456989012165	0.927446351085401	-0.636314979642168	-0.0567514257169861	0.227454700006349	-0.873042376963332
"TRINITY_DN306_c2_g1_i3"	-0.325795336914866	-0.823600737104862	0.4776409350483	-0.108413963263189	-0.29735432962355	0.933422845243664
"TRINITY_DN306_c2_g1_i6"	-0.308256198321707	-0.866424359996762	0.489081136158275	-0.0478729578811278	-0.283682864788542	0.928774289845454
"TRINITY_DN306_c2_g1_i8"	0.330584653051074	0.144256059081281	-0.466705085108104	0.231543743054076	0.195811906435509	-0.471668396955554
"TRINITY_DN306_c2_g1_i9"	-0.393856744885144	-0.679091465926568	0.499197210951789	-0.205414841619004	-0.470127923539177	0.923256397730106
"TRINITY_DN306_c0_g1_i13"	-0.39686892901093	-0.563203283267811	0.580558027714089	0.180060744894053	-0.180364276878789	0.637631817365056
"TRINITY_DN306_c0_g1_i14"	-0.197179283003614	-0.1513479047196	0.511089177279007	0.116682092302808	-0.479548972098474	0.36327944767708
"TRINITY_DN306_c0_g1_i16"	0.141197390860331	-0.334512305299648	0.236305304390609	-0.364480698285495	-0.0350468014602299	0.49797636599205
"TRINITY_DN306_c0_g1_i18"	0.268437598885875	-0.254735462698385	0.275906821370758	-0.0569897530792135	-0.469781709623116	0.513636701945249
"TRINITY_DN306_c0_g1_i2"	-0.27014057016719	0.105733973400773	0.393827680940451	0.0441148516597041	0.141613416764425	0.0729032582299722
"TRINITY_DN306_c0_g1_i5"	-0.201403147425559	-0.496509703943997	-0.0252503101165885	-0.0400565142118164	0.00779600098345599	0.442639810239627
"TRINITY_DN351_c0_g1_i43"	-0.154619309324657	-0.0427475212809944	0.0784605443884014	0.00778753387313029	-0.516269648406006	0.342176934845332
"TRINITY_DN366_c1_g1_i1"	0.320131416494692	0.954206874402505	-0.651042188088155	-0.291625217657145	0.180966453294358	-0.746124788516868
"TRINITY_DN308_c0_g1_i1"	0.318498266124307	0.847099542607629	-0.45187519074282	-0.00739921289193201	0.269785252957719	-0.672468832339115
"TRINITY_DN390_c0_g1_i3"	0.353836890808955	0.888530103495668	-0.695778613417389	-0.236884539138624	0.218132854718185	-0.72452342350993
"TRINITY_DN329_c0_g1_i1"	0.26497493849801	0.793338394237098	-0.381860327980569	-0.0268226768599905	0.450313911775309	-0.663813462963963
"TRINITY_DN391_c0_g1_i6"	0.24048911228651	0.875431127109061	-0.627907753472007	-0.128641623771488	0.401330797246729	-0.834442420118069
