baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN78967_c0_g1_i1	43.1259297771938	22.4312188079851	3.74321022585317	5.99250842313363	2.06628730638579e-09	1.33156438564924e-06
TRINITY_DN10164_c0_g1_i9	28.2714428539382	21.8420887175614	3.72067443568555	5.8704649103589	4.34574756547852e-09	1.33156438564924e-06
TRINITY_DN5048_c1_g1_i3	40.2508677920475	22.335132919103	3.73937387114833	5.97296063157334	2.32986138848693e-09	1.33156438564924e-06
TRINITY_DN40037_c0_g1_i2	1641.42442553124	-13.9877614148967	3.09753176783548	-4.51577658061314	6.30851490277043e-06	0.00120672220103651
TRINITY_DN15973_c0_g1_i9	29.2297968489869	21.8839408239888	3.72235972701877	5.87905050260029	4.1262647732974e-09	1.33156438564924e-06
TRINITY_DN9830_c0_g1_i16	24.9172038712675	21.6659467985395	3.71447094671204	5.83284863695532	5.44889943990938e-09	1.33156438564924e-06
TRINITY_DN18221_c0_g1_i5	32.1048588341332	21.4246707768483	3.72720011533983	5.74819438555819	9.02015044828985e-09	1.79077320187791e-06
TRINITY_DN115_c0_g1_i1	649.714332230737	13.0488556872323	3.01213558124006	4.33209440122887	1.47697584808784e-05	0.0027646877910707
TRINITY_DN2135_c0_g1_i21	23.00049588117	21.5538999964563	3.71070250459118	5.80857666972443	6.3006175616464e-09	1.33156438564924e-06
TRINITY_DN113132_c0_g1_i1	33.5423898267063	22.0798999993322	3.72950472917002	5.92033033947806	3.2129559732267e-09	1.33156438564924e-06
TRINITY_DN3150_c0_g1_i5	30.1881508440357	21.9338040631974	3.7240082461557	5.88983767311462	3.8657514729835e-09	1.33156438564924e-06
TRINITY_DN32530_c0_g2_i3	26.3547348638406	21.7438285052275	3.71718917652706	5.849535084879	4.92948900050399e-09	1.33156438564924e-06
TRINITY_DN489_c1_g1_i8	31.1465048390844	21.9732162534364	3.72562111735962	5.89786657345582	3.68231539656809e-09	1.33156438564924e-06
TRINITY_DN3338_c0_g1_i8	406.508679763287	-11.9742457135263	2.75521554113296	-4.34602866264408	1.38624462877856e-05	0.00263245845954863
TRINITY_DN1892_c0_g1_i14	26.833911861365	21.7691937915676	3.71807515243451	5.85496336116649	4.77115187552491e-09	1.33156438564924e-06
TRINITY_DN14713_c0_g1_i1	39.7716907945232	22.3154570222126	3.73871321375874	5.96875335077589	2.39073196929577e-09	1.33156438564924e-06
TRINITY_DN424_c0_g1_i26	43.6051067747182	22.4467124457708	3.74382927946271	5.99565599021979	2.02665645249511e-09	1.33156438564924e-06
TRINITY_DN1152_c0_g1_i20	31.1465048390844	21.9732162534364	3.72562111735962	5.89786657345582	3.68231539656809e-09	1.33156438564924e-06
TRINITY_DN64_c0_g1_i11	45.5218147648157	22.505552661572	3.74625080537392	6.00748690645277	1.88421017786651e-09	1.33156438564924e-06
TRINITY_DN17794_c1_g1_i3	32.1048588341332	21.4246707768483	3.72720011533983	5.74819438555819	9.02015044828985e-09	1.79077320187791e-06
TRINITY_DN5909_c1_g1_i7	40.2508677920475	22.335132919103	3.73937387114833	5.97296063157334	2.32986138848693e-09	1.33156438564924e-06
TRINITY_DN17089_c1_g1_i2	38.8133367994744	22.2843096987821	3.73737273115134	5.96256014634033	2.48316202220508e-09	1.33156438564924e-06
TRINITY_DN25937_c1_g1_i23	39.7716907945232	22.3154570222126	3.73871321375874	5.96875335077589	2.39073196929577e-09	1.33156438564924e-06
TRINITY_DN942_c7_g1_i4	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN32460_c0_g1_i2	26.833911861365	21.7691937915676	3.71807515243451	5.85496336116649	4.77115187552491e-09	1.33156438564924e-06
TRINITY_DN2014_c0_g1_i9	42.167575782145	22.3919559038789	3.74195505473788	5.98402588388316	2.17688697426531e-09	1.33156438564924e-06
TRINITY_DN3558_c0_g1_i8	28.2714428539382	21.8420887175614	3.72067443568555	5.8704649103589	4.34574756547852e-09	1.33156438564924e-06
TRINITY_DN64759_c2_g1_i1	28.2714428539382	21.8420887175614	3.72067443568555	5.8704649103589	4.34574756547852e-09	1.33156438564924e-06
TRINITY_DN7034_c0_g1_i17	25.3963808687919	21.6922092897264	3.71538717969638	5.83847880195867	5.2679583752632e-09	1.33156438564924e-06
TRINITY_DN3823_c0_g1_i4	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN1_c1_g1_i26	4339.37641019088	-12.9363820398299	2.61935823927991	-4.93876013056782	7.86208494110598e-07	0.000152617628123425
TRINITY_DN36288_c0_g1_i9	45.0426377672913	21.3683067691438	3.74565292537092	5.70482828892316	1.16460431041658e-08	2.29470831268999e-06
TRINITY_DN64_c0_g1_i23	41.2092217870963	22.3675905635058	3.74067655105965	5.9795575100364	2.23744560610613e-09	1.33156438564924e-06
TRINITY_DN4996_c2_g1_i5	33.5423898267063	22.0798999993322	3.72950472917002	5.92033033947806	3.2129559732267e-09	1.33156438564924e-06
TRINITY_DN16546_c0_g1_i1	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN424_c0_g1_i20	28.7506198514625	21.7925126468885	3.72152147356676	5.8558073093697	4.74698355749795e-09	1.33156438564924e-06
TRINITY_DN16713_c0_g1_i23	520.496798221012	25.9063953400053	3.37778157161716	7.6696479007677	1.72469129014774e-14	1.50657533165372e-10
TRINITY_DN64_c0_g1_i38	35.4590978168038	22.1568958020315	3.73246788756468	5.93625892291016	2.9159916529829e-09	1.33156438564924e-06
TRINITY_DN12235_c0_g1_i2	25.8755578663163	21.7185686352237	3.71629322201125	5.84414827834	5.09166602998644e-09	1.33156438564924e-06
TRINITY_DN3450_c0_g1_i7	24.4380268737431	21.6382982596221	3.71354442889682	5.82685859128128	5.64804305664972e-09	1.33156438564924e-06
TRINITY_DN5489_c0_g1_i5	41.6883987846207	22.3834231159665	3.74131878014256	5.98276287889952	2.19384034071973e-09	1.33156438564924e-06
TRINITY_DN50081_c0_g1_i5	24.9172038712675	21.6659467985395	3.71447094671204	5.83284863695532	5.44889943990938e-09	1.33156438564924e-06
TRINITY_DN25287_c0_g1_i8	42.167575782145	22.3919559038789	3.74195505473788	5.98402588388316	2.17688697426531e-09	1.33156438564924e-06
TRINITY_DN22831_c0_g1_i6	43.6051067747182	22.4467124457708	3.74382927946271	5.99565599021979	2.02665645249511e-09	1.33156438564924e-06
TRINITY_DN8368_c0_g1_i6	41.2092217870963	22.3675905635058	3.74067655105965	5.9795575100364	2.23744560610613e-09	1.33156438564924e-06
TRINITY_DN29198_c0_g1_i1	31.1465048390844	21.9732162534364	3.72562111735962	5.89786657345582	3.68231539656809e-09	1.33156438564924e-06
TRINITY_DN325_c2_g1_i7	28.7506198514625	21.7925126468885	3.72152147356676	5.8558073093697	4.74698355749795e-09	1.33156438564924e-06
TRINITY_DN489_c1_g1_i1	34.9799208192794	22.1386350887867	3.73173853884863	5.9325257807631	2.98309529623308e-09	1.33156438564924e-06
TRINITY_DN32956_c0_g1_i3	30.66732784156	21.9558565567595	3.72481906742756	5.89447598911768	3.75872245243757e-09	1.33156438564924e-06
TRINITY_DN32296_c0_g1_i1	28.2714428539382	21.8420887175614	3.72067443568555	5.8704649103589	4.34574756547852e-09	1.33156438564924e-06
