Accession_ID,log2FoldChange
A3RCV9,1.13840454125783
Q986D9,1.13840454125783
A7RM20,2.12586820051533
E9P886,NA
P40590,-0.1935936900216
P10964,NA
Q5XF07,NA
P22125,NA
Q55585,NA
Q6RY07,NA
O44411,NA
Q6BIJ5,1.74306001663844
P60621,2.00014226213758
Q15386,NA
Q5BKR2,NA
P46272,NA
F4I116,NA
Q9SMH3,NA
Q09775,NA
Q9LM66,NA
Q8BP78,NA
P00565,2.5824220469834
Q9S9Z8,NA
Q8TCT9,NA
Q0CLK1,NA
O65001,NA
O02494,NA
Q6GQN0,NA
Q9U4N3,-0.1935936900216
Q66HE5,NA
Q63486,NA
Q6QNM1,NA
P44326,NA
A7WM73,NA
Q7TNJ7,NA
Q6ZQ08,NA
Q66L33,1.74306001663844
Q9SXC8,NA
Q6NWJ4,NA
P54567,NA
P54567,NA
