"kMEblack"	"kMEbrown"	"kMEgreen"	"kMEmagenta"	"kMEpink"	"kMEyellow"
"TRINITY_DN10912_c1_g1_i1"	-0.413429477694128	0.603403998187013	-0.767955500390156	-0.0981830138833584	-0.341492152424608	0.875033215668084
"TRINITY_DN10970_c1_g1_i2"	0.242337082213839	-0.50480207574153	0.921716465664759	-0.00700780859539609	0.39048902683044	-0.885582891002982
"TRINITY_DN10970_c1_g1_i4"	0.242337082213839	-0.50480207574153	0.921716465664759	-0.00700780859539609	0.39048902683044	-0.885582891002982
"TRINITY_DN10971_c6_g1_i1"	-0.479304637660802	0.914635432608256	-0.56920403027595	0.322253783249685	-0.487609425365489	0.59132319780338
"TRINITY_DN10971_c2_g1_i1"	-0.0434144372342736	0.850057184361882	-0.66043112454781	0.262820827829139	-0.347316319885309	0.466538384238767
"TRINITY_DN10946_c1_g1_i1"	0.245862609100644	-0.663722148373504	0.913348356810123	-0.280055789497843	0.366079524751584	-0.778570073875517
"TRINITY_DN10957_c0_g1_i10"	0.222923533710388	-0.682079775759361	0.870585851342466	-0.355346752862225	0.344347475412884	-0.689831612517136
"TRINITY_DN10994_c0_g2_i1"	0.338616330700742	-0.213997861124577	0.167491916541154	-0.299281652771039	0.330531401647209	-0.0515015550278376
"TRINITY_DN10943_c0_g1_i4"	0.300372435861213	-0.605364107588104	0.728262847528971	-0.12080146789034	0.280905547344134	-0.774306567763038
"TRINITY_DN10943_c0_g2_i1"	0.479139351365042	-0.72740092916193	0.617509518121032	-0.415679081295909	0.228840872362587	-0.553743225372549
"TRINITY_DN10943_c0_g3_i3"	0.0845299244267584	-0.473246811118162	0.251794653142566	0.0597476901133195	0.42186707350655	-0.361052515446242
"TRINITY_DN10929_c2_g1_i2"	0.364799911541438	-0.575530490230836	0.908201803280206	-0.116426700899945	0.283772634393007	-0.825954609881248
"TRINITY_DN10979_c0_g1_i2"	0.129271583169896	-0.546858552656791	0.766037536194757	0.195678530509329	0.320448935603705	-0.895566024649927
"TRINITY_DN10974_c1_g1_i1"	-0.37620747890408	0.146002889226797	-0.518083314978761	-0.191062375931047	-0.113170677454463	0.627273434188463
"TRINITY_DN10974_c0_g1_i1"	0.130370068112364	-0.230605943775011	0.536002632283236	-0.326889875446905	-0.206014374872922	-0.286890519651188
"TRINITY_DN10974_c0_g1_i2"	0.302100521096199	-0.597721405610802	0.78849231514735	-0.243618671024278	0.311142951769924	-0.719940480495914
"TRINITY_DN10968_c0_g1_i3"	-0.157250570558077	0.360728485125899	-0.268652646395226	-0.313837300548139	-0.0431082300098632	0.405669133364401
"TRINITY_DN10906_c0_g1_i1"	0.597576831541736	-0.53356252982773	0.828287224621659	-0.060637385417298	0.151712552650874	-0.781484050414407
"TRINITY_DN10958_c0_g2_i1"	0.133944306399246	-0.548070576993498	0.0960842247620518	-0.0433840732645746	0.344171282604686	-0.195182069058244
"TRINITY_DN10933_c2_g1_i1"	-0.521305196631339	0.674386567231831	-0.755022610988733	-0.212877096446292	-0.433904404207578	0.894135709292838
"TRINITY_DN10933_c0_g1_i2"	-0.51864756742157	0.593519688569504	-0.368654461516647	0.422761324579157	-0.253126595314542	0.428969907761537
"TRINITY_DN10952_c0_g1_i1"	-0.341751646950873	0.300443246689414	-0.512706947124631	-0.178017814524139	-0.309138170972398	0.75599248322447
"TRINITY_DN10965_c0_g1_i1"	0.260097900265484	-0.721988581035212	0.831723543750382	-0.201095139555846	0.457664006506954	-0.799778454494411
"TRINITY_DN10965_c0_g2_i2"	0.356911056571487	-0.448847563245761	0.534949884079601	-0.103440392811403	0.0443715819806222	-0.565445919137958
"TRINITY_DN10986_c0_g2_i1"	0.0202935899020246	-0.359351782688951	-0.00642597953065015	-0.00180750104648107	0.235114672024788	-0.181729034572903
"TRINITY_DN10930_c1_g1_i1"	0.339301733552152	-0.550770181699099	0.129338528604926	-0.325756182851616	0.249252157625725	-0.128073384448099
"TRINITY_DN10930_c0_g1_i6"	-0.262488127297831	0.548615239724537	-0.353344159984789	0.337195086330381	-0.153215660089455	0.344251770833761
"TRINITY_DN10963_c0_g1_i3"	-0.349302010984137	0.866953528024197	-0.734861896459573	0.0603358053088105	-0.471661372159252	0.757014078211692
"TRINITY_DN10963_c0_g1_i4"	-0.318674363157028	0.690196116716111	-0.559023596364646	0.0751799911652717	-0.350641051314261	0.68715092897771
"TRINITY_DN10963_c0_g1_i6"	-0.206887363198607	0.607742184144209	-0.561871243383398	0.0510127636905729	-0.404683679593332	0.696621346935335
"TRINITY_DN10938_c0_g2_i3"	-0.314125190026771	0.449970811695604	-0.754556517490149	-0.163901378015329	-0.356624677985789	0.904088509799712
"TRINITY_DN10959_c0_g1_i1"	-0.366450847777709	0.582295598294659	-0.774787560375781	-0.143771587314976	-0.297011407580598	0.943999309482746
"TRINITY_DN1240_c2_g1_i1"	-0.31051626969129	0.400664283290904	-0.765124200112766	-0.193869923211497	-0.338902485799883	0.933426519170128
"TRINITY_DN1240_c0_g3_i1"	-0.357216532884533	0.503440448107427	-0.732116796829206	-0.244326240297606	-0.320112922656342	0.928781235386102
"TRINITY_DN1240_c0_g2_i1"	-0.449017480616109	0.512180635882852	-0.642850927905017	-0.053217819459555	-0.442518750742016	0.884978741575679
"TRINITY_DN1240_c0_g1_i1"	-0.301752604037921	0.549702960610432	-0.857023473786675	-0.0392240665402847	-0.329002732381919	0.923353233654003
"TRINITY_DN1268_c0_g2_i3"	0.0629923999395948	-0.148870304949693	0.709565254851717	0.0970906641867566	0.142087783194026	-0.431298840558997
"TRINITY_DN1268_c1_g1_i1"	0.105845742240372	-0.48595769246945	-0.0867596729887059	-0.441451889241802	0.086145641902181	0.262993189705419
"TRINITY_DN1268_c1_g1_i2"	-0.408340316284737	0.26290885488431	-0.474603916423671	-0.130593002227752	-0.341332085254166	0.770977266281234
"TRINITY_DN1268_c1_g1_i3"	-0.093730937094347	-0.00439418088621918	0.0294822406441402	-0.130950457510673	-0.32949698269919	0.233703380006692
"TRINITY_DN1268_c1_g1_i4"	0.114692184958924	-0.0676978695135184	-0.37422263174991	-0.253069553122283	0.0762156515301942	0.535067566473809
"TRINITY_DN1268_c1_g1_i5"	-0.312369899771315	0.206306713897613	-0.5919878219216	-0.0521574887474305	-0.265779154752185	0.732399455334205
"TRINITY_DN1268_c0_g1_i1"	-0.128215825855545	0.374804710568353	-0.700351895266822	-0.0431461323213465	-0.301171663264705	0.818043682519996
"TRINITY_DN1268_c0_g1_i14"	-0.314440713959085	0.483270798167442	-0.717626476220941	-0.210906084390941	-0.357578692457202	0.918824991862889
"TRINITY_DN1268_c0_g1_i18"	-0.432066714714731	0.456636262666464	-0.68181681734847	0.132282531105251	-0.355837783338423	0.815214765380141
"TRINITY_DN1268_c0_g1_i22"	-0.422017371474817	0.361778211010221	-0.284237564361281	-0.14308978365344	-0.197929949603484	0.566167984670135
"TRINITY_DN1268_c0_g1_i28"	-0.622509922782781	0.556703068156855	-0.672412336725064	0.0469962359737622	-0.479991249925315	0.883169140108286
"TRINITY_DN1268_c0_g1_i35"	-0.124985711375394	0.433909143891503	-0.655242105831132	0.0131573887918538	-0.187834938512644	0.789961997643194
"TRINITY_DN1268_c0_g1_i6"	-0.338020694858672	0.341133734201785	-0.534492063565418	-0.0215139432810681	-0.103577470441372	0.630969840652774
"TRINITY_DN1268_c2_g1_i4"	-0.0997367750301168	-0.377619580495093	0.775298904027579	-0.272148614105944	0.126906752916869	-0.477787229886393
"TRINITY_DN1268_c6_g1_i2"	-0.525223850438552	0.422337720556293	-0.601177974240156	-0.161734488444375	-0.124539168363056	0.844078362691754
"TRINITY_DN1251_c0_g1_i4"	0.131357128148554	-0.554390354212265	0.767307090411653	-0.118363624282845	0.337057263589441	-0.556293095407577
"TRINITY_DN1264_c1_g1_i7"	-0.261161690916676	0.300131824650746	-0.492653073192787	-0.276504972349202	-0.282239252515998	0.750183606104208
"TRINITY_DN1264_c0_g1_i1"	0.293822219883411	-0.377486421844042	0.796066222036212	-0.180940304712014	0.182254077870618	-0.491129948488261
"TRINITY_DN1244_c0_g1_i1"	0.200113522674322	-0.300304856688896	0.810836715658657	-0.0816622619475072	0.166391464011099	-0.52182808851811
"TRINITY_DN1244_c0_g1_i2"	0.267616865488724	-0.446291136099885	0.883780301589456	-0.105359584045255	0.400358598583039	-0.650082128498963
"TRINITY_DN1244_c0_g1_i3"	0.133209610673278	-0.646890631897557	0.963205757998315	-0.141620658591635	0.428608144965255	-0.753638064868107
"TRINITY_DN1244_c0_g1_i4"	0.163108969773035	-0.56077298334919	0.964237375153194	-0.150928720575964	0.365596219044564	-0.725613286637789
"TRINITY_DN1220_c0_g1_i1"	0.0209521521994301	-0.377085245422002	0.846199449728419	0.00202076091188948	0.162761715025735	-0.565868179699953
"TRINITY_DN1257_c0_g1_i1"	0.0655146342015317	-0.12301807308504	0.255337844348355	-0.174148927587162	-0.103063114973371	-0.00800191277796913
"TRINITY_DN1299_c0_g1_i1"	0.072494054926221	-0.726188521137493	0.906049139711931	-0.20487620494899	0.37990481880607	-0.767656172764753
"TRINITY_DN1236_c0_g1_i16"	-0.374041946860304	0.846619336983345	-0.46254879354777	0.186641601312179	-0.223049564975	0.491651397537573
"TRINITY_DN1236_c0_g1_i8"	-0.224137439987138	0.316812877927948	-0.191869174968027	0.351529285150704	-0.492030584742842	0.0507387563163933
"TRINITY_DN1236_c12_g1_i1"	-0.00598828078762337	-0.421014226863014	0.668015796862823	-0.0209606728001286	0.291266549580334	-0.564161096984235
"TRINITY_DN1217_c0_g1_i1"	0.289864102808938	-0.575482566683715	0.946347578181386	-0.075937049487204	0.342094064055955	-0.893291486608848
"TRINITY_DN1238_c0_g1_i1"	-0.402806491346429	0.831309201228527	-0.488590547049786	-0.0145111559550815	-0.331419017680712	0.628238554927447
"TRINITY_DN1209_c1_g1_i1"	0.0724457533134783	-0.480448919979833	0.377329509312099	-0.188775537293378	0.975706771505339	-0.414755646995454
"TRINITY_DN1209_c1_g1_i2"	0.207458957413013	-0.526780946326544	0.531241138963042	-0.176926494616411	0.912173500135267	-0.5041431779023
"TRINITY_DN1209_c0_g1_i17"	0.398282066055533	-0.602048005076954	0.389062864189107	-0.0887925377551565	0.0880320718685121	-0.604159316211833
"TRINITY_DN1209_c0_g1_i4"	0.0974393321477122	-0.434014469361594	0.462632305321276	0.109929728323526	0.721157633323771	-0.476610411725603
"TRINITY_DN1209_c0_g1_i9"	0.0432233144290642	-0.487013268462595	0.365467929684378	0.157016748299893	0.376426640019936	-0.486794101530991
"TRINITY_DN1280_c0_g2_i1"	-0.32069459697115	-0.147403161318769	-0.310306974034759	-0.109858138293945	0.0321727890810772	0.386671833752481
"TRINITY_DN1280_c0_g2_i2"	-0.231468535894057	-0.0584815093005945	0.0779655774719153	-0.194593722170346	-0.382785593894438	0.0633023113392352
"TRINITY_DN1280_c0_g2_i4"	-0.0273727018541323	0.77034321653073	-0.467840863071254	0.0466009711821496	-0.41604271700077	0.588730012703555
"TRINITY_DN1280_c0_g2_i5"	-0.127975085863206	0.321682067107381	-0.443326184957795	-0.244332426024832	-0.117094994700795	0.544587084465247
"TRINITY_DN1280_c0_g2_i6"	0.0672587207745984	0.379077966986837	-0.415806844749459	0.205218114119433	-0.066584734369764	0.29550343135458
"TRINITY_DN1280_c0_g2_i8"	-0.111760958914917	-0.515918327614248	0.283871300951137	-0.405767767806581	-0.00595993251922393	-0.0425496934265744
"TRINITY_DN1280_c0_g3_i1"	-0.165260096310157	-0.0706801244502084	-0.49859925215952	-0.0823444979531322	0.212766503353744	0.282533390199077
"TRINITY_DN1280_c0_g1_i1"	-0.52241669461613	0.0980946571627791	-0.327059976502695	0.218629433875877	0.0762726596908065	0.314841161081593
"TRINITY_DN1280_c0_g1_i11"	-0.301379069658508	0.39944997239319	-0.600075386801581	-0.172822209715425	-0.33244580120691	0.7184479355522
"TRINITY_DN1280_c0_g1_i14"	0.0597295858293306	-0.0491354877421744	0.276069531663899	-0.191480924773755	0.228445080744595	-0.116397279849567
"TRINITY_DN1280_c0_g1_i15"	0.257719179311975	-0.763115054608912	0.187032713864069	-0.436088068676479	0.254215682128122	-0.124224378689152
"TRINITY_DN1280_c14_g1_i1"	-0.0835227403655742	-0.336388909051519	0.309423365099304	-0.327985786070778	0.119519581537651	0.00653884678554435
"TRINITY_DN1285_c0_g1_i1"	0.286317449951734	-0.565051218183646	0.908676273035954	-0.226771630784304	0.142292784460584	-0.696565166485656
"TRINITY_DN1297_c0_g1_i1"	0.287202559158782	-0.601590115878531	0.962735801304913	-0.205413619700336	0.358428777646717	-0.856332103085914
"TRINITY_DN1207_c0_g1_i1"	-0.38813358710376	0.731134478053707	-0.60208888824157	0.159196183031944	-0.168918307878533	0.577006863768637
"TRINITY_DN1207_c0_g1_i11"	-0.206508603097495	-0.166983126125906	0.255672498093746	-0.388634733978959	0.0851550079903304	0.0248990409466154
"TRINITY_DN1207_c0_g1_i5"	-0.0289793585436741	0.660797467354332	-0.52169677678007	0.145700075060122	-0.688656848005913	0.469151969817051
"TRINITY_DN1207_c1_g2_i1"	0.356808550359597	-0.158516119955503	0.561448178624521	0.153060036914194	0.180917653370283	-0.785204294410197
"TRINITY_DN1207_c1_g2_i4"	0.455641494119984	-0.698517028684541	0.906121687240694	-0.201374114645448	0.376263843048064	-0.822102838350176
"TRINITY_DN1207_c3_g1_i1"	-0.448987615813427	0.465437424170798	-0.803054944894826	-0.143838025298719	-0.29794129801306	0.904866060201481
"TRINITY_DN1295_c0_g1_i1"	-0.00672898493380986	-0.438226637929279	0.885956495107447	-0.0759460534067094	0.324219656109616	-0.617775266626877
"TRINITY_DN1295_c0_g1_i3"	0.230397732611408	-0.788699442091339	0.788476282056354	-0.296319823691467	0.458964991989862	-0.706733514465554
"TRINITY_DN1212_c0_g1_i2"	0.0238197145745887	-0.261803379459224	0.779339783844542	-0.0424635372350297	0.340340494682263	-0.484250578427259
"TRINITY_DN1231_c0_g1_i1"	0.0600732065681227	-0.480547717875614	0.508936022623818	0.189413677007637	0.671686881484012	-0.553298068013449
"TRINITY_DN1265_c0_g3_i1"	-0.271694068508262	0.505896465216755	-0.620470086503513	-0.143978846145183	-0.0502689258500308	0.776620757740244
"TRINITY_DN1265_c0_g1_i1"	0.207341855563792	0.309645376932761	-0.11249787440133	0.251094798410833	-0.224114400871357	0.160369726702045
"TRINITY_DN1265_c0_g1_i7"	-0.250425969595365	0.510582968880194	-0.0332427797606122	0.15311240578448	-0.0227636020229248	0.213349334688641
"TRINITY_DN1265_c2_g3_i1"	-0.283906545263396	-0.0632171647312055	0.479693135333414	-0.0293304720712523	0.24551798285949	-0.343114266603355
"TRINITY_DN1273_c0_g1_i1"	0.229237505746214	-0.627090633507874	0.927642129252611	-0.194010102541667	0.352927121248992	-0.826248685078736
"TRINITY_DN1273_c0_g1_i2"	0.207118509422098	-0.611313691033277	0.969894923421096	-0.30286552287149	0.360982868026557	-0.72802095933828
"TRINITY_DN1273_c0_g1_i5"	0.241256887576554	-0.68203501409011	0.948864284083133	-0.31061894206477	0.365249362038841	-0.772779603255513
"TRINITY_DN1273_c0_g1_i6"	0.240961241916931	-0.686681209584041	0.932768964930678	-0.274643825122692	0.45114456870716	-0.804624893410403
"TRINITY_DN1221_c3_g1_i1"	-0.308026484365576	0.29958220011708	-0.218044085860578	-0.293497303674224	0.111357645623196	0.445921898203026
"TRINITY_DN1221_c3_g1_i2"	-0.351284382111009	0.642539670094526	-0.880976230404498	0.00966137697344584	-0.39709129892813	0.892259097791676
"TRINITY_DN1221_c0_g1_i10"	-0.255848497560506	0.591604579780512	-0.549850246302588	-0.263692427974989	-0.306899709680383	0.760995942352591
"TRINITY_DN1221_c0_g1_i13"	-0.298022476616123	0.421427037032876	-0.81670347514179	-0.0794069326345738	-0.130526943193693	0.858831334805208
"TRINITY_DN1221_c0_g1_i21"	-0.230868898752319	0.552702906627594	-0.679676412376284	-0.214570102546672	-0.577103910935226	0.797390079278981
"TRINITY_DN1221_c0_g1_i24"	-0.463726520622139	0.543372053214552	-0.620113381753486	-0.0902138899278986	-0.409164021673266	0.892657108769367
"TRINITY_DN1221_c0_g1_i8"	0.0342525407752748	-0.219191373390908	0.74709884452659	-0.164367513551139	0.193073047946043	-0.388820317383285
"TRINITY_DN1221_c1_g1_i4"	-0.0596413222590962	0.313825704411278	-0.211567999504655	-0.210359960496749	-0.362915487528766	0.502091310733292
"TRINITY_DN1219_c0_g1_i7"	0.286611213087455	-0.0488607786736771	0.221973140906625	0.105712834274738	0.344896455594071	-0.285683174896246
"TRINITY_DN1290_c0_g1_i13"	-0.303557496000114	0.356266743401235	-0.248811354148035	0.962530875129655	-0.236383175447107	-0.0196377264821943
"TRINITY_DN1290_c0_g1_i21"	0.127547918130193	0.208506472904583	-0.393803749840036	-0.0697168267861305	-0.205637406141453	0.442971077496808
"TRINITY_DN1290_c1_g1_i1"	-0.614776768237389	0.76818689455264	-0.752859025289063	0.147734495670531	-0.24340864386111	0.740351541663822
"TRINITY_DN1290_c1_g1_i2"	-0.33975717602049	0.625271712865173	-0.876728113906578	0.0692263972594156	-0.382323743942428	0.857769571116723
"TRINITY_DN1290_c1_g1_i3"	-0.099408495083822	0.337648262919021	-0.474527985924513	-0.555164163696704	-0.0211969860507744	0.570842510975104
"TRINITY_DN1290_c1_g1_i4"	-0.171685967998237	0.834464901568573	-0.47446459392223	0.349838718300844	-0.515773738206577	0.485102605471853
"TRINITY_DN1235_c0_g1_i5"	0.287419009648673	-0.551770437950968	0.801781726361583	-0.104240892045086	0.484390259290697	-0.65907634807272
"TRINITY_DN1269_c0_g1_i1"	0.298352267876263	-0.667816155631633	0.869221097258032	-0.0394584767508179	0.381570134509714	-0.792813784170147
"TRINITY_DN1269_c0_g2_i3"	-0.0780002184386054	-0.417469391525254	0.678533651826003	-0.34309496996512	0.418563246434796	-0.384858229249939
"TRINITY_DN1289_c0_g1_i2"	0.174780598143864	-0.699964770709355	0.912420908766533	-0.368831887414742	0.353035699758232	-0.70586761941612
"TRINITY_DN1203_c0_g1_i1"	0.204469364614139	-0.415644861446544	0.385138993842949	-0.245366439006691	0.966916457006498	-0.416793129450178
"TRINITY_DN1203_c0_g1_i2"	0.0897943513543095	-0.39344842423901	0.281436638340925	-0.215759161210864	0.970936437698648	-0.293195116097091
"TRINITY_DN1249_c2_g1_i8"	0.229125193766772	-0.533059722947943	0.344860723469811	0.0247870285895007	0.193597615112828	-0.451930099074357
"TRINITY_DN1296_c0_g2_i1"	0.316249637755457	-0.74719359962689	0.836124439845973	-0.179831784149973	0.391958598835451	-0.847461027776345
"TRINITY_DN1294_c2_g1_i1"	0.140155873414763	-0.754317080202517	0.869015590223073	-0.304367143698385	0.442943233085382	-0.752330215499545
"TRINITY_DN1294_c0_g1_i1"	0.338641824357256	-0.727776191976533	0.223183983877026	-0.43168362239648	0.138118177710327	-0.152415531873048
"TRINITY_DN1294_c0_g1_i10"	0.262832393653112	-0.861833592734474	0.632164445796664	-0.163796890402389	0.444731201514632	-0.706327391901487
"TRINITY_DN1294_c0_g1_i16"	-0.250620881035746	-0.478692710767302	0.321437725767891	-0.229756025164494	0.224274834083135	-0.261265114591859
"TRINITY_DN1294_c0_g1_i17"	0.594080575378747	-0.303291975227572	0.609355918959491	-0.0213773622651479	0.302176637671675	-0.634337206507565
"TRINITY_DN1294_c0_g1_i20"	0.111633556692205	-0.604389254424104	0.941848266585992	-0.225996991166482	0.396616614976635	-0.703808549682793
"TRINITY_DN1294_c0_g1_i24"	-0.105046572156314	-0.499479880118514	0.638042652700908	0.0977935862855756	0.219867657282591	-0.644983309375544
"TRINITY_DN1271_c0_g1_i1"	-0.0197031444813181	-0.427026345734438	0.704583787766997	-0.0920454533049717	0.358454941210544	-0.561865546966579
"TRINITY_DN1279_c3_g1_i3"	0.228361641107942	-0.4412055037382	0.867696997982697	-0.0816564300958438	0.313029733005314	-0.65057472211724
"TRINITY_DN1279_c2_g1_i2"	-0.241410374549687	0.5398440038433	-0.532655915677326	-0.133929650270276	-0.113596538611498	0.727504120145259
"TRINITY_DN1279_c0_g1_i1"	-0.110427481211122	0.615064481759669	-0.384591852405597	0.0899898080391455	-0.338120269151892	0.421457726243566
"TRINITY_DN1205_c0_g1_i27"	0.215061661555685	-0.367134182216958	0.837370806943033	-0.00115478952655956	0.191727183273608	-0.59692984017752
"TRINITY_DN1224_c0_g1_i1"	0.0329724315774226	-0.218438786019256	0.715404401864671	0.161899380855885	0.175071416786064	-0.480737150947346
"TRINITY_DN1291_c4_g1_i1"	-0.027086847184923	0.823101971125996	-0.489250663307556	0.285603803711533	-0.261551622662647	0.421465847258101
"TRINITY_DN1291_c0_g1_i1"	0.297995535009744	-0.5251077815601	0.47597425727041	-0.108796382947767	0.935131062744274	-0.550393499783452
"TRINITY_DN1291_c6_g1_i1"	-0.0345175707580391	0.513668077904742	0.0203717152654787	0.110661994734475	-0.167687241458486	0.0852469884813341
"TRINITY_DN1291_c3_g1_i1"	0.239147735841185	-0.324661406798446	0.731363651491491	-0.0711808462084887	0.451404379307369	-0.553740662367744
"TRINITY_DN1262_c0_g1_i2"	-0.0959533794273192	-0.190950063477295	0.739769276042948	-0.0919747057629613	0.210060358788315	-0.421642092682036
"TRINITY_DN1210_c0_g1_i1"	0.185044184218499	-0.209958950504668	0.732382813301264	0.067150746247356	0.249156216307445	-0.464177614087038
"TRINITY_DN1242_c0_g1_i1"	-0.0339259425015783	-0.272701671246385	0.784322883126892	0.0315765088490858	0.277788333833632	-0.514913434162937
"TRINITY_DN1242_c0_g1_i2"	0.26084778831562	-0.773180162602814	0.844296606614538	-0.136421845763645	0.381972350789186	-0.819815884186141
"TRINITY_DN1255_c0_g1_i1"	0.277529425692516	-0.461923593810588	0.89459098583408	-0.211569383048327	0.368257955085733	-0.66116718164467
"TRINITY_DN1293_c2_g1_i2"	0.36093998155387	-0.588982429213696	0.857378729539673	0.020606447276899	0.483750970049956	-0.763582675369683
"TRINITY_DN1204_c0_g1_i1"	0.0564523896995843	-0.185458367106238	0.759684400721426	-0.00651977377792803	0.13959828033634	-0.434904113687524
"TRINITY_DN1204_c0_g1_i2"	-0.00988778644339704	-0.132914502068136	0.460947868789777	0.132124761347629	-0.0178366036669205	-0.4248768191723
"TRINITY_DN1208_c0_g1_i1"	0.0611788538820707	-0.484548335756081	0.92370559030858	0.0250497666222081	0.363529717154215	-0.824467574782407
"TRINITY_DN35391_c1_g1_i1"	0.244968549043134	-0.441805486827126	0.955960993834204	-0.083091430372924	0.276474215354623	-0.779915950588654
"TRINITY_DN35398_c5_g1_i1"	0.210101989654092	-0.460524721484312	0.945476818789367	-0.109580600014786	0.275722102020216	-0.798502894814103
"TRINITY_DN35408_c0_g1_i1"	0.0919460072632204	-0.189234500829036	0.726515245540642	0.0173777426849582	0.109649760530298	-0.439286434316687
"TRINITY_DN35413_c0_g1_i1"	0.218584691187628	-0.453053578423312	0.873297118918205	-0.0498197282542207	0.42197414629086	-0.667747441692242
"TRINITY_DN35444_c0_g1_i1"	0.251412138312647	-0.683432463367776	0.939974069820951	-0.126815376445771	0.414295186940116	-0.878176471770234
"TRINITY_DN35426_c0_g1_i1"	-0.0533534829701319	-0.134231462690707	0.677242384242033	0.0929804667417427	0.0466347427646762	-0.379210158730115
"TRINITY_DN35393_c0_g1_i1"	0.186387830661663	-0.598503383642523	0.924443374184883	-0.204765060896845	0.360013009982724	-0.801691700399434
"TRINITY_DN35423_c3_g1_i1"	0.213934665683509	-0.543029648186762	0.958061403070527	-0.15217803328296	0.324890093351887	-0.829937741011568
"TRINITY_DN35388_c0_g1_i1"	0.072358896109463	-0.450467363370818	0.92688548792583	-0.12054113576364	0.268176708222741	-0.634445842113981
"TRINITY_DN35450_c0_g1_i1"	0.283162288833642	-0.602113826572178	0.960652820749876	-0.191393671150656	0.406469157423933	-0.8636049876808
"TRINITY_DN35457_c0_g1_i1"	0.205629816272733	-0.491984745159555	0.966518370777757	-0.158229408959015	0.314165257979827	-0.781625710160186
"TRINITY_DN35456_c1_g1_i1"	0.221142523619985	-0.472848385298948	0.899602394363887	-0.13756989587298	0.221445035234146	-0.667333743969643
"TRINITY_DN35442_c0_g1_i1"	0.322686350131956	-0.779073477833611	0.899195565776191	-0.252436648562036	0.377609113659877	-0.776819526788936
"TRINITY_DN35420_c0_g1_i1"	0.224158396046073	-0.553853413109265	0.934817165411972	-0.143141330591431	0.250715092802406	-0.822400612168826
"TRINITY_DN26277_c0_g1_i1"	-0.179817190979624	0.942258522440653	-0.515809556457122	0.321394579218886	-0.492609220120775	0.429922370132821
"TRINITY_DN17230_c2_g2_i1"	0.0142571272248955	0.531212341775316	-0.0834973248404124	0.0412848773631401	-0.115751943954162	0.0546299448169703
"TRINITY_DN17230_c0_g1_i1"	-0.131743887880311	0.612553653325976	-0.0288499324749229	0.26356222817743	-0.094980661405841	-0.00414196338144333
"TRINITY_DN17230_c2_g1_i2"	0.268621555691948	-0.766437018808847	0.611734691843267	-0.328728832887505	0.364368039240168	-0.555509570934717
"TRINITY_DN17299_c0_g1_i2"	-0.310132577059125	0.476087996799733	-0.819625535305626	-0.121783231712479	-0.335217870406119	0.94077693802478
"TRINITY_DN17276_c0_g1_i1"	0.36150878586813	-0.60888122737312	0.956069137751017	-0.156752149456272	0.350073340825049	-0.866141694151709
"TRINITY_DN17236_c1_g2_i1"	-0.0122284397251603	-0.531703109094419	0.0991093975940585	-0.497592678130386	0.106513861386225	0.161378185967688
"TRINITY_DN17236_c1_g1_i4"	-0.276186191990666	-0.114779640539058	0.0878440544511699	0.0697427592938775	0.312004979681645	0.193225943819705
"TRINITY_DN17243_c0_g1_i1"	-0.478546749143745	0.630914081922706	-0.106636342722294	0.542343705003975	-0.0951144195297262	0.154578862689842
"TRINITY_DN17243_c0_g1_i2"	0.381447960920831	-0.362434462199374	0.7725390925339	-0.0775236639362966	0.119696424301464	-0.55381907696414
"TRINITY_DN17243_c0_g1_i3"	-0.362079881019284	0.576065299595097	0.0290553654250331	0.330080452639099	-0.12428688672006	0.0455275696581979
"TRINITY_DN17243_c0_g1_i4"	-0.251316295158475	0.766597269094864	-0.599620864529902	-0.0473409564705547	-0.366048397484935	0.631792144225525
"TRINITY_DN17243_c0_g1_i5"	-0.275269539532698	0.881792579007189	-0.509840753527467	0.370295138354188	-0.365844497386097	0.486562384476059
"TRINITY_DN17234_c0_g2_i5"	0.141503055413651	-0.533104661176044	0.443048103597911	-0.0344804783601151	0.242676940027553	-0.517367425013103
"TRINITY_DN17254_c0_g1_i1"	0.102918945538694	-0.457206484832349	0.940312652427652	-0.144901432061111	0.23410823854066	-0.661266684537844
"TRINITY_DN17262_c1_g1_i1"	-0.337751543029384	0.9209612719655	-0.570608069219242	0.237302716349715	-0.49121149600962	0.607358987958987
"TRINITY_DN17226_c1_g2_i1"	0.320953839637546	-0.526714973811668	0.646829517697656	0.184759976534328	0.439651489406973	-0.860237629870927
"TRINITY_DN17250_c1_g2_i1"	-0.251418648228764	-0.588518518357823	0.727914515806491	-6.00737007153893e-05	0.396131212832039	-0.569627210738405
"TRINITY_DN17250_c1_g1_i3"	-0.126240333823263	0.241076835865763	-0.22254227381395	0.965447599633353	-0.0894323172373488	-0.139625257533178
"TRINITY_DN17240_c0_g1_i1"	0.250849848795318	-0.431925843489705	0.875803350613302	-0.0730118700614891	0.379969777847197	-0.668748046036474
"TRINITY_DN17240_c0_g1_i3"	0.179183503485355	-0.393386979524425	0.903075305940503	-0.0789766254151761	0.314680484312945	-0.641721081538188
"TRINITY_DN17240_c3_g1_i1"	0.41514389777542	-0.625634812196993	0.887827349676575	-0.0993206681096987	0.437357810795213	-0.868970250707998
