"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEmidnightblue"	"kMEpurple"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN7018_c0_g1_i6"	0.592665114105101	-0.511316361593574	-0.268828837432789	-0.1448584813367	0.0444117246659566	-0.0975748729390619	-0.0830811389464097	0.0761845496050231	0.312639151011778	-0.434529928770584
"TRINITY_DN7018_c0_g1_i7"	-0.149829484723669	0.150612474327594	0.519332963223335	0.80554483975065	0.0434001681102046	0.236487455525493	0.0782477414226408	0.314839972238411	0.139648411267664	-0.0267741208791581
"TRINITY_DN7018_c0_g2_i1"	0.947241186420846	-0.788163092110323	0.13039471545588	-0.172969876634691	-0.0413615474585666	0.57385169627896	-0.412299327180237	-0.201617456830758	0.45815220563267	-0.818309903358256
"TRINITY_DN7063_c0_g1_i1"	-0.787718034273891	0.266292134028731	-0.401832889806512	0.318291705879853	0.323060573974712	-0.293924133581226	0.407813348721591	-0.0609866060667048	-0.234237841992383	0.826423253520423
"TRINITY_DN7078_c0_g1_i1"	0.78416952895019	-0.478566263978219	0.00721192234702226	-0.362123853331309	-0.182634904927307	-0.0178809720368208	-0.3841788619422	0.041850938760291	0.145819738657822	-0.559673576824268
"TRINITY_DN7025_c0_g1_i2"	0.805446552649033	-0.38502532995485	0.298427412694779	0.0944063855713902	-0.479116900156078	0.103212991079138	-0.466910355638175	-0.04470667153222	0.343968659886365	-0.561104943089984
"TRINITY_DN7037_c1_g1_i1"	-0.553889738210302	0.304146097823128	-0.29536268060469	0.1261504313837	0.137050258506357	-0.660991243279373	0.566343729494062	-0.339709258986535	-0.138191633288261	0.871532202217713
"TRINITY_DN7037_c3_g1_i1"	-0.249964421690045	0.417220074362122	0.166736056216466	0.457410336319026	-0.190776091662109	-0.518970575960035	0.372881939434253	0.302561612776118	-0.135418691775578	0.328111293763679
"TRINITY_DN7009_c0_g1_i2"	0.878094581784538	-0.478383786908519	0.402583696827474	0.171941633756034	-0.361621470022491	0.320573085193236	-0.418378897084875	-0.0623403190406482	0.386863449020817	-0.69963425771308
"TRINITY_DN7072_c0_g1_i1"	0.788067087921346	-0.512693809224387	0.0299598956382935	-0.383876961485857	-0.0647094782274625	0.167888350547774	-0.335810864358732	-0.075814063721534	-0.00798379665676008	-0.617528249943699
"TRINITY_DN7004_c0_g1_i12"	-0.477682268561378	0.922528187919222	0.211508990966485	0.0561782782349343	-0.590835851799716	-0.350317474974774	-0.0741305526353451	0.370211641311046	-0.364009408786554	0.207451896855452
"TRINITY_DN7004_c0_g1_i13"	0.0160925439099482	0.393915235299242	0.00707957970130063	-0.196062253718998	-0.577159436365134	-0.535681537138829	0.000613370926738625	-0.013641687654012	0.151743467361926	0.0420661310573417
"TRINITY_DN7090_c0_g1_i6"	-0.209444878396104	0.609531001591535	0.279724922853451	-0.189284877366752	-0.406000379306224	-0.0245636062461204	-0.2885005766121	0.409561818624047	-0.243314713795006	-0.227919875035163
"TRINITY_DN7015_c0_g1_i5"	-0.162962439449591	0.57928019611374	0.608891660896462	0.221199513639633	-0.445294903032504	0.112910289473434	-0.313151817435076	-0.0859865884702562	-0.118309999330844	-0.0103508540116717
"TRINITY_DN7015_c0_g3_i1"	-0.176199252292077	0.738644152194515	0.323537220197883	0.110239370659853	-0.65056321233532	-0.228417777782757	-0.170772236772761	0.524290024708848	-0.222144298596914	-0.131387216673928
"TRINITY_DN7085_c0_g1_i1"	0.836706277827244	-0.770975636238349	-0.258176390918418	-0.367830307454967	-0.0178488572572031	0.238906343473437	-0.184683515953721	-0.261478953986037	0.410652035698364	-0.592683486536815
"TRINITY_DN961_c0_g1_i5"	-0.27262496404979	0.793826182310817	0.453430963276058	0.122463592653979	-0.563706812472375	-0.618883636604803	0.0823923249508116	0.383381173165712	-0.342053001543789	0.19139798703085
"TRINITY_DN961_c1_g1_i1"	-0.660301881482207	0.721728698750767	0.0723447802953309	0.415578810828354	-0.2757839110105	-0.483797530371807	0.413940948029005	0.302124331181602	-0.209297452647308	0.635409072371788
"TRINITY_DN916_c2_g1_i1"	-0.589134038659389	0.085222233564261	-0.15105856157889	0.130831119613766	0.58643778439971	0.0182344497189595	0.210729418987428	-0.16525881639919	-0.168107340370162	0.610458490304426
"TRINITY_DN916_c3_g1_i2"	-0.138096686939624	-0.440521371695114	-0.0875129559035892	-0.0376674796197415	0.672689418646933	0.496764206332863	0.113048211877978	-0.0809686675006766	0.156386178963454	0.0175798769202849
"TRINITY_DN916_c3_g1_i4"	-0.714683639921042	0.546392475543021	0.0819630873720984	0.565819978654897	0.07244418527424	-0.000156129248684189	0.145011346573939	0.0882014487395253	-0.559464045812105	0.626181437896267
"TRINITY_DN916_c0_g1_i6"	-0.288206722844647	0.519549924750433	0.276936209990728	0.320785036419561	-0.423737682419246	0.381514213617173	-0.413721753874201	0.20185328476893	-0.178012687095056	-0.0523089843486099
"TRINITY_DN941_c0_g1_i1"	0.951858734151887	-0.566766989498163	0.146373174566785	-0.40358998269845	-0.24475681773175	0.343904618990956	-0.427735840374396	-0.0469321016594263	0.381163987448942	-0.886773333313674
"TRINITY_DN941_c0_g1_i2"	0.898680102886755	-0.72082264338242	-0.066098482834567	-0.474548425109334	-0.0625826639259992	0.199622311669553	-0.269327712676319	-0.316420005482917	0.423588594100387	-0.642227434352797
"TRINITY_DN942_c0_g2_i1"	-0.635329824959519	0.786367449096469	0.239352113857422	0.376765523523494	-0.152915953684724	-0.460091890828024	0.340855502947646	0.110986378834415	-0.104889019168439	0.564882240889166
"TRINITY_DN942_c0_g1_i1"	-0.59829450266215	0.548306596840913	0.29911355349469	0.339158783388893	0.00689990535581755	0.270329902927936	-0.187637158186115	0.0897392322142952	-0.224381876554804	0.220420252626764
"TRINITY_DN942_c0_g1_i12"	-0.564306795155936	0.607112246901494	0.219575700835273	0.573450421559926	-0.083975582886483	-0.442797103462384	0.534748585865327	0.218033968883758	-0.281396797587379	0.529331603593971
"TRINITY_DN942_c48_g1_i1"	0.890147378280492	-0.616332955148108	0.0785921263020958	-0.420597041005726	-0.130919764438976	0.431508556121586	-0.395324726822473	-0.0263742144511208	0.34343531525163	-0.866303193826768
"TRINITY_DN912_c0_g1_i2"	0.80654616528343	-0.353687693111706	0.32743779735991	0.104863101833275	-0.477982144396673	0.142462359600524	-0.481580558658587	-0.0225726685250522	0.396882662421925	-0.584299644033755
"TRINITY_DN969_c0_g1_i11"	-0.688061174936384	0.454501991504227	0.229957587558916	0.341541427574273	0.274824451649049	-0.302226206258689	0.557357674687581	-0.133790137648548	-0.212740622135667	0.765272689756899
"TRINITY_DN933_c0_g1_i1"	-0.56137971957345	0.502241453946674	0.17101552694052	0.488722761514748	-0.0487980514206221	-0.634203842443414	0.512999986095995	0.224787207866201	-0.272558955594856	0.677812692873569
"TRINITY_DN988_c0_g1_i1"	0.617538774996042	-0.290963721035879	0.336495735120608	0.217184635210766	-0.533942407369591	0.288651918503582	-0.420288292290564	-0.0137631988647767	0.528442086975101	-0.616722311232142
"TRINITY_DN988_c1_g1_i1"	0.408793268082204	-0.290367333770691	0.302593920191204	0.127836657478801	0.024855374618744	0.592603670879608	-0.40658508405123	0.510452574954663	0.0706566023614787	-0.747397124535307
"TRINITY_DN982_c0_g1_i2"	0.888327176088427	-0.536078167455273	0.396896672712769	0.183134844444224	-0.319897517955456	0.40398665336265	-0.422835255216971	-0.121454816731287	0.429417753282318	-0.696667937506586
"TRINITY_DN990_c0_g1_i22"	-0.245314650916303	0.348432670131242	0.245277028544503	-0.147016717204609	0.0709322789098435	-0.267248198932445	0.340899034871315	0.0117670918927625	-0.380887996484239	0.22995757975567
"TRINITY_DN980_c0_g1_i1"	0.936081791676544	-0.671906941174825	-0.054268850430092	-0.459136671595585	-0.12478931978841	0.193865069792374	-0.248806593536368	-0.246342441339628	0.417746990609928	-0.71780943600736
"TRINITY_DN902_c0_g1_i1"	-0.137959893855356	0.6150696923018	0.514471724995691	0.201633013352332	-0.520364738346655	-0.500835709221001	0.170547130755534	0.593276347321254	-0.168272508794549	0.0609162190143052
"TRINITY_DN902_c1_g1_i1"	-0.560512026725828	0.773887287947666	0.263039829304549	0.38297595020429	-0.413192604420125	0.00794062544888712	-0.154068872560708	0.27375290283643	-0.300787451046423	0.28122887405497
"TRINITY_DN919_c0_g1_i1"	0.876456791641186	-0.442295078207405	0.4039083990093	0.174111724578611	-0.417194145057275	0.287545468084077	-0.355757580085834	-0.17055280254293	0.486210727235351	-0.648470751504497
"TRINITY_DN919_c0_g1_i2"	0.96886214037247	-0.697758629997384	-0.00721937170773099	-0.42175193436608	-0.139924636688877	0.288995006365394	-0.389375257342068	-0.190363338365779	0.334206831277723	-0.769962406355415
"TRINITY_DN919_c0_g1_i3"	0.982028777144286	-0.7243655435505	0.0854386875800687	-0.292232408686757	-0.110693696740763	0.324146081197771	-0.310519882259128	-0.215958285733157	0.411759214606804	-0.7699195067776
"TRINITY_DN930_c0_g1_i1"	0.419440856620318	-0.376804637640824	0.141215278940702	0.123928471809037	-0.0415611067615665	0.139338866898989	0.0781089518160828	-0.320514072605335	0.980836288540908	-0.292196889033125
"TRINITY_DN930_c0_g1_i2"	0.350598351433768	-0.345435947400179	0.171574142263358	0.166259693449831	0.00257816625335655	0.132255735319229	0.12092200400155	-0.34209474527388	0.979773091019767	-0.21933526010189
"TRINITY_DN930_c0_g1_i4"	0.414851679750781	-0.378574476332639	0.144406350248246	0.127844750520377	-0.0230969661277239	0.174292877653384	0.0746067159152819	-0.324211147079697	0.99276520377491	-0.297667128230534
"TRINITY_DN918_c0_g1_i1"	0.84278225530453	-0.549386639620719	-0.0844098935617737	-0.453531247717586	-0.240264888174592	-0.052878458068685	-0.278129586113576	-0.165121277536019	0.370068022470987	-0.552375180534048
"TRINITY_DN960_c0_g1_i22"	-0.302136102106468	0.290931447901579	0.363599110631245	0.289111191977825	-0.095432566557443	-0.0687981292425265	-0.0912760905750044	-0.32342415198085	0.0554904543570346	0.490254160402528
"TRINITY_DN964_c0_g1_i2"	0.961721526805028	-0.561736100659704	0.214161644293052	-0.133922361986222	-0.286061858683165	0.240995756016045	-0.385363478655215	-0.0542284328900608	0.366711295636222	-0.752729779951036
"TRINITY_DN958_c0_g1_i18"	0.77281116216531	-0.478557278003623	0.359682279623102	0.174560735204085	-0.39026969444126	0.32020889966846	-0.381474448098854	-0.331990918767756	0.464831331937443	-0.503065971921433
"TRINITY_DN958_c0_g1_i20"	0.267249004612553	-0.318831360091823	-0.0366654536118988	-0.412839416578707	0.311182403558441	-0.016363354753679	0.224071787167531	0.189720841892667	-0.0985223510281137	-0.209144709302878
"TRINITY_DN958_c0_g1_i34"	0.358448911349799	0.0180069445152858	0.494899034637485	0.510804776926233	-0.362817294821476	0.325056484688073	-0.236151708244039	-0.0722909907197397	0.448240072795252	-0.396647683740236
"TRINITY_DN938_c0_g1_i1"	0.978246634258947	-0.668369011948535	0.084259532928829	-0.321700235342022	-0.142035961043448	0.34159569563513	-0.344269691304384	-0.179373497126686	0.345874403217737	-0.775753643207154
"TRINITY_DN938_c0_g1_i10"	0.953956010962459	-0.697812951699724	0.0436368708672304	-0.401974061344775	-0.0872248041752448	0.309544270779279	-0.331974876305518	-0.261974621254472	0.35956850052059	-0.726902520762979
"TRINITY_DN938_c0_g1_i11"	0.139151182885225	-0.00817740704451345	0.176701339935921	0.0963416212064755	0.14374831365874	0.0871815007119504	0.0692551514242727	0.450011767772962	-0.198592273955442	-0.130463759424667
"TRINITY_DN938_c0_g1_i7"	0.949295547095682	-0.613896449272253	-0.00255027466851492	-0.412652748240335	-0.210708800825374	0.1460985129768	-0.348818631318284	-0.201098564111708	0.384275735972775	-0.708365486072303
"TRINITY_DN914_c0_g1_i30"	-0.524227889302311	0.611732619186062	-0.0294315775317383	0.187072998904623	-0.0571909621252958	-0.587079604767078	0.705426506859224	0.484236066785819	-0.146652794620849	0.364773167849758
"TRINITY_DN914_c1_g1_i34"	0.955267195423883	-0.643422271142425	0.125264006399422	-0.303544104802076	-0.120151246701213	0.398069577061017	-0.455436657366898	-0.169852206087775	0.308779184204626	-0.779412640347911
"TRINITY_DN921_c0_g1_i1"	0.880831600630277	-0.535810002468737	0.40531375804017	0.193287088956123	-0.317207350811212	0.43417702736253	-0.342773206247418	-0.139909984166734	0.476950184963831	-0.698339882423905
"TRINITY_DN927_c0_g1_i9"	0.845539663437174	-0.556071957552915	0.388543618447785	0.193780632848994	-0.3020131302618	0.313223585801966	-0.398238907810427	-0.0850308482591386	0.402554742335149	-0.654931158588362
"TRINITY_DN949_c0_g1_i2"	-0.702165190198463	0.607825582286383	0.086762806751397	0.303949892826677	0.172752905160752	-0.436278666460203	0.656135416431048	0.0330772484571246	-0.399102320111192	0.738898263454543
"TRINITY_DN949_c0_g1_i4"	-0.207488822110542	0.191134343042708	0.162710534581471	0.00590833168966608	0.148925853027913	0.134636493527704	-0.100333854817362	-0.159007638642837	-0.423673092055381	0.216972003897283
"TRINITY_DN981_c0_g1_i2"	0.775914777378051	-0.375034864296931	0.313780854006983	0.103337049027791	-0.387944645057132	0.151155685472749	-0.511580160475384	0.0552776085671188	0.269665788246031	-0.58267993629514
"TRINITY_DN913_c2_g1_i11"	0.662741868130391	-0.674130594367546	-0.195816605560835	-0.510487572756368	0.217826810438976	0.433802047412328	-0.0823956992933949	0.0629069511764393	0.365748044431699	-0.759393199457643
"TRINITY_DN913_c2_g1_i3"	0.820353146783485	-0.622117279730073	0.0445356485445146	-0.530992344276953	-0.0908829291160427	0.410623139772778	-0.402693507626321	-0.0114605106442969	0.29448967240533	-0.845002046949377
"TRINITY_DN956_c2_g2_i1"	0.732414682665814	-0.328376472956529	0.580409762373995	0.240558822561206	-0.387491062082579	0.434542507717357	-0.491702273447821	-0.0477828299874486	0.410023152585234	-0.663795850214861
"TRINITY_DN906_c0_g1_i3"	0.96629904648069	-0.740437160354893	0.0350310351963013	-0.368525658076474	-0.0333714036334761	0.391567856514337	-0.327564813802247	-0.212964357223537	0.393671349161319	-0.800350691743109
"TRINITY_DN906_c0_g1_i4"	0.952127053074578	-0.575152292128705	0.159575932125815	-0.222025592554052	-0.24413922448877	0.205033855113936	-0.422271481100038	-0.114467109684989	0.299800433206184	-0.733041572758097
"TRINITY_DN999_c5_g1_i1"	-0.186562185543542	-0.421184615494594	-0.232761811470581	0.288853106569995	0.763508970486746	0.169856957216972	0.513985342560974	-0.0166859706513463	0.240591489461029	0.217895678953281
"TRINITY_DN999_c0_g1_i21"	-0.302816386282264	0.670015907122012	0.569313154793537	0.257536685958259	-0.365675651172893	-0.371241856849134	-0.0824622800500178	0.281399196042971	-0.390334207739409	0.30123106261271
"TRINITY_DN999_c0_g1_i22"	0.870524031706018	-0.49738704467292	-0.00045394254228906	-0.372234534896762	-0.307460693829491	-0.0484044184947738	-0.335336848659973	-0.0269709788042079	0.290448855241587	-0.606260921020053
"TRINITY_DN999_c0_g1_i23"	-0.561058570651237	0.65256479018558	0.313433867423546	0.591828615842956	-0.124613111084398	-0.466643657217289	0.511193664153378	-0.0336782689198561	-0.0106948587821083	0.570013075371778
"TRINITY_DN999_c0_g1_i3"	-0.0012272458749359	0.120195795543613	0.614128422486902	0.69725229272865	0.043610317455106	0.387175575308651	-0.00882505539076634	-0.0613172606413227	0.390439426134797	-0.0773502214169225
"TRINITY_DN999_c0_g1_i44"	0.880082860499197	-0.520958921875865	0.00173264764104628	-0.367974655671616	-0.286664213044163	-0.00910672073280278	-0.349895621107465	-0.0230047892921318	0.306205280962772	-0.623834992111073
"TRINITY_DN999_c0_g1_i55"	0.945640402104716	-0.63312189878211	0.0414102102345854	-0.380555804400407	-0.200581177016747	0.254491931277757	-0.450788803842351	-0.188898428411162	0.308113105152389	-0.734836115613481
"TRINITY_DN999_c0_g1_i56"	0.00792750407918853	0.483961217179371	0.563650923028	0.232919529180906	-0.480966042021195	-0.194584956495221	-0.296449706217362	-0.022406175293317	-0.0670870143537025	0.0279041309596719
"TRINITY_DN999_c0_g1_i58"	0.963086554044274	-0.648006839376755	0.0927299550013729	-0.323589375558528	-0.14199773661993	0.309686082489824	-0.419502334222674	-0.144616589258462	0.281963471310771	-0.770347129974773
"TRINITY_DN968_c0_g1_i3"	0.814018130135181	-0.381585041253879	0.301875621974805	0.0979619467571672	-0.504346081751197	0.109808524421089	-0.405689293113729	-0.0795425045865492	0.467497488299255	-0.567618679221425
"TRINITY_DN915_c1_g1_i2"	0.929181877396128	-0.586802716659513	0.221870253517704	-0.370443959724261	-0.180585031224429	0.421473015241338	-0.437058838175332	-0.070551345796339	0.378555717180904	-0.8899943529961
"TRINITY_DN915_c0_g1_i1"	0.832877236513971	-0.667169406074377	0.0432979822536582	-0.492354055092426	0.0243177419406553	0.386841130618476	-0.231750065846769	-0.155297431164179	0.372812724320269	-0.762146624838435
"TRINITY_DN915_c0_g1_i17"	0.307329836495435	-0.609499846482009	0.162141983693348	0.244719110023217	0.304227138516085	0.361242446180052	-0.0753650154186328	-0.421889321735129	0.42558380316248	-0.0511538499130579
"TRINITY_DN915_c0_g1_i6"	0.57147803530296	-0.502243740236482	0.0796898415856446	-0.382312029774175	0.179773729190452	0.0535764726636317	0.324845224620645	-0.044030840396284	0.425389046999285	-0.465656438595884
"TRINITY_DN946_c0_g1_i1"	0.941462907025845	-0.700781447417254	-0.00464625952315076	-0.416202253256201	-0.105927713203778	0.203842397394314	-0.275641485208616	-0.191985987258689	0.354638555893412	-0.695642333674273
"TRINITY_DN925_c6_g1_i1"	-0.486932329080511	0.853990482545945	0.187467772684558	0.268162306880969	-0.543983111092704	-0.730663848055669	0.273546969167029	0.240928699799601	-0.229449868161397	0.460741826274145
"TRINITY_DN925_c1_g1_i1"	-0.284575944876885	0.7688781863487	0.449116715434511	0.126566974573788	-0.53296004436787	-0.076466037907588	-0.141842171017452	0.272155501520712	-0.195788111155164	-0.0275876185016296
"TRINITY_DN925_c1_g1_i12"	-0.603689784877503	0.841526990032023	0.0105337066562134	-0.0187655128641521	-0.356731886231551	-0.167265873117681	-0.0670520308350279	0.192721173012763	-0.558926777728257	0.358476198254494
"TRINITY_DN925_c1_g1_i2"	0.346213003283595	0.1384693857783	0.89432600059228	0.437592946148809	-0.521678012714335	0.263713257367501	-0.351909227365679	0.0360800914394018	0.167937955406488	-0.28434540475302
"TRINITY_DN925_c1_g1_i4"	-0.448067905067678	0.735041201954691	0.447204119437548	0.222481979858032	-0.207974203545453	-0.517271608567415	0.265088099725948	0.137218961866757	-0.0938735197791956	0.384462603227956
"TRINITY_DN925_c1_g1_i8"	-0.296688098801484	0.55192339136595	0.352470918393515	0.266276531592468	-0.0855678544567393	-0.315287529920654	0.258216403237127	-0.135113659765889	-0.269565114380919	0.447304354778606
"TRINITY_DN925_c4_g1_i1"	0.876791739090466	-0.439568520107347	0.408994527923213	0.17151878407534	-0.413002330886065	0.270283710625384	-0.382035796603602	-0.0706123808830385	0.423882556123094	-0.665698820577806
"TRINITY_DN925_c0_g1_i4"	-0.489700560799585	0.45002008816739	-0.0554660090453459	0.111874734110803	0.203502189300213	-0.672726459936123	0.89262488942649	0.0443294852638782	-0.0891857368769172	0.612273286742116
"TRINITY_DN925_c0_g1_i5"	-0.661700826699201	0.335494452284455	-0.0517432094042948	0.332572689472245	0.1171098123135	-0.238229132043486	0.363040342758093	-0.331959168673421	-0.102826013215172	0.846263992448378
"TRINITY_DN925_c0_g1_i7"	-0.413499055632495	0.0895673259588875	-0.40451596077514	0.148306399718441	-0.0867585944541473	-0.00101495061762134	-0.109273677404596	-0.16146045583111	-0.297793654585112	0.497440841127096
"TRINITY_DN973_c0_g1_i13"	0.884794501466993	-0.633317036001765	-0.0483604896647531	-0.361911377024417	-0.232570794981171	0.0485711256749826	-0.312354252619695	-0.0955767787454989	0.399977104026225	-0.627017613314865
"TRINITY_DN973_c0_g1_i9"	0.939008281806795	-0.720820868623171	0.137861296679039	-0.183539814915075	-0.134895210795794	0.331157603799038	-0.276579265635917	-0.0879632201902904	0.347184046748713	-0.745138218054529
"TRINITY_DN900_c1_g1_i4"	0.894582343532778	-0.662768120920758	0.173124424243006	-0.456061858938797	-0.0230334345372835	0.351314795304296	-0.314313667591486	-0.0440267620545438	0.40621053351061	-0.828316444775549
"TRINITY_DN900_c0_g1_i5"	-0.47304512416953	0.709846493742142	0.476402191521271	0.257747816542446	-0.247813303511635	-0.306717159673958	0.242920131640413	0.106369723340191	-0.153293561507449	0.494830013279831
"TRINITY_DN900_c0_g1_i9"	-0.472559234478557	0.278075635845279	-0.220194770406694	0.385308710687232	-0.00446189927296635	-0.404450395494868	0.409590800537814	-0.33661749199261	-0.163076545513485	0.706212666555931
"TRINITY_DN959_c0_g1_i13"	-0.553887842719906	0.534768943006917	0.0836498935239951	-0.142703200308642	0.0264482506972765	-0.569204870652275	0.36671612608924	-0.221397257396177	-0.312834014008339	0.689977813028518
"TRINITY_DN959_c0_g1_i35"	-0.734504232329187	0.516209782241372	-0.0866247965226338	0.402433374825644	0.037584994732749	-0.49771886152161	0.46151404324786	-0.300145102760643	-0.283742893832933	0.974794530233437
"TRINITY_DN959_c0_g1_i36"	-0.801200810561981	0.449099010739307	-0.21862509150456	0.352477250262358	0.137739200451349	-0.392223185337445	0.418219612373044	-0.2175341997525	-0.320739455881446	0.955594802998235
"TRINITY_DN959_c0_g1_i4"	-0.591017903868406	0.488635844268886	0.2016642289032	0.223243649524326	-0.0453928884810829	-0.368040607022823	0.279668407240704	-0.206972837925795	-0.298597166825091	0.783243955108947
"TRINITY_DN959_c0_g1_i5"	-0.691636172713496	0.288140327671484	-0.391054987157452	0.00577889126241463	0.352894897669074	-0.359102071501731	0.502794350775037	-0.140082284105376	-0.325671875540118	0.85103573349729
"TRINITY_DN959_c0_g1_i6"	-0.708446211826075	0.494927543199572	-0.0999730529702891	0.436129473181276	0.0933380859472909	-0.545649663797891	0.490276740867245	-0.226389011906175	-0.31329280118192	0.948809352623867
"TRINITY_DN937_c0_g1_i1"	0.148128323570852	0.0665221364487832	0.165968323543685	-0.325919965771757	0.105070343438217	-0.0400321073200483	0.0205895316887999	-0.467168262472327	0.0754637940892172	-0.0814572401865583
"TRINITY_DN937_c0_g1_i2"	-0.410870096434502	0.572016501705775	0.10566118784651	-0.20344170702077	-0.104092563793996	0.0161076904087216	-0.228510583984584	0.413722727983799	-0.220027886894365	-0.0804623641808041
"TRINITY_DN948_c0_g1_i21"	-0.348633146767962	0.693608933045296	0.45221621143839	0.245511318607723	-0.212928410490529	-0.284575074340494	0.179829477198542	0.150279742927765	-0.161241749089699	0.261826899391265
"TRINITY_DN948_c5_g1_i1"	0.798915170664906	-0.816691699628148	-0.128740589221131	-0.45099672074137	0.104123998868022	0.410736360431281	-0.215415287854292	-0.296053626711799	0.426989678729265	-0.63994318572528
"TRINITY_DN903_c0_g2_i1"	0.871864025712472	-0.417666858866327	0.40732552126109	0.162867865779901	-0.43498305190625	0.270547716039408	-0.419385886005708	-0.0815983873724074	0.402735801644827	-0.66081855106637
"TRINITY_DN943_c0_g1_i5"	-0.852392070938864	0.922088171200931	0.0176166556264673	0.228389998336511	-0.245655470167725	-0.508222166650324	0.279853623721057	0.143025874189723	-0.42135311335337	0.742610497589921
"TRINITY_DN943_c1_g1_i8"	-0.652786589818299	0.73632695101659	0.197879800666594	0.49762319477766	-0.235030047501219	-0.522007418277917	0.490656362649624	0.156181879465301	-0.355743818546694	0.66695982972364
"TRINITY_DN966_c0_g3_i1"	0.835634940499429	-0.662812060070906	0.0305765814498709	-0.436888237609868	0.00713856669347669	0.294317646377167	-0.233458185089095	0.0436317854200863	0.417503305322595	-0.794200854262167
"TRINITY_DN911_c0_g1_i2"	-0.146341597610203	0.180546364191737	0.0665190159959502	0.0153278356535662	0.13043450830179	-0.0603851428591589	0.0394022566299366	0.901489833487321	-0.223629268353552	-0.224458589947311
"TRINITY_DN911_c0_g1_i3"	0.828076764742705	-0.623771374387227	0.362043571507919	-0.357190000021528	0.0312771888457566	0.478392472589795	-0.348363618555892	-0.0910317503660278	0.358682329988952	-0.782919995012124
"TRINITY_DN934_c0_g1_i21"	0.713869950106633	-0.903252842273314	-0.221041706322678	-0.121356479258041	0.311130424517499	0.397485238424766	-0.0706752095453945	-0.371197369675786	0.404319997511908	-0.400702049364807
"TRINITY_DN993_c0_g3_i1"	0.870529847019226	-0.435412620320073	0.400735777767157	0.153979623182425	-0.416015547813149	0.314047104054522	-0.479189512246652	-0.100022709120083	0.345470720682943	-0.667915849677385
"TRINITY_DN993_c0_g2_i15"	0.962264613529725	-0.598822701251979	0.143265495730587	-0.22798292707798	-0.272105874877057	0.230875052427166	-0.45559189198933	-0.202794697066078	0.369332190948743	-0.733819078277482
"TRINITY_DN16463_c0_g1_i1"	0.0505713163173571	0.0744866779983881	-0.0608446756463306	0.0697810831874881	-0.176228417126135	-0.300176396287779	0.334645662934171	0.457876373589887	0.242323883853148	-0.203883486351037
"TRINITY_DN16467_c0_g1_i1"	0.786308481077909	-0.357911878999042	0.348140121330547	0.147506025712308	-0.475523878494093	0.0660498691235757	-0.362433408116835	-0.0019685551908713	0.429610006218912	-0.527821972902302
"TRINITY_DN16441_c0_g1_i1"	0.75318711132455	-0.331144131635768	0.317038743788584	0.0965845992414515	-0.396670967873824	0.131913558807628	-0.514848068460163	0.0850691611275747	0.223336683768614	-0.563023099336814
"TRINITY_DN16507_c0_g1_i1"	-0.103086965047168	0.174660570327163	0.10088333209961	0.199629684240653	-0.175866175670017	0.0101852654800815	-0.0087255223930793	0.878891934393113	-0.155943390176821	-0.253779409960774
"TRINITY_DN16498_c0_g1_i2"	-0.391780768959562	0.690963435488426	0.366358632237722	0.310905940339261	-0.370247101289331	0.178346869875677	-0.316143308855363	0.257711892752854	-0.443451831378498	0.105994275597865
"TRINITY_DN16443_c0_g1_i1"	0.802324550275582	-0.508565355530019	-0.0674775766427698	-0.374776539553964	-0.236979900202232	-0.186672501705938	-0.183706304185825	-0.192092251810993	0.428179243572237	-0.522677806712553
"TRINITY_DN16443_c0_g1_i4"	0.789009262928689	-0.458256863410504	-0.0769717463111711	-0.413361876467229	-0.283956809451174	-0.229342401133588	-0.185645504769211	-0.185302029055192	0.36412232998314	-0.496797298596848
"TRINITY_DN16420_c0_g2_i1"	-0.659492611607326	0.754527870334849	0.279649679932622	0.525416696575999	-0.144220878231611	-0.319212266353545	0.42599464822104	0.397414715785399	-0.427075196325662	0.519042342905136
"TRINITY_DN16450_c0_g1_i1"	0.933598762783225	-0.625243160898713	0.120735910700258	-0.40867326008891	-0.132966186309854	0.425823111609295	-0.387542884354794	-0.0185310450554663	0.349499506206942	-0.899345031236411
"TRINITY_DN16502_c0_g2_i1"	0.946474252179567	-0.599852588607958	0.0885615092040027	-0.437035606092512	-0.182008954856286	0.334542268321916	-0.433026497996922	0.0435563337226359	0.341098225686832	-0.921126877420395
"TRINITY_DN16502_c0_g1_i1"	0.880405726016957	-0.477615580259224	0.421263678469156	0.187550463353801	-0.347528463013459	0.333041306775291	-0.380225973784204	-0.0725297850694257	0.423613747942366	-0.690383531148718
"TRINITY_DN16427_c1_g1_i1"	-0.16144132411586	0.308464807935989	0.18587204807054	0.153027229848593	-0.179089338294832	-0.081356779370704	-0.0807499574581742	0.951116964779611	-0.42140659593204	-0.182182991528663
"TRINITY_DN6148_c0_g1_i1"	0.911726924985521	-0.571550291122001	0.104285185068938	-0.427842742609017	-0.172824275088376	0.407296292107297	-0.389760876917192	0.0694365895493422	0.288672148348477	-0.931434386864183
"TRINITY_DN6148_c0_g1_i4"	0.924386792223482	-0.596316757524712	0.230110223089078	-0.27144028176728	-0.174694741904415	0.529006227646932	-0.447974831004474	-0.000166419980537763	0.366777596228158	-0.917483670781493
