"SPNO","Species_Name","Sex","Size","Chela","Shell_Condition","Egg_Color","Egg_Cond","Clutch","Random","Collection_Comments","VISUAL","BCS_PCR_results","Year","Specific_Location","General_Location","Collected_By","ReferenceNO","Plate","DNA_Well_No","Host_Tissue","Preservative","Sample_Status","C_V_H","Cruise","Vessel","Haul","Date","Stratum","Latitude","Longitude","StationID","Depth","Surface_Temp","Bottom_Temp","Haul_Date"
20187058,"Chionoecetes opilio",2,42.71,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"70","B8","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20188684,"Chionoecetes opilio",2,42.75,NA,2,0,0,0,NA,NA,NA,3,2018,"NBS","BS","SAP",NA,"86","D11","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20187211,"Chionoecetes opilio",2,42.85,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","C2","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20188587,"Chionoecetes opilio",2,42.94,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","G11","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20187217,"Chionoecetes opilio",2,43,NA,2,0,0,0,NA,NA,NA,1,2018,"IndexSite5","BS","SAP",NA,"72","A3","Blood","EtOH 100%","Available","201801_94_149",201801,94,149,2018-07-10 00:00:00,NA,60.00807,-172.62498,"P-24",66,6.6,3.5,2018-07-10 00:00:00
20187432,"Chionoecetes opilio",2,43.05,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","H4","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20187226,"Chionoecetes opilio",2,43.15,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","B4","Blood","EtOH 100%","Available","201801_94_149",201801,94,149,2018-07-10 00:00:00,NA,60.00807,-172.62498,"P-24",66,6.6,3.5,2018-07-10 00:00:00
20188691,"Chionoecetes opilio",2,43.16,NA,2,0,0,0,NA,NA,NA,3,2018,"NBS","BS","SAP",NA,"86","C12","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20187283,"Chionoecetes opilio",2,43.24,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","C11","Blood","EtOH 100%","Available","201801_94_183",201801,94,183,2018-07-22 00:00:00,NA,60.9965,-171.45419,"S-22",60,8.3,2.8,2018-07-22 00:00:00
20187055,"Chionoecetes opilio",2,43.42,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"70","G7","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20187253,"Chionoecetes opilio",2,43.43,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","E7","Blood","EtOH 100%","Available","201801_94_181",201801,94,181,2018-07-21 00:00:00,NA,60.66895,-172.14139,"R-23",61,5.8,2.9,2018-07-21 00:00:00
20187395,"Chionoecetes opilio",2,43.51,NA,2,0,0,0,NA,NA,NA,NA,2018,"IndexSite5","BS","SAP",NA,"73","G12","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20188680,"Chionoecetes opilio",2,43.6,NA,2,0,0,0,NA,NA,NA,3,2018,"NBS","BS","SAP",NA,"86","H10","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20188675,"Chionoecetes opilio",2,43.61,NA,2,0,0,0,NA,NA,NA,1,2018,"NBS","BS","SAP",NA,"86","C10","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20187266,"Chionoecetes opilio",2,43.66,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","B9","Blood","EtOH 100%","Available","201801_94_182",201801,94,182,2018-07-21 00:00:00,NA,60.64729,-171.43667,"R-22",63,5.7,3,2018-07-21 00:00:00
20188665,"Chionoecetes opilio",2,43.74,NA,2,0,0,0,NA,NA,NA,1,2018,"NBS","BS","SAP",NA,"86","A9","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20188673,"Chionoecetes opilio",2,43.86,NA,2,0,0,0,NA,NA,NA,1,2018,"NBS","BS","SAP",NA,"86","A10","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20188711,"Chionoecetes opilio",2,43.86,NA,2,0,0,0,NA,NA,NA,3,2018,"NBS","BS","SAP",NA,"87","C2","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20188701,"Chionoecetes opilio",2,44.05,NA,2,0,0,0,NA,NA,NA,1,2018,"NBS","BS","SAP",NA,"87","A1","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20187402,"Chionoecetes opilio",2,44.06,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","B1","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20187422,"Chionoecetes opilio",2,44.09,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","F3","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20188646,"Chionoecetes opilio",2,44.12,NA,2,0,0,0,NA,NA,"387",1,2018,"NBS","BS","SAP",NA,"86","F6","Blood","EtOH 100%","Available","201801_162_219",201801,162,219,2018-08-10 00:00:00,999,64.24945,-169.94654,"NBS-24",39,11.3,4.6,2018-08-10 00:00:00
20187204,"Chionoecetes opilio",2,44.48,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","D1","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20188469,"Chionoecetes opilio",2,44.57,NA,2,0,0,0,NA,NA,NA,1,2018,"IndexSite4","BS","SAP",NA,"84","E9","Blood","EtOH 100%","Available","201801_162_187",201801,162,187,2018-07-29 00:00:00,NA,61.31881,-177.02412,"T-30",117,9,2.3,2018-07-29 00:00:00
20188650,"Chionoecetes opilio",2,44.57,NA,2,0,0,0,NA,NA,NA,1,2018,"NBS","BS","SAP",NA,"86","B7","Blood","EtOH 100%","Available","201801_162_219",201801,162,219,2018-08-10 00:00:00,999,64.24945,-169.94654,"NBS-24",39,11.3,4.6,2018-08-10 00:00:00
20188677,"Chionoecetes opilio",2,44.58,NA,2,0,0,0,NA,NA,NA,3,2018,"NBS","BS","SAP",NA,"86","E10","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20188614,"Chionoecetes opilio",2,44.65,NA,2,0,0,0,NA,NA,"387",1,2018,"NBS","BS","SAP",NA,"86","F2","Blood","EtOH 100%","Available","201801_162_219",201801,162,219,2018-08-10 00:00:00,999,64.24945,-169.94654,"NBS-24",39,11.3,4.6,2018-08-10 00:00:00
20188576,"Chionoecetes opilio",2,44.77,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","D10","Blood","EtOH 100%","Available","201801_162_191",201801,162,191,2018-07-30 00:00:00,NA,62.00449,-175.25245,"V-27",81,9.2,1.9,2018-07-30 00:00:00
20187423,"Chionoecetes opilio",2,44.81,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","G3","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20187251,"Chionoecetes opilio",2,44.88,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","C7","Blood","EtOH 100%","Available","201801_94_181",201801,94,181,2018-07-21 00:00:00,NA,60.66895,-172.14139,"R-23",61,5.8,2.9,2018-07-21 00:00:00
20187054,"Chionoecetes opilio",2,44.96,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"70","F7","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20187256,"Chionoecetes opilio",2,44.96,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","H7","Blood","EtOH 100%","Available","201801_94_181",201801,94,181,2018-07-21 00:00:00,NA,60.66895,-172.14139,"R-23",61,5.8,2.9,2018-07-21 00:00:00
20188584,"Chionoecetes opilio",2,45.05,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"85","D11","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20187258,"Chionoecetes opilio",2,45.19,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","B8","Blood","EtOH 100%","Available","201801_94_181",201801,94,181,2018-07-21 00:00:00,NA,60.66895,-172.14139,"R-23",61,5.8,2.9,2018-07-21 00:00:00
20187053,"Chionoecetes opilio",2,45.21,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"70","E7","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20188580,"Chionoecetes opilio",2,45.26,NA,2,0,0,0,NA,NA,NA,1,2018,"IndexSite4","BS","SAP",NA,"85","H10","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20187288,"Chionoecetes opilio",2,45.35,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","H11","Blood","EtOH 100%","Available","201801_94_183",201801,94,183,2018-07-22 00:00:00,NA,60.9965,-171.45419,"S-22",60,8.3,2.8,2018-07-22 00:00:00
20188526,"Chionoecetes opilio",2,45.4,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"85","B4","Blood","EtOH 100%","Available","201801_162_189",201801,162,189,2018-07-30 00:00:00,NA,61.66297,-175.83864,"U-28",96,9.1,2.4,2018-07-30 00:00:00
20187430,"Chionoecetes opilio",2,45.5,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","F4","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20188582,"Chionoecetes opilio",2,45.61,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","B11","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20187434,"Chionoecetes opilio",2,45.7,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","B5","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20187385,"Chionoecetes opilio",2,45.72,NA,2,0,0,0,NA,NA,NA,NA,2018,"IndexSite5","BS","SAP",NA,"73","E11","Blood","EtOH 100%","Available","201801_94_148",201801,94,148,2018-07-08 00:00:00,NA,60.33835,-171.3048,"Q-22",66,8.6,2.5,2018-07-08 00:00:00
20187441,"Chionoecetes opilio",2,45.73,NA,2,0,0,0,NA,NA,NA,1,2018,"IndexSite4","BS","SAP",NA,"74","A6","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20187205,"Chionoecetes opilio",2,45.82,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","E1","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20188585,"Chionoecetes opilio",2,45.9,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"85","E11","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20187257,"Chionoecetes opilio",2,45.92,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","A8","Blood","EtOH 100%","Available","201801_94_181",201801,94,181,2018-07-21 00:00:00,NA,60.66895,-172.14139,"R-23",61,5.8,2.9,2018-07-21 00:00:00
20188230,"Chionoecetes opilio",2,45.93,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite5","BS","SAP",NA,"82","F4","Blood","EtOH 100%","Available","201801_162_139",201801,162,139,2018-07-08 00:00:00,NA,59.81705,-172.2839,"PO2423",76,7.9,3.3,2018-07-08 00:00:00
20188592,"Chionoecetes opilio",2,45.94,NA,2,0,0,0,NA,NA,NA,1,2018,"IndexSite4","BS","SAP",NA,"85","D12","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20188572,"Chionoecetes opilio",2,46,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","H9","Blood","EtOH 100%","Available","201801_162_191",201801,162,191,2018-07-30 00:00:00,NA,62.00449,-175.25245,"V-27",81,9.2,1.9,2018-07-30 00:00:00
20187210,"Chionoecetes opilio",2,46.14,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","B2","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20187051,"Chionoecetes opilio",2,46.27,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"70","C7","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20187409,"Chionoecetes opilio",2,46.27,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","A2","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20187382,"Chionoecetes opilio",2,46.28,NA,2,0,0,0,NA,NA,NA,NA,2018,"IndexSite5","BS","SAP",NA,"73","B11","Blood","EtOH 100%","Available","201801_94_148",201801,94,148,2018-07-08 00:00:00,NA,60.33835,-171.3048,"Q-22",66,8.6,2.5,2018-07-08 00:00:00
20187206,"Chionoecetes opilio",2,46.31,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","F1","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20187408,"Chionoecetes opilio",2,46.4,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","H1","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20188579,"Chionoecetes opilio",2,46.52,NA,2,0,0,0,NA,NA,NA,1,2018,"IndexSite4","BS","SAP",NA,"85","G10","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20187418,"Chionoecetes opilio",2,46.61,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","B3","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20187250,"Chionoecetes opilio",2,46.76,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","B7","Blood","EtOH 100%","Available","201801_94_181",201801,94,181,2018-07-21 00:00:00,NA,60.66895,-172.14139,"R-23",61,5.8,2.9,2018-07-21 00:00:00
20188594,"Chionoecetes opilio",2,46.78,5.66,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","F12","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20188671,"Chionoecetes opilio",2,46.79,NA,2,0,0,0,NA,NA,NA,1,2018,"NBS","BS","SAP",NA,"86","G9","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20188591,"Chionoecetes opilio",2,46.89,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","C12","Blood","EtOH 100%","Available","201801_162_195",201801,162,195,2018-07-31 00:00:00,NA,62.00208,-174.43979,"V-26",72,9.1,1.6,2018-07-31 00:00:00
20187433,"Chionoecetes opilio",2,47.01,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","A5","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20187403,"Chionoecetes opilio",2,47.17,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","C1","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20187057,"Chionoecetes opilio",2,47.42,NA,2,0,0,0,NA,NA,"387",3,2018,"IndexSite5","BS","SAP",NA,"70","A8","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20188681,"Chionoecetes opilio",2,47.71,NA,2,0,0,0,NA,NA,NA,3,2018,"NBS","BS","SAP",NA,"86","A11","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20188577,"Chionoecetes opilio",2,47.72,NA,2,0,0,0,NA,NA,NA,1,2018,"IndexSite4","BS","SAP",NA,"85","E10","Blood","EtOH 100%","Available","201801_162_191",201801,162,191,2018-07-30 00:00:00,NA,62.00449,-175.25245,"V-27",81,9.2,1.9,2018-07-30 00:00:00
20188676,"Chionoecetes opilio",2,47.77,NA,2,0,0,0,NA,NA,NA,3,2018,"NBS","BS","SAP",NA,"86","D10","Blood","EtOH 100%","Available","201801_162_222",201801,162,222,2018-08-11 00:00:00,999,63.75308,-169.96419,"NBS-25",43,10,9,2018-08-11 00:00:00
20187431,"Chionoecetes opilio",2,47.85,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","G4","Blood","EtOH 100%","Available","201801_94_214",201801,94,214,2018-07-30 00:00:00,NA,61.65916,-175.06085,"U-27",85,7.5,3.1,2018-07-30 00:00:00
20187201,"Chionoecetes opilio",2,47.91,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","A1","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20187378,"Chionoecetes opilio",2,48.05,NA,2,0,0,0,NA,NA,NA,NA,2018,"IndexSite5","BS","SAP",NA,"73","F10","Blood","EtOH 100%","Available","201801_94_148",201801,94,148,2018-07-08 00:00:00,NA,60.33835,-171.3048,"Q-22",66,8.6,2.5,2018-07-08 00:00:00
20187208,"Chionoecetes opilio",2,48.19,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","H1","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20187225,"Chionoecetes opilio",2,48.39,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","A4","Blood","EtOH 100%","Available","201801_94_149",201801,94,149,2018-07-10 00:00:00,NA,60.00807,-172.62498,"P-24",66,6.6,3.5,2018-07-10 00:00:00
20187411,"Chionoecetes opilio",2,48.46,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","C2","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20188571,"Chionoecetes opilio",2,48.49,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","G9","Blood","EtOH 100%","Available","201801_162_191",201801,162,191,2018-07-30 00:00:00,NA,62.00449,-175.25245,"V-27",81,9.2,1.9,2018-07-30 00:00:00
20187052,"Chionoecetes opilio",2,48.53,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"70","D7","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20187419,"Chionoecetes opilio",2,48.53,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","C3","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20187214,"Chionoecetes opilio",2,48.69,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","F2","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20187380,"Chionoecetes opilio",2,49.06,NA,2,0,0,0,NA,NA,NA,NA,2018,"IndexSite5","BS","SAP",NA,"73","H10","Blood","EtOH 100%","Available","201801_94_148",201801,94,148,2018-07-08 00:00:00,NA,60.33835,-171.3048,"Q-22",66,8.6,2.5,2018-07-08 00:00:00
20187212,"Chionoecetes opilio",2,49.28,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","D2","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20187209,"Chionoecetes opilio",2,49.31,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","A2","Blood","EtOH 100%","Available","201801_94_147",201801,94,147,2018-07-08 00:00:00,NA,60.31738,-170.66477,"Q-21",61,8.6,2.8,2018-07-08 00:00:00
20187407,"Chionoecetes opilio",2,49.41,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","G1","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20187254,"Chionoecetes opilio",2,49.72,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","F7","Blood","EtOH 100%","Available","201801_94_181",201801,94,181,2018-07-21 00:00:00,NA,60.66895,-172.14139,"R-23",61,5.8,2.9,2018-07-21 00:00:00
20188554,"Chionoecetes opilio",2,50.16,NA,2,0,0,0,NA,NA,"387",1,2018,"IndexSite4","BS","SAP",NA,"85","F7","Blood","EtOH 100%","Available","201801_162_190",201801,162,190,2018-07-30 00:00:00,NA,61.98915,-175.83709,"V-28",92,9.2,2,2018-07-30 00:00:00
20187413,"Chionoecetes opilio",2,50.17,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"74","E2","Blood","EtOH 100%","Available","201801_94_213",201801,94,213,2018-07-30 00:00:00,NA,61.34199,-175.02532,"T-27",88,5.9,2.6,2018-07-30 00:00:00
20188516,"Chionoecetes opilio",2,50.51,NA,2,0,0,0,NA,NA,NA,0,2018,"IndexSite4","BS","SAP",NA,"85","H2","Blood","EtOH 100%","Available","201801_162_189",201801,162,189,2018-07-30 00:00:00,NA,61.66297,-175.83864,"U-28",96,9.1,2.4,2018-07-30 00:00:00
20187219,"Chionoecetes opilio",2,50.56,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"72","C3","Blood","EtOH 100%","Available","201801_94_149",201801,94,149,2018-07-10 00:00:00,NA,60.00807,-172.62498,"P-24",66,6.6,3.5,2018-07-10 00:00:00
20188242,"Chionoecetes opilio",2,50.59,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"82","B6","Blood","EtOH 100%","Available","201801_162_139",201801,162,139,2018-07-08 00:00:00,NA,59.81705,-172.2839,"PO2423",76,7.9,3.3,2018-07-08 00:00:00
20187060,"Chionoecetes opilio",2,50.88,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite5","BS","SAP",NA,"70","D8","Blood","EtOH 100%","Available","201801_94_103",201801,94,103,2018-06-26 00:00:00,NA,60.33445,-169.99934,"Q-20",52,7.5,3.2,2018-06-26 00:00:00
20188543,"Chionoecetes opilio",2,51.25,NA,2,0,0,0,NA,NA,NA,3,2018,"IndexSite4","BS","SAP",NA,"85","C6","Blood","EtOH 100%","Available","201801_162_190",201801,162,190,2018-07-30 00:00:00,NA,61.98915,-175.83709,"V-28",92,9.2,2,2018-07-30 00:00:00
