"kMEblack"	"kMEcyan"	"kMEdarkgreen"	"kMEdarkgrey"	"kMEdarkorange"	"kMEdarkred"	"kMEgrey60"	"kMElightcyan"	"kMEroyalblue"	"kMEsaddlebrown"	"kMEskyblue"
"TRINITY_DN124849_c1_g1_i4"	0.320027475844563	-0.247684252501152	-0.2694305619183	-0.172767919000979	-0.170185434881844	-0.242667171496363	-0.247199516036035	0.582310356828189	-0.117881761512588	-0.156807875637891	-0.270018097087524
"TRINITY_DN124895_c2_g1_i4"	-0.493637369577129	0.411164508728202	-0.381825416924659	0.658329677480193	0.515470023532256	0.94891693551597	0.146438725044781	-0.731449553253802	0.452165739198828	-0.00890054337478766	0.449236859275868
"TRINITY_DN124895_c2_g1_i3"	-0.406941313876557	0.435032897051455	-0.478910419022708	0.674784468573663	0.504829983041247	0.949382448450342	0.107825037936699	-0.757733001872011	0.462232044439183	0.0232738283660536	0.491559392321517
"TRINITY_DN124887_c0_g1_i3"	-0.377875588667987	0.213957991577305	-0.359794514282486	0.493250735286947	0.517549927070717	0.666598823137753	0.08188989595383	-0.413478380038183	0.15017669304908	-0.189363460112678	0.0258017613867723
"TRINITY_DN163848_c0_g1_i13"	0.24751851583628	-0.481393664287857	0.00783654620848517	-0.388468519192629	-0.638419651888886	-0.787393299188148	-0.505297226037781	0.973250867336237	-0.146478513106447	0.0181830497919711	-0.330242190002855
"TRINITY_DN163848_c0_g1_i6"	0.365531527243209	-0.45996290114387	-0.0161061120169878	-0.397781276198588	-0.612114279810146	-0.793379200442803	-0.523244750603995	0.982908179495774	-0.184476046718168	-0.0439971564960508	-0.37936595279431
"TRINITY_DN145785_c0_g1_i7"	-0.209097742997802	-0.0833948975930716	0.889039345902103	-0.214025702223312	0.466685838671061	0.113343033411262	0.816050388603808	-0.247880188014831	-0.351741228440901	-0.319017026694884	-0.414614466210957
"TRINITY_DN173048_c0_g1_i1"	-0.160893942058799	0.0673536615512802	-0.414568973981565	0.729037026049729	0.129885753823702	0.531708912279745	-0.270578398986037	-0.410717212643955	0.571709849615296	-0.18136171562586	0.454671759831735
"TRINITY_DN173056_c0_g2_i3"	0.364187915577127	-0.382742516426582	-0.167914618204907	-0.323568802304098	-0.408686802018715	-0.61804094062396	-0.397964899270751	0.854464751876532	-0.243071147780911	-0.0863226213548777	-0.370608940584643
"TRINITY_DN115813_c0_g2_i1"	0.405342935089176	-0.4231572199341	-0.0226341564280686	-0.364036922751296	-0.53571092150074	-0.682586230074471	-0.49177996099846	0.956492901855631	-0.164031991184245	-0.0423607175329671	-0.354116169548367
"TRINITY_DN115799_c0_g1_i2"	-0.312435958520618	0.334903621733434	0.102908970175122	0.491605305864131	0.922851822005702	0.590455957813447	0.491037324110097	-0.502165853002104	-0.341131180720393	-0.37381500411052	-0.358767039362799
"TRINITY_DN115810_c0_g1_i1"	0.953392021236139	-0.11792248982492	-0.0355925853310724	-0.299300447204057	-0.300637697765183	-0.58455597541786	-0.296186905374986	0.365154390527703	-0.358912062826815	0.151218170268979	-0.188207775066637
"TRINITY_DN151434_c1_g1_i4"	0.412654324100015	-0.559160824798601	-0.13681688828632	-0.325072851690296	-0.509815242721308	-0.612003016868256	-0.461448468094812	0.884751818776618	-0.0866656655096539	-0.173541816371552	-0.368856216954063
"TRINITY_DN151463_c4_g1_i5"	0.985968257298462	-0.108856556511775	-0.153801313896793	-0.273695444519174	-0.285230773835099	-0.461669460901919	-0.296032706453224	0.285583233064009	-0.238646988587402	0.11470062321322	-0.144190015945738
"TRINITY_DN151441_c0_g2_i1"	0.010809560147924	-0.181656860333284	-0.405122200046356	0.0599794403823406	-0.428959951421787	0.284529470140386	-0.299281155108643	-0.171499115488828	0.917217267237262	-0.175149211799617	0.520773846323474
"TRINITY_DN151495_c0_g1_i2"	0.222306690155776	-0.502775530552061	0.0685286494511899	-0.326525282144024	-0.598898702709483	-0.794952311999634	-0.52387760113566	0.984827013939184	-0.189927615260197	-0.0360014783914509	-0.376680299396073
"TRINITY_DN115938_c1_g1_i9"	0.370631467736953	-0.550297145414819	0.0254329905091069	-0.352776573462057	-0.334535941271512	-0.541185448072873	-0.258834623996556	0.84657784769098	-0.18675610372902	-0.315754336941472	-0.548418912834854
"TRINITY_DN115990_c2_g2_i1"	0.187688305696868	-0.401082884858631	0.168626750205034	-0.150210333967458	-0.506080518856886	-0.49471993985912	-0.492960834662253	0.701499400755803	0.0637988486678061	0.0989978497204093	-0.0656096867812601
"TRINITY_DN115996_c0_g1_i27"	-0.191817130151744	0.139667734395433	-0.234208572065773	0.502586019962748	0.657988049374288	0.790280173606133	0.291431607719374	-0.511764333383611	0.148594698236077	-0.419808294948156	-0.172013161259627
"TRINITY_DN115996_c0_g1_i21"	-0.436574679996249	0.36689164490265	-0.130615972578284	0.860038352519395	0.620177364335611	0.50224929436383	-0.0454394500148739	-0.417514490495781	-0.173964182174468	0.0548002670684272	0.131981778224545
"TRINITY_DN116013_c1_g1_i5"	0.488680007111403	-0.333696541930875	-0.199409514327805	-0.307103143617115	-0.367245600945031	-0.555815835884945	-0.412157504570382	0.806598286568373	-0.225068590237888	-0.11787870325425	-0.376036026492091
"TRINITY_DN171024_c0_g2_i2"	0.279512597278812	-0.371961355391531	-0.139691476338779	-0.243549659793877	-0.391401749450917	-0.377803776878273	-0.378830424011404	0.779209858444937	-0.00328303040016752	-0.136195294937909	-0.271335220619139
"TRINITY_DN171006_c0_g1_i1"	0.16270633842462	-0.378927769104358	0.329786285929112	-0.317508744253669	-0.534510672541784	-0.622227656748223	-0.395686839546854	0.850485253211187	-0.0814060884721306	0.0415022400161801	-0.224439711464183
"TRINITY_DN142404_c0_g1_i2"	0.23674066531609	-0.409003644703609	0.240530881160087	-0.39439499268402	-0.551461193410294	-0.845975418825637	-0.426948215098301	0.939835545560887	-0.30564388854734	0.0231830811105658	-0.359560012667766
"TRINITY_DN142345_c0_g1_i7"	0.443638031734994	-0.349894087991018	-0.368225173401637	-0.23821821263652	-0.34087699715531	-0.383511428748944	-0.356045635835249	0.639736240244341	-0.0654692681408009	-0.163570384167415	-0.310061335721885
"TRINITY_DN142345_c0_g1_i34"	0.467399726335925	-0.502634236030818	0.0808218877749226	-0.366039581506201	-0.249596068256973	-0.575141757806402	-0.209498115512524	0.805363316172774	-0.367125432303296	-0.190528332542533	-0.548451373307586
"TRINITY_DN142345_c0_g1_i14"	0.463923701656986	-0.538484584149127	-0.100529295292997	-0.442312389120996	-0.482420404397552	-0.556855719426753	-0.332501277635754	0.823493433018131	-0.0512024371028923	-0.255205384336754	-0.461091220963837
"TRINITY_DN177328_c0_g1_i2"	0.348919770914372	-0.518636718020107	-0.0110198878957894	-0.355827469165173	-0.547513551784439	-0.784386048339899	-0.492929602736228	0.958557951260247	-0.226817039131955	-0.11586181715072	-0.484681573412521
"TRINITY_DN177238_c0_g1_i1"	0.386354150365924	-0.398222499947905	-0.0983359929761243	-0.316078554118612	-0.482088721575511	-0.570069783282432	-0.457578074547647	0.856669560046083	-0.0925014776406904	-0.202520556650108	-0.372468127667297
"TRINITY_DN177316_c1_g2_i1"	0.206893691414258	-0.455458575046499	0.0244239587508878	-0.145726035225148	-0.46160501850426	-0.717968320777603	-0.559744679924675	0.965079003573789	-0.256650015061054	-0.101107156164874	-0.421712771293915
"TRINITY_DN158416_c0_g1_i2"	0.486534678033249	-0.433915557506196	-0.0628615742351837	-0.368697569936599	-0.470080481716688	-0.713317870933896	-0.399757442784552	0.879715849278938	-0.2739987997799	-0.071761414585618	-0.389646864754377
"TRINITY_DN109276_c1_g1_i1"	-0.315753850181514	0.0482521079591824	-0.0637405642354128	0.374310781887189	0.557722010047034	0.812211346065382	0.484491416757714	-0.652041276197322	0.41079506897858	-0.46258650982082	0.0875999252482145
"TRINITY_DN109241_c3_g1_i1"	0.302018653452659	-0.381880793432982	-0.0229387527555134	-0.284750029114194	-0.41673348012623	-0.484607161638137	-0.390872000292783	0.854394546694116	-0.0901813497147957	-0.108761917962105	-0.303836764297596
"TRINITY_DN175378_c0_g1_i1"	0.217948733152392	-0.437201111143664	0.240342955376581	-0.271861362438586	-0.477431772621559	-0.814407129814781	-0.459566521459627	0.926831015817065	-0.347308175002428	0.0572993002525283	-0.365701477787953
"TRINITY_DN109625_c0_g2_i2"	0.34015586739084	-0.365267566470137	0.0756772691783442	-0.327210629135256	-0.405050264781077	-0.60536826276303	-0.379082871395229	0.913357450573968	-0.24545370262854	0.0516022147598383	-0.299515592195805
"TRINITY_DN109625_c0_g2_i1"	0.946219238186831	-0.0839171215666911	-0.10232997911858	-0.0492870973661075	-0.139730902916925	-0.309133176281548	-0.284104537159175	0.19959618008673	-0.188705629090187	-0.101622298408721	-0.25955732440109
"TRINITY_DN109659_c0_g1_i3"	-0.251025020080448	-0.495712696104277	0.0173275500623058	-0.101934071838448	-0.185319815331868	-0.0211277884209556	0.177671307196433	-0.198276743636907	0.334826212223117	-0.305902643143826	0.0449039740683301
"TRINITY_DN161296_c2_g2_i1"	0.108800051607803	-0.338083459466491	0.360558251498256	-0.364697847373163	-0.560657707305877	-0.883623122241677	-0.363621680119685	0.71406749871118	-0.290953147344075	-0.0256795492742973	-0.325603504419834
"TRINITY_DN159595_c1_g1_i1"	0.294350931121143	-0.439150585132929	-0.0520063330589877	-0.326273051872785	-0.523253806380832	-0.593388937600571	-0.455145689203145	0.914872034192511	-0.0766009432712446	-0.109557354462803	-0.328628896837464
"TRINITY_DN159539_c0_g1_i1"	0.184460343215867	-0.376469269457555	0.295990112441434	-0.393106603285406	-0.580868787835495	-0.904573174581757	-0.405703564408317	0.833812049182893	-0.313419742773307	0.080945788632616	-0.315309983050514
"TRINITY_DN159604_c0_g3_i1"	0.302114341780506	-0.400122774934673	0.101821480850146	-0.371338823679791	-0.315528571121615	-0.541508793537024	-0.253526913547644	0.863579539571294	-0.274934550555773	-0.022585844137047	-0.364234501170909
"TRINITY_DN101869_c4_g1_i1"	-0.463634462370431	0.266673065657346	-0.115229052912318	0.563967992998272	0.626027938317097	0.91997175867759	0.437955059845422	-0.788800532264545	0.346059886626874	-0.0593067956820782	0.357069783374068
"TRINITY_DN101878_c0_g2_i1"	0.319182535291324	-0.452317283497949	-0.126452494973556	-0.245766713772026	-0.410151062039649	-0.699700626623788	-0.471983693740264	0.916845524153445	-0.320311506173516	-0.0071534075095798	-0.398714394312075
"TRINITY_DN101813_c0_g1_i1"	0.365149296354817	-0.385698303635588	-0.0287053102367829	-0.336582525645921	-0.420582468178063	-0.634795262783493	-0.40020992309085	0.911716857445432	-0.251126991084954	-0.0596870019420592	-0.361806233448283
"TRINITY_DN101812_c0_g2_i1"	0.319835097821021	-0.264995588493923	0.227056333652583	-0.384599648699614	-0.394982565089786	-0.646754062666748	-0.330517524680942	0.876625676535483	-0.287441399896352	0.0764436917219241	-0.314420076933418
"TRINITY_DN199481_c0_g1_i1"	-0.373185466426094	0.392540555732075	-0.166827952720822	0.222475749946313	0.224227841040724	0.750904696593603	0.258246915776301	-0.62301630369309	0.528768901822804	0.362765474473974	0.712195215194853
"TRINITY_DN199481_c0_g2_i3"	0.49519696580767	-0.286621417760654	0.287894490780588	-0.196145166101915	-0.236979440415477	-0.34569512841692	-0.0687488463309377	0.285537900365137	-0.122985429940832	-0.108584861661479	-0.207130230542655
"TRINITY_DN199467_c1_g1_i6"	-0.023154334102917	0.226260475944114	-0.447534470783294	0.38936665091896	0.54805440570375	0.826845915273776	0.313365404556941	-0.688458802184018	0.29319698547404	-0.0212093133120033	0.283155999703047
"TRINITY_DN199519_c0_g2_i4"	0.397692323616737	-0.518263017839011	-0.0828881976962038	-0.285465838775804	-0.546413041531588	-0.72445977027027	-0.547305451161322	0.961849194985753	-0.184552080247595	-0.0532452212358619	-0.398017131660805
"TRINITY_DN115711_c0_g1_i6"	-0.497249775514014	-0.0179579225738365	0.0140992044848762	0.142902542652289	0.257697455709117	0.645619469162836	0.442366580474965	-0.600315441036277	0.450163107153589	-0.0303820691936693	0.443091817494939
"TRINITY_DN115711_c0_g1_i5"	0.000812653577968378	0.0202225225886901	-0.508640300613533	-0.0103177720522701	-0.402460143878776	0.24352728656882	-0.300821868788918	-0.0559350111607294	0.679763697669045	0.253423694269964	0.604188279043841
"TRINITY_DN115688_c1_g1_i14"	0.240483917970145	-0.473626693287495	-0.0524278346826036	-0.319641914571666	-0.345913463682044	-0.548348217649524	-0.339909667695742	0.876312792942098	-0.211242799956416	-0.201486309283009	-0.499281066843001
"TRINITY_DN115688_c1_g1_i4"	0.292611234382412	-0.246525475559362	-0.0842630778309554	-0.334208217638285	-0.300083811812987	-0.522744565155472	-0.266464416583922	0.728663186509676	-0.240722791344403	-0.259417761277498	-0.418636233862978
"TRINITY_DN115688_c1_g1_i15"	0.375663047910453	-0.428027653427903	-0.228515879661662	-0.188611487876035	-0.393637596157877	-0.471104920563317	-0.463413911987683	0.807219165354076	-0.046000902413102	-0.301478702889845	-0.402171603338972
"TRINITY_DN115688_c1_g1_i19"	0.260074472509674	-0.477530368365054	0.0128554569327853	-0.2814060266098	-0.510322132780542	-0.664144577665315	-0.493798487642799	0.969741115603566	-0.166898926679187	-0.0197730233620587	-0.346759631878077
"TRINITY_DN115623_c0_g2_i1"	0.15439228222177	-0.540171863487062	0.0076828676672635	-0.172492636942644	-0.520015895690483	-0.748932293790139	-0.560436559004728	0.911028949389396	-0.205180364427089	-0.134246544418532	-0.430940077338837
"TRINITY_DN115672_c1_g1_i1"	-0.302281244295789	0.209270098149257	-0.115420822316591	0.411996918312023	0.666341656990802	0.918822992810752	0.547024777744948	-0.768155280268615	0.289514763645515	-0.110184747917491	0.229566093895849
"TRINITY_DN181864_c2_g1_i2"	0.185704001141349	-0.428792116237539	0.19360744472385	-0.19352986814269	-0.407605584360056	-0.561416852228157	-0.434649295459707	0.882236313558707	-0.16146473388443	-0.100175370557329	-0.342805417593855
"TRINITY_DN181892_c6_g1_i1"	-0.421504253299152	0.666216685004152	-0.10826410950988	0.42098149271739	0.517373660440585	0.793260974423067	0.361496456860208	-0.817685181304909	0.258442565789555	0.0792054100203886	0.489500163988723
"TRINITY_DN123841_c0_g1_i1"	-0.467947384963767	0.330397861121727	0.0398775062397117	0.71574384049313	0.770084513666806	0.496352738661664	0.227067817583908	-0.353166762606508	-0.283074658924404	-0.179302296699055	-0.181996470549969
"TRINITY_DN109565_c0_g2_i1"	-0.168312113593864	0.183591535819845	0.0640613648856466	0.142533775406355	0.00751333092913539	-0.0302931900533623	0.0168870264252941	-0.252161463178069	0.025472864179927	0.241287878750334	0.348644504648487
"TRINITY_DN109558_c1_g1_i4"	-0.36990361885611	0.0631242424552717	0.380020512742465	-0.0860948264210414	0.643931985224221	0.554682656536676	0.92480776221412	-0.653114456596637	-0.0978300922559578	-0.238930801969949	-0.175641665228661
"TRINITY_DN109558_c1_g1_i1"	-0.209250716719245	-0.0350366690163255	0.446557229703405	-0.0417318758278673	0.706553734213163	0.50167217296339	0.911367035420912	-0.58250192355981	-0.184661337874069	-0.341623740061082	-0.281133820513405
"TRINITY_DN109552_c5_g1_i2"	-0.168146853392449	0.321557409339596	-0.512777637667061	0.406684951831354	-0.186876945004836	0.448340409895561	-0.387080706282431	-0.423473780103164	0.649091595596611	0.348455077725163	0.859224987207994
"TRINITY_DN148946_c0_g1_i1"	-0.0902134196019523	0.122055629210638	0.0615303154176551	0.578542391244512	0.852947852563821	0.611875257338553	0.428598533027844	-0.535137200373497	-0.214533190765384	-0.430907597492877	-0.275326459135947
"TRINITY_DN148946_c0_g1_i8"	0.278033245864904	0.316164825504069	-0.14159937824733	-0.142760989030632	-0.178711992510976	-0.120217699257981	-0.129506820534523	-0.0295771099900881	-0.161654141890227	0.840636416056573	0.459006633807154
"TRINITY_DN148946_c0_g1_i10"	-0.32398324598109	0.376068599020588	-0.0483721743238503	0.28865439296422	0.672695006722266	0.912852617979901	0.632818603163888	-0.837233761462048	0.209138453750334	0.04054162368174	0.278174330940661
"TRINITY_DN148946_c0_g1_i12"	0.0688250623763102	0.192091862419488	-0.00362361129087357	-0.460819592551147	0.035385627572889	0.385874081365183	0.512696409488595	-0.421293237941988	0.294980868440469	0.294215276481903	0.374685201254101
"TRINITY_DN148946_c0_g1_i4"	0.185187765534035	0.220948978769849	0.0473150932699766	0.320729356251578	0.590937759320942	0.372482299945804	0.312833460627274	-0.467722021850781	-0.371143468835111	0.108919447380781	-0.0560227828557845
"TRINITY_DN148952_c1_g1_i1"	0.369856700601203	-0.384746123476091	-0.0665679338591114	-0.334570696023784	-0.420756270952397	-0.638804995703634	-0.400448717307721	0.889047436616852	-0.249436229952629	-0.103757922498978	-0.378921976215299
"TRINITY_DN148929_c0_g1_i5"	-0.439059340751055	0.341405263520073	-0.248200922878878	0.536236433890139	0.569272332284847	0.9679141812499	0.345944324711454	-0.789152451268759	0.426791174654331	-0.0729442087662144	0.414530843231659
"TRINITY_DN148967_c0_g1_i13"	0.43316916836608	-0.397750522757079	0.0254296155812911	-0.387537646624017	-0.502775796483083	-0.765323742957892	-0.465031467390001	0.965997415991639	-0.295272645806914	0.034212718493174	-0.367133559944336
"TRINITY_DN120400_c0_g1_i13"	0.267456835177735	-0.472383134209894	0.0729789267273229	-0.399493610403671	-0.62442198667295	-0.818932050916999	-0.495566257614177	0.990370469145778	-0.194003615560853	-0.0228013133451093	-0.363149951101894
"TRINITY_DN120368_c0_g3_i3"	-0.307893849924384	0.367044289296386	-0.249873416378517	0.333232844237091	0.56415493529538	0.830651818546067	0.410329775693446	-0.659273055278287	0.225685011100041	0.28658704843568	0.431781281706123
"TRINITY_DN120354_c0_g1_i1"	-0.56813051503541	0.233340684805019	0.14404951787665	0.609577108970858	0.403735632973192	0.610241184388575	0.184534900995323	-0.585065802451291	0.300847586400681	-0.0215763586836465	0.397024826818907
"TRINITY_DN120354_c3_g1_i2"	-0.588387188448309	0.459013895116247	0.158400940220467	0.448232190508009	0.911709881398669	0.683239197761699	0.594477868782317	-0.61391569391111	-0.301861257136282	-0.0562745400139997	-0.126462018490659
"TRINITY_DN120374_c0_g1_i4"	0.321442928910011	-0.338508924030114	-0.0998036756827458	-0.272749803992899	-0.320749693219714	-0.467915728962377	-0.342061758730855	0.818005054999306	-0.20070328895996	0.00227516526611886	-0.291447991717139
"TRINITY_DN114539_c4_g1_i3"	0.267737462336089	-0.493413306083388	-0.0503497530179072	-0.272517654197473	-0.509280754095608	-0.692637205912385	-0.510306563785061	0.964661187633727	-0.19175585032975	-0.0797792177899317	-0.391647443570332
"TRINITY_DN114575_c0_g1_i1"	-0.507055539715165	0.315954024354401	0.0461985575563923	0.340842281057628	0.745820288147621	0.836857120520516	0.601762619360218	-0.756384680618685	0.048944228701842	-0.110667711215499	0.0720826631375574
"TRINITY_DN114568_c0_g2_i1"	-0.487174838378382	0.268484675472796	-0.143702220365616	0.573440909075581	0.433042951995866	0.866159613630778	0.284607485574869	-0.771674300152283	0.540781132618947	-0.139858605856924	0.434283196757932
"TRINITY_DN159222_c2_g1_i1"	0.127897961220703	-0.354534616002514	0.290082563275592	-0.36963169198713	-0.558792383281767	-0.869532500374359	-0.379354870234455	0.763255023026487	-0.29707133537765	0.0904423380476588	-0.292991480589985
"TRINITY_DN194444_c0_g1_i2"	0.143133479112817	-0.344615557302611	0.426653415197896	-0.188399033386471	-0.358445791567046	-0.634953236907373	-0.358374672120346	0.78380242869511	-0.285285229080521	0.0506827716478847	-0.282728371000904
"TRINITY_DN194541_c0_g1_i1"	0.364575658374755	-0.456587557980301	-0.201191373139257	-0.194586837941999	-0.428463576892564	-0.541188285819621	-0.523593416176571	0.870656864500982	-0.121028294532076	-0.144925991909877	-0.386792604068297
"TRINITY_DN109423_c0_g1_i2"	-0.250988446887472	0.0297253524682342	0.566074261074951	-0.164270256108605	0.624593032176647	0.386519295223721	0.952081321356383	-0.488181854075174	-0.257258421584148	-0.23779882173311	-0.293468207271893
"TRINITY_DN160213_c0_g1_i5"	-0.389111130827932	0.408029871365484	-0.112925606091686	0.583431194170153	0.583441695952513	0.664312488297157	0.143181362384296	-0.396311917275512	0.0906152277915479	0.0647744336102818	0.226969559040454
"TRINITY_DN160182_c0_g1_i1"	0.384349467785244	-0.429127109936874	-0.0785880808666969	-0.353286568802965	-0.526057819783805	-0.654464718846574	-0.485310704703177	0.945511453684756	-0.147601392515399	-0.0406721114132946	-0.346296905186127
"TRINITY_DN160182_c0_g1_i12"	0.308113415844916	-0.43644031814961	-0.0272620439177981	-0.211372272289857	-0.358598963648441	-0.626480689296616	-0.448683823807119	0.918492803509831	-0.302341200356673	-0.0595665838873679	-0.400752255524823
"TRINITY_DN157363_c0_g1_i5"	-0.235761768508695	-0.179871910439301	0.864559843913264	-0.32215861314306	0.433793028588759	0.104998838435034	0.859373271032863	-0.233614316000108	-0.328444912578131	-0.294493724646029	-0.417506011120711
"TRINITY_DN157390_c1_g1_i1"	-0.138806617826286	-0.073931647174366	-0.282976183849724	0.486526903875106	0.519405137650175	0.539692296422175	0.0967127205505599	-0.216047512228388	0.0413306040246908	-0.373173500674771	-0.30906292510323
"TRINITY_DN171480_c0_g1_i1"	-0.482868664087501	0.525961877294806	-0.293208310888287	0.484258131193151	0.198934441821034	0.664460293659438	0.0175443199701448	-0.677996146620955	0.479460955629003	0.371452791472024	0.840319227494793
"TRINITY_DN171462_c1_g1_i4"	-0.128047593504297	0.320001522253429	0.0117136684650782	0.0225856221219339	0.539695946447026	0.763287772109767	0.682777633397665	-0.702952174651256	0.190567127436682	0.0220150062874771	0.168969321036865
"TRINITY_DN184025_c1_g1_i1"	-0.565193886044558	0.269464497480587	-0.260639965018941	0.554727209877218	0.197550566767127	0.788026064668131	0.0632751282334614	-0.671396827641377	0.676553190431188	0.0839450936649696	0.637888000027534
"TRINITY_DN154022_c0_g1_i1"	-0.174330146775322	0.138191594638987	-0.274483600796485	0.626023335661749	0.445990749501665	0.603376431277928	-0.0191501287888218	-0.360320215460921	0.256056573137811	-0.432901990033855	-0.0451439549154066
"TRINITY_DN154022_c0_g1_i4"	-0.267723962634029	0.337266603114343	-0.302474485779149	0.65554244926599	0.775305707731087	0.868514601282094	0.253888548848821	-0.636154333774798	0.0697055684313528	-0.158747277415394	0.0234085322467027
"TRINITY_DN154022_c0_g1_i2"	-0.202120622290365	0.311999862346025	-0.324664000644582	0.518413700956617	0.729578051451036	0.904872794982392	0.345332617824878	-0.656914474898808	0.151884292948258	-0.0785304513012605	0.102430507218196
"TRINITY_DN153950_c0_g2_i1"	-0.423136524925048	0.475426875565388	-0.0712018643881647	0.389643135902612	0.560511399876791	0.889870429657552	0.479013888631622	-0.928969794599766	0.326278500818812	0.148338074456946	0.481577768337445
"TRINITY_DN154023_c0_g1_i1"	-0.286730850614175	0.0966349091273188	0.314191974844534	0.243786442320466	0.823557567918189	0.492169848414178	0.722544741088615	-0.440189183239704	-0.358987415495439	-0.346225690512244	-0.396942187152442
"TRINITY_DN153958_c1_g1_i2"	0.854466319217792	-0.192675271081769	-0.206239093008064	-0.245524139396987	-0.10302436856971	-0.172354483709508	-0.0789757669770108	0.143938706075629	-0.103851620661512	-0.139524675226475	-0.277194212273552
"TRINITY_DN153958_c0_g1_i2"	0.305763089630579	-0.442396092176152	0.324573192548034	-0.429704591139375	-0.329268542607031	-0.604349946201929	-0.166620199275044	0.824546950467208	-0.318674140536051	0.0301530886310393	-0.370046278363402
"TRINITY_DN156854_c0_g1_i9"	0.300144128412908	-0.431993759949012	0.0266299323514876	-0.346337590587211	-0.521437640384178	-0.645466283580278	-0.449423977821817	0.954984267150466	-0.144218156995731	0.00782776459098672	-0.306768253595715
"TRINITY_DN135035_c4_g1_i1"	-0.524391391657477	0.426084637528432	-0.340075089116296	0.679153576440706	0.632513436518562	0.964829259561772	0.226264717606577	-0.709666915436672	0.326458382760568	0.000702902505879316	0.342797179755178
"TRINITY_DN135038_c1_g1_i18"	0.427940918726317	-0.535412605315619	0.00884562871593414	-0.426262794548763	-0.385923012720732	-0.651771523828008	-0.292818729376022	0.88778527733819	-0.270507628646371	-0.236895143605193	-0.611229346781894
"TRINITY_DN135038_c1_g1_i16"	0.26803971196236	-0.418034361191225	0.0477321463846467	-0.0179979677569414	-0.265775957750258	-0.402249937687	-0.429022312225301	0.796627104468172	-0.135026593847477	-0.115687695765255	-0.313601554611655
"TRINITY_DN135038_c1_g1_i12"	0.457909764308044	-0.351288257293183	-0.0689449757986233	-0.326508285744016	-0.396782052723063	-0.603123083482802	-0.413172054015801	0.863226476970073	-0.239375053780962	-0.123383839656793	-0.383826541061616
"TRINITY_DN159647_c0_g1_i1"	-0.272377448031371	-0.109820560846568	0.556611261572931	-0.234502842716728	0.561764871348231	0.383183317552741	0.964353823325741	-0.503902009277436	-0.166462649096868	-0.247469225609065	-0.242265544446649
"TRINITY_DN191011_c0_g1_i7"	-0.50283305306652	0.369157078313551	-0.428014679059382	0.577060444090318	0.423795867704438	0.927458219342472	0.128890735895865	-0.679584023046607	0.527343234553765	0.0991537309771957	0.52956150810779
"TRINITY_DN157174_c0_g1_i2"	0.138663495961456	-0.43380832224345	0.167085136410185	-0.385591327538565	-0.672023630980645	-0.877476047152006	-0.464661686540783	0.823359562858614	-0.166445776946666	-0.0126400498175235	-0.318274067257488
"TRINITY_DN157198_c0_g1_i6"	-0.490229632669993	0.54065157049348	-0.195930364624387	0.569825921283745	0.486416139214489	0.840316478285077	0.223836281829336	-0.824159934466048	0.309995602665913	0.18459673815644	0.564584386493796
"TRINITY_DN187544_c0_g1_i11"	0.369013969975123	-0.536226633507083	0.0585057284444504	-0.389766590170793	-0.404245168226375	-0.713487067867833	-0.342730061842832	0.937240017640756	-0.319712569571076	-0.202556240360991	-0.577953360780165
"TRINITY_DN187588_c0_g2_i2"	0.0495578435813996	-0.383097114857269	0.318182423405374	-0.341993806184721	-0.628817363786101	-0.78441403898313	-0.40791905464584	0.73911340282908	-0.113719130639761	0.0491771244066052	-0.236897228805633
"TRINITY_DN109011_c0_g2_i1"	0.359114126131049	-0.463946490758092	0.0376524971439725	-0.331084767012124	-0.289145714911324	-0.509939826260026	-0.234070627151711	0.704804424074732	-0.208902035803105	-0.441974220926736	-0.594884972756357
"TRINITY_DN109011_c0_g2_i3"	0.423570326372052	-0.338102785399897	-0.0804793595546941	-0.305502199334449	-0.361851535367632	-0.534806665534607	-0.388456187930082	0.862502967050546	-0.227672561948058	0.0705978288025878	-0.288633504214868
"TRINITY_DN109000_c0_g2_i3"	0.348252761815705	-0.281983174419989	0.0213977591828705	-0.357648529745791	-0.400883882147882	-0.514989380712502	-0.349331304368356	0.810427042595876	-0.110841701682616	-0.0909511969879917	-0.235082984717391
"TRINITY_DN165766_c2_g1_i1"	-0.299352083146852	0.0862447083394336	-0.0294487263010702	0.808473692297529	0.414595124172973	0.413155749851482	-0.153563046526948	-0.125715031342084	0.0956743488285287	-0.349734860574009	-0.0576479977424016
"TRINITY_DN184566_c0_g3_i5"	0.173558931879844	-0.423716357010357	-0.262867937433084	0.0501841903978282	-0.371303254419111	-0.512921134904148	-0.621037613367032	0.837458563263551	-0.12943949823703	-0.187845729621023	-0.40950624976812
"TRINITY_DN184598_c0_g1_i2"	-0.144206509239298	0.176909440684845	-0.278293655626417	0.0422978307609966	0.2823359102694	0.494970932710286	0.233975814481292	-0.209343686572434	0.114367988601117	0.143098196742456	0.266912788984602
"TRINITY_DN141281_c0_g1_i1"	0.491291908332633	-0.47144833601815	-0.126378750009452	-0.296801054908542	-0.371235516555457	-0.542939454340897	-0.398968584937248	0.842619699011934	-0.199112912104565	-0.144227107967985	-0.434013593887493
