"kMEblack"	"kMEblue"	"kMEbrown"	"kMEpink"	"kMEred"	"kMEturquoise"
"TRINITY_DN3331_c6_g1_i2"	0.444069004931193	-0.697614691629148	-0.548625919914013	-0.338538258004825	0.530151145344908	0.619758311828984
"TRINITY_DN3319_c0_g1_i25"	0.212030908002847	-0.505558307349472	-0.504099014143275	-0.014934227715369	0.226009692029756	0.425786025992751
"TRINITY_DN3319_c0_g1_i4"	0.413190487503021	-0.452011924233011	-0.611680060895162	-0.41853665141066	0.131002897759229	0.539403102108949
"TRINITY_DN3304_c0_g1_i2"	0.21751158190432	-0.538874307599113	-0.450881768531133	-0.0345063252108005	-0.205205159985308	0.76566162926714
"TRINITY_DN3343_c0_g1_i1"	0.390690033682514	-0.702601500953525	-0.494764313127878	-0.152075377851856	0.378529127658764	0.88971767988077
"TRINITY_DN3309_c0_g1_i1"	-0.234970884981822	0.0175683139126845	0.632167053611205	0.23779982394453	0.216781408494187	-0.222256483756289
"TRINITY_DN3371_c0_g1_i1"	0.100979399752262	-0.201944427225998	-0.570630306812774	-0.468423607865217	0.253071685179227	0.311787275640911
"TRINITY_DN3371_c0_g1_i3"	0.311615866565392	-0.895715492048844	-0.577264422164138	-0.0884147129164061	0.389876532611659	0.896609247054059
"TRINITY_DN3363_c0_g1_i1"	0.277172830067833	-0.694691974662885	-0.460231718204292	0.132616338346201	0.225761168563073	0.825433405192453
"TRINITY_DN3359_c0_g1_i9"	0.0960375971304739	-0.447780534524917	-0.202065349555629	-0.112827781911672	0.121494945282334	0.768953345143699
"TRINITY_DN3340_c0_g1_i2"	-0.145381140508747	0.808822421038424	0.647844443288546	-0.0255446294818832	-0.392818552447098	-0.75793598141035
"TRINITY_DN3340_c0_g1_i4"	-0.307293744338064	0.80035668478378	0.443256601857853	-0.124930757289442	-0.283363800078434	-0.658687129541266
"TRINITY_DN3375_c0_g1_i4"	-0.278609978426927	0.41379697578095	0.688484268904646	-0.0132664824367018	-0.108955458953753	-0.29995216131075
"TRINITY_DN3369_c0_g1_i3"	0.357053815690051	-0.717676696408833	-0.541542712846679	-0.213456097659775	0.192940179002206	0.954381186396326
"TRINITY_DN3369_c0_g1_i4"	0.424026008342746	-0.578716246278182	-0.470982999464353	-0.300766027879726	0.147346479268955	0.830333885804955
"TRINITY_DN3374_c0_g1_i1"	0.342700026022506	-0.722238345679916	-0.552520190657851	-0.213187720051388	0.137158461937448	0.943508145392194
"TRINITY_DN3374_c0_g1_i4"	0.340292317747683	-0.685731808354787	-0.523842740315837	-0.248179198760384	0.0868725475560377	0.939280648937615
"TRINITY_DN3374_c0_g1_i8"	0.142981572076292	-0.445523985802186	-0.421419698097409	-0.026829778269363	-0.0450788490139632	0.732297992642283
"TRINITY_DN3374_c0_g1_i9"	0.472327543830111	-0.613792925020031	-0.359082068176279	-0.16738537168248	0.0981550237652496	0.78172356509969
"TRINITY_DN3393_c0_g1_i2"	0.485732466066548	-0.682179980733523	-0.575468236193678	-0.199452186482324	0.277755215951027	0.85852096672492
"TRINITY_DN3306_c0_g1_i1"	0.357704914077663	-0.798705612837863	-0.586046044169491	-0.09207890156213	0.313447754344624	0.96323611410574
"TRINITY_DN3321_c1_g1_i1"	0.334850000320293	-0.6672456641964	-0.540964523409671	-0.0469805559757441	0.327599048003401	0.543289209031317
"TRINITY_DN3321_c0_g1_i12"	0.30648538676075	-0.728100309664056	-0.728264997676216	-0.301978122539917	0.181410042358199	0.914390303621402
"TRINITY_DN3321_c0_g1_i14"	0.318528920337305	-0.808642937674692	-0.530209731065234	-0.156952896584523	0.160383277179114	0.937693574834173
"TRINITY_DN3321_c0_g1_i15"	0.401318927907292	-0.495841180651177	-0.112976159763243	0.0994075332508643	-0.0686112813262123	0.550177343126374
"TRINITY_DN3390_c0_g1_i1"	0.268178041501036	-0.603156258903647	-0.487959417147332	-0.175067416501725	-0.0284597065204608	0.890899107822204
"TRINITY_DN3318_c0_g1_i2"	0.0989734987711154	-0.54483482804555	-0.343533250076252	-0.125515836729169	0.020959500788977	0.839523566589647
"TRINITY_DN3388_c0_g1_i1"	0.254983173124831	-0.601892772964935	-0.384253052398944	-0.0703562904481684	-0.00615688568808493	0.881871593266972
"TRINITY_DN3356_c0_g1_i2"	0.34561104326508	-0.70072134748366	-0.548949394457257	-0.232919855311939	0.147169059833346	0.952658284804967
"TRINITY_DN3303_c0_g1_i1"	0.279852585975282	-0.585434114194345	-0.447733718014257	-0.162828335401429	-0.0438155694954865	0.879562020817686
"TRINITY_DN3368_c1_g1_i1"	0.287888836979246	-0.799812382817179	-0.580543882426015	-0.165958550414514	0.358270700191981	0.811014790655818
"TRINITY_DN3398_c0_g1_i1"	0.333858970323618	-0.843476556460854	-0.496341244284041	-0.108201267624637	0.321536541733332	0.947051634733061
"TRINITY_DN3399_c0_g1_i4"	0.379422412201306	-0.36469473415603	-0.30116801700227	-0.226210440202485	-0.109619029986157	0.689953613153757
"TRINITY_DN3370_c0_g2_i1"	0.435316457205397	-0.77086068702416	-0.810664842044855	-0.173355228186083	0.198203074448722	0.750344791572463
"TRINITY_DN3379_c0_g2_i1"	0.126409899149944	0.126854233901955	-0.0695702538921974	-0.366990049898932	-0.486883379490394	0.00339423426833416
"TRINITY_DN3379_c0_g2_i2"	0.228991482284538	-0.537166292870277	-0.58316924240985	-0.402007578491276	0.392760798416807	0.602957720818976
"TRINITY_DN3379_c0_g2_i5"	-0.37526820774852	0.936332227153312	0.601330629227887	-0.0698006838037931	-0.346861826427623	-0.806783486897402
"TRINITY_DN3379_c0_g1_i1"	-0.333396556203312	0.926106218831011	0.496892326617129	-0.0916003965280844	-0.306574426104898	-0.813899953992692
"TRINITY_DN3380_c0_g1_i1"	0.191148887315289	-0.635668468852236	-0.515569944391865	-0.257094128717635	0.195755778318236	0.908470401178487
"TRINITY_DN3300_c0_g1_i1"	0.983854274960171	-0.339112189259371	-0.411023978701349	-0.163902987044464	0.0971119336674964	0.298025574942423
"TRINITY_DN3376_c0_g1_i1"	0.362987182605333	-0.810758237460501	-0.556038707027908	-0.175646301429155	0.227788193116151	0.958353174341556
"TRINITY_DN3314_c1_g1_i1"	0.347070999673096	-0.855082156117559	-0.627872275644773	-0.0678105099619556	0.327591977809083	0.819961626955604
"TRINITY_DN3353_c1_g1_i10"	-0.371140952195956	0.457464666271194	0.832445461316835	0.0736892356003238	-0.322609397656573	-0.363926057220369
"TRINITY_DN3325_c0_g1_i8"	0.119384579142645	-0.437622857072117	-0.163518658677555	0.0257775307511603	0.0642855586750191	0.72179605367317
"TRINITY_DN3381_c0_g1_i2"	0.15196138223841	-0.46381137172627	-0.147833618170121	0.101465933537552	0.0810154993204804	0.707521145326843
"TRINITY_DN3335_c0_g1_i4"	-0.300995306928847	0.517564233571969	0.912475998111345	0.408372732646087	-0.436968409503653	-0.509161337454775
"TRINITY_DN3310_c0_g4_i1"	-0.361116778541771	0.700126542227636	0.878308825017376	0.049855167375987	-0.546121312488197	-0.654451880806721
"TRINITY_DN3310_c0_g2_i1"	-0.260772568637182	0.5116928951287	0.90345810710571	0.320542850281622	-0.19764973193861	-0.520138504010598
"TRINITY_DN3310_c0_g2_i2"	-0.594767116664877	0.451493051656893	0.792255888690376	0.567663063901596	-0.511051042016864	-0.545723370778293
"TRINITY_DN3310_c0_g1_i1"	-0.128819181184209	-0.111717007914662	0.476791554023843	0.303841192905498	-0.117732351965837	0.077833339294062
"TRINITY_DN3310_c2_g2_i1"	0.446387636054923	-0.707211364461452	-0.763641120733676	-0.248359472688666	0.0861408457381487	0.680762168212723
"TRINITY_DN3310_c2_g1_i1"	-0.123438151488999	0.101386339866992	0.0584598032293247	-0.152760536077024	-0.0167777521016148	0.00852178786545343
"TRINITY_DN3392_c0_g1_i1"	0.365002695347294	-0.781664693721745	-0.705982810475475	-0.240575594758322	0.186967851721752	0.946315836209906
"TRINITY_DN3385_c2_g2_i1"	0.247067601540341	-0.363350317081755	-0.600745837596904	-0.381043801868823	0.360699133158682	0.566851805972426
"TRINITY_DN3385_c2_g3_i1"	0.415620950018479	-0.713285745598921	-0.597301702551608	-0.103357442026882	0.0571256264818095	0.856785361638718
"TRINITY_DN39189_c0_g1_i1"	0.345379559215052	-0.655734203905399	-0.544941211867245	-0.1094143329176	-0.0476283288307825	0.882941106553494
"TRINITY_DN39236_c0_g1_i1"	0.394335537090685	-0.87084794109367	-0.597151727017962	-0.0571867646240198	0.239809270083828	0.960309112695274
"TRINITY_DN39240_c0_g1_i1"	0.368247160837986	-0.753155753208471	-0.715171574821955	-0.265604312101306	0.0809102872991656	0.920603228893871
"TRINITY_DN39272_c0_g1_i1"	0.0120197782425122	-0.3936990948649	-0.316123064436104	-0.182700120722556	0.965931350386775	0.25976094610835
"TRINITY_DN14814_c0_g1_i5"	-0.371045447195038	0.775604048305009	0.756829825022495	0.0602393267567218	-0.335665196127728	-0.734454460979384
"TRINITY_DN14814_c0_g1_i6"	-0.229367551009827	0.9011054627667	0.480382020310783	-0.127677724954742	-0.308333463745367	-0.78098018790016
"TRINITY_DN14820_c0_g1_i3"	-0.510502236843136	0.568308984784241	0.877097719796435	0.496403720313627	-0.43828090844343	-0.575596465479766
"TRINITY_DN14869_c0_g1_i1"	0.335117747218772	-0.869083516079263	-0.662731251658785	-0.154297007886517	0.334711943622643	0.863642417781425
"TRINITY_DN14877_c0_g1_i1"	0.434667281581622	-0.78160294628904	-0.695316391313234	-0.209428754699905	0.181428846692265	0.938835454995209
"TRINITY_DN14838_c0_g1_i1"	-0.163847978259528	0.398338434739457	0.644354161372569	0.355670099351051	-0.314667188849395	-0.532680462122264
"TRINITY_DN14838_c0_g2_i1"	-0.23230088643616	-0.162254701809319	0.432488313759861	0.298652772115399	0.177855302114716	0.109220416779148
"TRINITY_DN14838_c0_g2_i2"	0.254547258442332	-0.431627845226809	-0.508305011316658	-0.254568830280806	0.611033535744843	0.27203269192609
"TRINITY_DN14892_c0_g1_i1"	0.481682843711941	-0.467720809023944	-0.465728555237121	-0.308087066521587	0.700313496240303	0.340832910048985
"TRINITY_DN14830_c2_g1_i1"	0.110232535675535	0.338351810948795	0.26997625436229	-0.0460380569087362	-0.00622110472748763	-0.29430141522995
"TRINITY_DN14830_c0_g4_i1"	0.412702209849243	-0.720353203192843	-0.6531797259179	-0.322162450318069	0.290548055966896	0.709347344677995
"TRINITY_DN14830_c0_g2_i2"	0.244386341486356	-0.733096327089161	-0.500916019387044	-0.0393274646689817	0.0883540652708319	0.816759236997274
"TRINITY_DN14830_c0_g3_i1"	-0.151252947473781	0.383196168150521	0.698728847129163	0.536527611323524	-0.390906845357729	-0.424742862791157
"TRINITY_DN14906_c0_g1_i6"	0.299354799033783	-0.752917935680383	-0.677015237287524	-0.115179144304608	0.581661204836847	0.674999820110871
"TRINITY_DN14906_c1_g1_i1"	0.364492803932979	-0.812160863397067	-0.663730033197335	-0.115122420741246	0.588642140089587	0.76754143888657
"TRINITY_DN14837_c2_g1_i1"	0.112513341254191	0.460826354140171	-0.0922328862829208	-0.406536349129484	-0.23883911218584	-0.147344358467611
"TRINITY_DN40132_c0_g1_i1"	0.327943604618354	-0.799384334124855	-0.528266099777575	-0.198950045402708	0.246413990908007	0.964872684815221
"TRINITY_DN2400_c0_g1_i2"	0.402352126021465	-0.932715746586588	-0.655094621776179	-0.0278097323081519	0.358873587547497	0.909977638053326
"TRINITY_DN2485_c0_g1_i1"	0.352024742710766	-0.88036446526395	-0.558963681042901	-0.123180957189236	0.3413970040224	0.945470434821067
"TRINITY_DN2449_c0_g2_i1"	0.354283754318616	-0.742600747672058	-0.6458476055546	-0.35427997107083	0.305377849859624	0.968910645000606
"TRINITY_DN2452_c1_g1_i7"	0.468724819929366	-0.711017176471847	-0.581358219850921	-0.213120963122249	0.452396169858162	0.859623455879393
"TRINITY_DN2464_c0_g2_i3"	-0.0930559300031073	-0.260171149133818	-0.0937294910748207	-0.0148075113425444	-0.165292482740369	0.555551001015673
"TRINITY_DN2464_c0_g2_i4"	0.161311042792552	-0.369271239239627	-0.164692070322329	0.160121725991304	0.277751411767476	0.43650211768125
"TRINITY_DN2426_c1_g1_i1"	0.324812687074877	-0.674103135318697	-0.491984531473036	-0.230213659895793	0.107114103123272	0.950582077448762
"TRINITY_DN2426_c1_g1_i6"	0.399087278721922	-0.730702098100343	-0.585108085686468	-0.229792621164237	0.104032876636622	0.965244356624593
"TRINITY_DN2460_c0_g1_i2"	0.405901837623117	-0.802328401776371	-0.64464055341395	-0.251988519339737	0.241663425793628	0.959473985356131
"TRINITY_DN2427_c0_g1_i2"	0.319857523032233	-0.685773720414669	-0.614074964449454	0.00410456515554384	0.241293868126341	0.657351499018555
"TRINITY_DN2427_c0_g1_i4"	0.355473104077062	-0.40711217330074	-0.314486440893237	-0.232356857252645	0.153697675742346	0.599397339454452
"TRINITY_DN2427_c0_g1_i5"	0.403251275303493	-0.786348898511885	-0.62206798243732	-0.18687533058695	0.323996018727187	0.932343923965504
"TRINITY_DN2467_c0_g1_i2"	0.0820532517309417	-0.529187316349672	-0.110919583590809	0.467035853253105	0.118639765539266	0.398024211485295
"TRINITY_DN2467_c0_g1_i4"	0.5658795056013	-0.597884512232655	-0.648732851208758	-0.273246045749272	0.264844087193526	0.753469888241889
"TRINITY_DN2480_c1_g2_i1"	0.0366188765189282	0.553083222433426	0.393371035038927	-0.0929113616727284	-0.215200518696289	-0.319400378866474
"TRINITY_DN2480_c0_g1_i1"	-0.136425740834246	0.148893062122747	0.402069202910478	0.29448581136486	-0.293909369132492	-0.0170337074902334
"TRINITY_DN2453_c0_g1_i1"	0.353314505009646	-0.909768986625933	-0.584335056489422	-0.0904637914678898	0.350437767949872	0.931002667868082
"TRINITY_DN2453_c0_g1_i2"	0.443654161842419	-0.719091755281052	-0.598012027460875	-0.166202387683215	0.460406911051648	0.826390150901932
"TRINITY_DN2489_c0_g1_i1"	0.148854667265994	-0.389653826956759	-0.135997513144749	0.0641386608928169	0.0683379736022137	0.683762974898053
"TRINITY_DN2483_c0_g1_i3"	0.204134209114377	-0.68431904248661	-0.61286500611891	-0.277103715399829	0.32724929315769	0.879027723111052
"TRINITY_DN2451_c0_g1_i1"	0.0143063410220095	-0.604486086661165	-0.502526759380216	-0.163044534365512	0.247792173766627	0.831005833762988
"TRINITY_DN2425_c0_g2_i1"	0.407458900243371	-0.781461098750857	-0.601666459904252	-0.12184031732139	0.156251250322229	0.972137631545341
"TRINITY_DN2447_c0_g1_i13"	0.0727617372702394	0.203031084326146	-0.0489061443102778	-0.317105384590013	0.272535985581264	-0.4355922930043
"TRINITY_DN2457_c0_g2_i12"	-0.256922978923117	0.590133778928514	0.30315821803268	-0.19774641298255	-0.20908457828439	-0.402753169268254
"TRINITY_DN2457_c0_g2_i2"	-0.112122980511346	0.687072157964249	0.699191439098563	-0.00432458711102976	-0.343846647617181	-0.634877583212105
"TRINITY_DN2457_c0_g2_i8"	0.373488176041145	-0.816453800921286	-0.740561145340628	-0.232032793238468	0.330717067010528	0.944123419074286
"TRINITY_DN2457_c1_g2_i1"	-0.3435449042023	0.95379805382766	0.537422259649531	-0.22461322572685	-0.405538429879533	-0.709779299831216
"TRINITY_DN2457_c3_g1_i1"	-0.492286238508638	0.874697830121149	0.717852580160473	0.0487388647008823	-0.607061188672972	-0.804758343502443
"TRINITY_DN2457_c3_g2_i1"	-0.286201138721435	0.364045453813393	0.729726909908071	0.418546649897051	-0.337894843817126	-0.356070710879395
"TRINITY_DN2457_c0_g4_i1"	-0.310399450608694	0.684600323966913	0.46152661423298	-0.080572650846778	-0.270035100863237	-0.573461185242345
"TRINITY_DN2457_c0_g4_i2"	0.164113818010715	-0.540958554358969	0.119745978264339	0.155184695828549	0.209369983790146	0.528491511206591
"TRINITY_DN2457_c2_g1_i2"	0.10022199448687	-0.0199164811742277	-0.0301409754202307	0.0355941885275747	0.0357222054722211	0.266003314565239
"TRINITY_DN2457_c2_g1_i3"	0.428602008189465	-0.828314770774323	-0.591871514378411	-0.230015565561729	0.293680634524918	0.977828235057411
"TRINITY_DN2457_c1_g1_i1"	-0.538145093357536	0.808581871791447	0.459013293198412	-0.264053034930484	-0.129674883871418	-0.632007586946673
"TRINITY_DN2457_c8_g1_i1"	0.112039037567687	-0.401794959098274	-0.446458189600884	-0.23514885189899	0.223791294825095	0.683182740476978
"TRINITY_DN2487_c0_g1_i17"	-0.0446694291153547	-0.190418365013705	-0.391123115169427	-0.605361083042971	0.198059032354937	0.418061144976964
"TRINITY_DN2487_c0_g1_i20"	0.47891895583423	-0.369269850056114	-0.178655060972768	0.0966791976177021	-0.0779994415063492	0.442312646486271
"TRINITY_DN2487_c0_g1_i22"	0.263449293018011	-0.425766228191159	-0.302821466803896	-0.214493643241085	-0.0439014502102247	0.712960480590344
"TRINITY_DN2487_c0_g1_i23"	0.249226228374583	-0.493027953110709	-0.307974726639069	-0.117073159326482	0.0784847205397319	0.7661004923267
"TRINITY_DN2487_c2_g2_i1"	0.375430099949761	-0.904444974679512	-0.6178550729493	-0.1339859150466	0.535393554010244	0.879297958703499
"TRINITY_DN2431_c0_g1_i1"	-0.310464747483381	0.871856520215395	0.471839409893585	-0.0456513952119411	-0.280776821031046	-0.817817967145062
"TRINITY_DN2431_c0_g1_i10"	-0.418229618380586	0.918902362778004	0.587896383390477	-0.058664857482934	-0.383267262961023	-0.841891639499809
"TRINITY_DN2431_c0_g1_i14"	-0.367759292882461	0.800284862653678	0.328141309905542	-0.339121587619719	-0.247586030387136	-0.613000667195509
"TRINITY_DN2431_c0_g1_i15"	-0.310240886387222	0.946265759126963	0.498608278049776	-0.216010422564454	-0.385039905346729	-0.733056765124871
"TRINITY_DN2431_c0_g1_i17"	-0.457861767103186	0.819614154063964	0.231321625400767	-0.165326333100801	-0.152633856677953	-0.698653249659491
"TRINITY_DN2431_c0_g1_i27"	-0.33869433743205	0.860040659370948	0.31897759950992	-0.18992428872916	-0.185696345574338	-0.765656609661605
"TRINITY_DN2431_c0_g1_i29"	-0.278423848074023	0.91157193751241	0.556074761771988	-0.0604131062691181	-0.336373022069695	-0.81313923968628
"TRINITY_DN2431_c0_g2_i3"	-0.14638953192443	0.226600624866249	0.631063199781167	0.237460749906338	0.140729100625768	-0.423487731541904
"TRINITY_DN2431_c0_g2_i4"	-0.284872305489027	0.817987507293657	0.629812539565372	-0.153499357331986	-0.486915598864962	-0.614551434851675
"TRINITY_DN2431_c16_g1_i1"	-0.0073172893985287	0.102662065525795	0.322341937201002	0.139808128387225	-0.426873596847866	0.11233499393788
"TRINITY_DN2456_c0_g1_i1"	0.380877356456203	-0.765877220271578	-0.611864490771855	-0.256093790108654	0.227382292674951	0.97891061826353
"TRINITY_DN2429_c0_g1_i1"	0.231195555131449	-0.406769613133817	-0.153993744405992	-0.0108540059210815	0.0387428628657354	0.732469569985546
"TRINITY_DN2421_c1_g1_i1"	-0.656633403146511	0.642334370112574	0.609012069680594	0.210600585061279	-0.427619328187165	-0.541949956798342
"TRINITY_DN2421_c0_g1_i1"	0.273967292214165	-0.676344070320317	-0.587544991473488	-0.239777379214206	0.134177409121978	0.922072174222422
"TRINITY_DN2442_c0_g1_i1"	0.385974118161413	-0.768654773118397	-0.721460832016473	-0.233058874686263	0.280494801212269	0.936779587987301
"TRINITY_DN2420_c0_g1_i1"	0.296016596501065	-0.745631816173556	-0.620272293490977	-0.214169308145739	0.279887666710791	0.959331862006626
"TRINITY_DN2461_c0_g1_i4"	0.20382332098921	-0.202063817160603	-0.127937821351161	-0.22085543604009	-0.112307507335059	0.603826439409252
"TRINITY_DN2443_c5_g1_i1"	0.372274143242305	-0.870803445633533	-0.629841268978405	-0.140762476703133	0.415015587350023	0.941707578392392
"TRINITY_DN2443_c3_g1_i1"	-0.281667951411115	0.484132079857031	0.493953465787719	-0.0717341797277344	-0.115441773950208	-0.514903661794078
"TRINITY_DN2472_c0_g1_i1"	0.294072224570347	-0.503428642481814	-0.282689419994819	-0.0666148322938809	0.0112806148459528	0.814021670713667
"TRINITY_DN2498_c0_g1_i3"	0.0721383584967906	-0.462794774745936	-0.0147206860984933	0.195521832651613	-0.0200683335597312	0.658437815225825
"TRINITY_DN2498_c0_g3_i2"	-0.327210965143237	0.317912850193045	0.899383239247358	0.314402880714902	-0.171986094032345	-0.407501240345646
"TRINITY_DN2498_c0_g2_i1"	0.446862848842513	-0.628963056012611	-0.448611671136202	-0.247542594399646	0.306746001881645	0.708426312192167
"TRINITY_DN2498_c3_g1_i1"	-0.333998568207705	0.504625416437215	0.814220798655971	0.266421324608214	-0.220725426122942	-0.616231487574785
"TRINITY_DN2439_c0_g1_i8"	-0.407580278638758	0.578926573640292	0.731237184133346	0.0472645962074717	-0.347048104292536	-0.466477298860148
"TRINITY_DN2468_c2_g1_i1"	-0.411097340911209	0.890338705449224	0.48228410650133	-0.121466665248113	-0.375830503749171	-0.636313523981215
"TRINITY_DN2434_c0_g1_i1"	0.227626117186955	-0.380851390864109	-0.39534281666583	-0.318872511508314	0.727746269733261	0.444497954511101
"TRINITY_DN2410_c0_g1_i3"	0.244082421405223	-0.542588091436853	-0.544420946996857	-0.454195716027842	0.258569146700893	0.767388249933579
"TRINITY_DN2410_c0_g1_i6"	0.143800686182324	-0.609546175151017	-0.422907588231457	-0.125804419081141	0.343418601521215	0.660028409271268
"TRINITY_DN2410_c0_g1_i7"	0.222793357876948	-0.734917026166794	-0.619992764291856	-0.249023099945599	0.280956429482299	0.944653916859222
"TRINITY_DN2471_c1_g1_i2"	-0.326171642671508	0.260640719806098	0.870468973422857	0.296087701588801	-0.123024147916149	-0.389026394002927
"TRINITY_DN2471_c0_g1_i4"	-0.0123160834234877	-0.344791761708147	0.184755409572572	0.814210434021222	0.0957375692503164	0.0617886926713153
"TRINITY_DN2491_c1_g1_i1"	-0.389335526114269	0.923948755219394	0.528040967692591	-0.140720815045553	-0.348568139427137	-0.759052120637013
"TRINITY_DN2455_c0_g1_i1"	0.408855754378986	-0.754965168393105	-0.577253693374278	-0.127085846348393	0.278215932620104	0.717376915627918
"TRINITY_DN2455_c0_g1_i2"	0.5753992183687	-0.6658217937479	-0.822396860827693	-0.0777395197340379	0.220776076376755	0.539093437921804
"TRINITY_DN2455_c0_g1_i3"	0.283855605139311	0.190628490319938	0.115521816220934	-0.166751802852273	-0.219050360431785	-0.0229413317255842
"TRINITY_DN2495_c0_g1_i1"	0.295171665302769	-0.550469516996494	-0.360427614625174	-0.118972810920431	-0.0386449607457384	0.823929570637947
"TRINITY_DN2444_c0_g1_i14"	-0.106286810895822	0.319573233764204	0.314049356460332	0.27409202402185	-0.344900112316415	-0.464601627563486
"TRINITY_DN2444_c0_g1_i2"	0.246693701364775	-0.718514866617247	-0.646181101553039	-0.289249721075795	0.215687765119588	0.825077769208708
"TRINITY_DN2444_c0_g1_i6"	0.299287842023881	-0.835868229960114	-0.617155373745959	-0.183165001593544	0.294478691734227	0.888023082225326
"TRINITY_DN2435_c0_g1_i13"	0.151813270588655	-0.574624240891948	-0.402044391155791	-0.107794284679567	0.0392506760715246	0.82969300218238
"TRINITY_DN2435_c0_g2_i1"	0.342325693075601	-0.625007721995195	-0.505504873858596	-0.169485464334355	-0.0357259895598652	0.895042759949549
"TRINITY_DN2448_c0_g1_i1"	-0.245594980150049	-0.0485394185996377	0.239783637677869	0.00900872918296775	0.267606862150259	0.0348879834965556
"TRINITY_DN2448_c0_g1_i2"	0.131095909032742	-0.720951656239024	-0.529029825809035	-0.12201331175242	0.306779493771294	0.897684048405808
"TRINITY_DN2448_c0_g1_i8"	-0.155664194997867	0.631855671838318	0.555334241955423	0.0603339866882137	-0.213812752475393	-0.606550859586282
"TRINITY_DN2415_c0_g1_i1"	0.0871735856321392	-0.614866085047214	-0.480530785362144	-0.214027690411488	0.251738263776072	0.855746677372988
"TRINITY_DN2469_c0_g1_i3"	0.156902861935734	-0.604199458464066	-0.461309645275341	-0.286873505088911	0.510980032529416	0.797756029385575
"TRINITY_DN31133_c0_g1_i1"	0.342263569429022	-0.77962118229076	-0.590692164261403	-0.184872921143144	0.238350865661707	0.951238204589133
"TRINITY_DN31095_c0_g1_i1"	0.14502094936981	-0.462919994485544	-0.38599856820953	-0.151529156247421	0.981039249148138	0.298384089943868
"TRINITY_DN31149_c0_g1_i1"	-0.328908880242992	-0.0973795006896152	0.142184368842409	0.2262181346738	-0.298732761452143	0.0994125568349018
"TRINITY_DN31078_c0_g1_i1"	0.216488196169504	-0.45305101738462	-0.222790330824237	0.0368694903587191	0.0199196363217716	0.752034453055117
"TRINITY_DN31148_c0_g1_i1"	0.0237915219301923	-0.389498946984462	-0.281599826409361	-0.199284571204633	0.976036205207552	0.231759168892611
"TRINITY_DN31126_c0_g1_i1"	-0.481992608037699	0.352125826703826	0.90495765689575	0.400576604056911	-0.215785522632376	-0.51142976991485
"TRINITY_DN31080_c0_g1_i1"	-0.183407488261424	-0.142356484067566	0.210125493590799	0.243493086193999	0.314184614166529	0.130798638104071
"TRINITY_DN31100_c0_g1_i1"	0.0842442122411938	-0.718437109984833	-0.447117234472727	-0.0886085825070446	0.437809672394483	0.778886066762138
"TRINITY_DN31082_c0_g1_i1"	0.326215889280177	-0.689646659833245	-0.461168448122054	0.0267779222994118	0.353718942229678	0.817652962260237
"TRINITY_DN31165_c0_g1_i1"	0.284781188731126	-0.729052306279881	-0.550086475699469	-0.164429741351351	0.126807981025664	0.964283705370113
"TRINITY_DN1529_c0_g1_i1"	0.269974602783387	-0.49897709002084	-0.294136324227335	0.0102713886873688	-0.0248214686430856	0.794107102844327
"TRINITY_DN1521_c0_g1_i2"	0.167906015228571	-0.501607270284166	-0.221156749787766	0.0869740542311039	0.0188991678222734	0.764653074632799
"TRINITY_DN1568_c0_g1_i11"	0.401662992506215	-0.57979167262712	-0.359332184154978	-0.0824611621978	-0.065449113596921	0.737817035167956
"TRINITY_DN1568_c0_g1_i15"	0.240683610571001	-0.434646848929204	-0.104393143708871	0.0570018533211319	0.178348052318059	0.545453749680648
"TRINITY_DN1568_c0_g1_i18"	0.390073352814647	-0.857847630057982	-0.643539293272563	-0.168462988285693	0.293424414124054	0.944060636905793
"TRINITY_DN1568_c0_g1_i20"	0.0780599042877171	-0.369463686924875	-0.21060682108113	-0.105053847621143	0.0115694456450382	0.632797969462607
"TRINITY_DN1556_c0_g1_i1"	0.373099727212927	-0.783611551380846	-0.607622751159521	-0.0806594465889713	0.257588793337212	0.926462201700452
"TRINITY_DN1574_c0_g1_i1"	-0.287255154072595	0.756031539626067	0.828659486418108	0.136484395997076	-0.41762591923205	-0.634688980994489
"TRINITY_DN1530_c0_g1_i1"	0.403006929521255	-0.812334640422798	-0.775727797863925	-0.237861065870527	0.226318400729807	0.919874068985476
"TRINITY_DN1505_c0_g1_i2"	0.180997062217676	-0.256129723686194	-0.109098134000055	-0.283729709245631	-0.0498376682396987	0.626618146979069
"TRINITY_DN1507_c0_g1_i10"	-0.439515696494816	0.613949443151312	0.883615917768388	0.222457530616736	-0.404417351395718	-0.684171530096501
"TRINITY_DN1507_c0_g1_i16"	-0.385421101914564	0.545461801378561	0.964836787911322	0.310215773546348	-0.309092552567038	-0.614847695849593
"TRINITY_DN1597_c0_g1_i2"	0.305776792699457	-0.612257445775554	-0.367483849890116	-0.141384185616455	0.286523230582189	0.875664158003583
"TRINITY_DN1518_c0_g1_i1"	0.152583719330079	-0.27757489461546	0.0762060011730971	0.110282667928602	0.272969504116324	0.343960745221384
"TRINITY_DN1518_c0_g1_i2"	0.176886037728184	-0.497770920683305	-0.194839102497634	0.153352179346515	0.0974827105573113	0.723847244705045
"TRINITY_DN1514_c0_g1_i10"	-0.383413632828129	0.595534145069272	0.252302970328356	-0.107459090894405	-0.362236672118409	-0.284273448593991
